year,unitid,inst_name,state_abbr,years_after_entry,earnings_mean,earnings_sd,earnings_greater_than_25k_pct,earnings_med,earnings_pct10,earnings_pct25,earnings_pct75,earnings_pct90,earnings_lowinc_mean,earnings_midinc_mean,earnings_highinc_mean,earnings_dep_lowinc_mean,earnings_dep_mean,earnings_ind_mean,earnings_female_mean,earnings_male_mean
"2014","200129","Headquarters Academy of Hair Design Inc","ND","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200156","Jamestown College","ND","10","49600","52900","","43800","","30100","60600","","45400","52400","49300","","49900","47900","41600","59600"
"2014","200156","Jamestown College","ND","8","44500","25700","","41500","","28600","57500","","","","","","","","",""
"2014","200156","Jamestown College","ND","6","39600","20700","","36800","","27400","49900","","36900","39600","40700","","Suppressed data","Suppressed data","37100","42100"
"2014","200165","Josef's School of Hair Design Inc-Fargo Downtown","ND","10","24200","14200","","21900","","13900","33900","","22300","Suppressed data","Suppressed data","","25100","22600","Suppressed data","Suppressed data"
"2014","200165","Josef's School of Hair Design Inc-Fargo Downtown","ND","8","21200","13100","","19700","","10500","29800","","","","","","","","",""
"2014","200165","Josef's School of Hair Design Inc-Fargo Downtown","ND","6","22300","14500","","22400","","9900","30800","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","456551","Josef's School of Hair Design Inc-Fargo West","ND","10","25100","15800","","24700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","456551","Josef's School of Hair Design Inc-Fargo West","ND","8","21600","17900","","16400","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","456551","Josef's School of Hair Design Inc-Fargo West","ND","6","23300","15600","","22200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200110","Josef's School of Hair Design Inc-Grand Forks","ND","10","25100","15800","","24700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200110","Josef's School of Hair Design Inc-Grand Forks","ND","8","21600","17900","","16400","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","200110","Josef's School of Hair Design Inc-Grand Forks","ND","6","23300","15600","","22200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200387","JZ Trend Academy Paul Mitchell Partner School","ND","10","24900","21800","","21900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200387","JZ Trend Academy Paul Mitchell Partner School","ND","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","200387","JZ Trend Academy Paul Mitchell Partner School","ND","6","21100","14500","","18900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200192","Lake Region State College","ND","10","39800","26400","","35800","","22500","52600","","36200","40400","47300","","41600","37900","31500","50500"
"2014","200192","Lake Region State College","ND","8","35800","22100","","33300","","19300","50000","","","","","","","","",""
"2014","200192","Lake Region State College","ND","6","33900","20800","","32100","","19300","45700","","29100","37900","37200","","34100","33700","29400","39600"
"2014","200226","Mayville State University","ND","10","43300","30100","","39300","","26900","53600","","39300","44700","44400","","45400","35400","35900","51900"
"2014","200226","Mayville State University","ND","8","39000","23700","","35400","","24400","48400","","","","","","","","",""
"2014","200226","Mayville State University","ND","6","35700","21300","","34000","","23800","44900","","36300","36900","34000","","34800","38900","31600","40600"
"2014","200253","Minot State University","ND","10","46900","38600","","41200","","25900","57800","","42500","46600","52300","","47400","45800","37700","61300"
"2014","200253","Minot State University","ND","8","43300","27000","","40100","","26000","55400","","","","","","","","",""
"2014","200253","Minot State University","ND","6","38300","24200","","36900","","21200","50000","","34700","38200","41800","","39100","36500","34100","45400"
"2014","200262","Moler Barber College","ND","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200262","Moler Barber College","ND","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","200262","Moler Barber College","ND","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200305","North Dakota State College of Science","ND","10","47700","31100","","43400","","27400","61900","","43300","48900","49900","","49100","41200","33900","54900"
"2014","200305","North Dakota State College of Science","ND","8","46400","28600","","42100","","28200","59600","","","","","","","","",""
"2014","200305","North Dakota State College of Science","ND","6","41100","25800","","37100","","23900","51700","","34500","41700","46000","","42700","35600","32600","46200"
"2014","200332","North Dakota State University-Main Campus","ND","10","55500","38300","","48200","","33600","70100","","51000","54800","57800","","55700","53900","46400","63300"
"2014","200332","North Dakota State University-Main Campus","ND","8","51900","36800","","44900","","32200","64000","","","","","","","","",""
"2014","200332","North Dakota State University-Main Campus","ND","6","45200","27300","","40400","","29200","56200","","40500","44400","47100","","45400","43300","39400","49900"
"2014","200013","Rasmussen College-North Dakota","ND","10","34300","20900","","32600","","20400","45200","","30000","38100","36900","","35100","33900","31600","45900"
"2014","200013","Rasmussen College-North Dakota","ND","8","32700","21300","","30600","","18200","43300","","","","","","","","",""
"2014","200013","Rasmussen College-North Dakota","ND","6","29900","21400","","27500","","15400","39500","","24200","33300","41200","","28200","30300","27700","36100"
"2014","448026","Salon Professional Academy","ND","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","448026","Salon Professional Academy","ND","8","25500","18300","","20900","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","448026","Salon Professional Academy","ND","6","24000","13100","","23300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200466","Sitting Bull College","ND","10","21400","16800","","19100","","6900","30200","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","23000","18900"
"2014","200466","Sitting Bull College","ND","8","17600","17200","","11900","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","200466","Sitting Bull College","ND","6","21700","18000","","16700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","452009","The Hair Academy","ND","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","452009","The Hair Academy","ND","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","452009","The Hair Academy","ND","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200484","Trinity Bible College","ND","10","31700","23700","","27000","","12200","44500","","27100","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","19800","41100"
"2014","200484","Trinity Bible College","ND","8","32900","23500","","29500","","15700","43000","","","","","","","","",""
"2014","200484","Trinity Bible College","ND","6","26900","16900","","25000","","14900","35100","","Suppressed data","28600","Suppressed data","","Suppressed data","Suppressed data","20900","31500"
"2014","200527","Turtle Mountain Community College","ND","10","26100","23000","","23200","","9400","36600","","24600","Suppressed data","Suppressed data","","22700","28400","24800","28400"
"2014","200527","Turtle Mountain Community College","ND","8","27800","24400","","23600","","10300","35600","","","","","","","","",""
"2014","200527","Turtle Mountain Community College","ND","6","20200","17200","","17200","","6400","28400","","Suppressed data","Suppressed data","Suppressed data","","21200","19400","17800","23900"
"2014","200554","United Tribes Technical College","ND","10","21100","19700","","17500","","5500","31100","","20200","Suppressed data","Suppressed data","","21700","20800","20900","21200"
"2014","200554","United Tribes Technical College","ND","8","18800","16600","","15200","","4700","29700","","","","","","","","",""
"2014","200554","United Tribes Technical College","ND","6","16100","16400","","11800","","3200","23600","","Suppressed data","Suppressed data","Suppressed data","","17000","15800","16400","15600"
"2014","200217","University of Mary","ND","10","53000","33500","","48000","","33400","66800","","44400","55700","55400","","51900","55000","46900","62700"
"2014","200217","University of Mary","ND","8","50100","32000","","46300","","32800","62500","","","","","","","","",""
"2014","200217","University of Mary","ND","6","46700","25900","","44300","","31600","59500","","43100","47100","48500","","43100","53400","44700","49900"
"2014","200280","University of North Dakota","ND","10","57800","48100","","48700","","33700","70000","","62200","55400","57500","","55200","70900","47600","66400"
"2014","200280","University of North Dakota","ND","8","53600","41600","","46800","","32800","65400","","","","","","","","",""
"2014","200280","University of North Dakota","ND","6","45400","26300","","41700","","28900","57100","","45300","45200","45600","","43500","54700","41500","48700"
"2014","200572","Valley City State University","ND","10","41700","24700","","39300","","26100","52400","","41000","40400","43600","","41900","40800","36000","47200"
"2014","200572","Valley City State University","ND","8","42500","28800","","37700","","28100","51000","","","","","","","","",""
"2014","200572","Valley City State University","ND","6","37500","20200","","36400","","26700","45000","","28300","36900","43200","","38800","32200","32700","41800"
"2014","200341","Williston State College","ND","10","45800","37100","","39800","","19200","60500","","41100","50300","49100","","50000","40900","34200","69700"
"2014","200341","Williston State College","ND","8","42500","31900","","37700","","21700","56100","","","","","","","","",""
"2014","200341","Williston State College","ND","6","35600","25700","","31100","","15600","50300","","31900","35800","43600","","37600","33400","30400","51000"
"2013","200022","Bismarck State College","ND","10","49200","38100","0.761","44800","","29200","70300","","44600","54600","61800","","54700","50600","38700","65900"
"2013","200022","Bismarck State College","ND","8","47600","33200","0.763","42500","","28300","66200","","","","","","","","",""
"2013","200022","Bismarck State College","ND","6","46400","33000","0.749","41300","","26300","63400","","38200","52300","53600","","47300","50700","33300","59400"
"2013","200208","Cankdeska Cikana Community College","ND","10","21100","15700","0.415","16400","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200208","Cankdeska Cikana Community College","ND","8","17400","15800","0.29","11200","","2600","27900","","","","","","","","",""
"2013","200208","Cankdeska Cikana Community College","ND","6","15600","12800","0.25","14100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200314","Dakota College at Bottineau","ND","10","40800","31600","0.691","37900","","24000","56800","","41800","42200","45700","","46700","35300","31900","54000"
"2013","200314","Dakota College at Bottineau","ND","8","37200","29700","0.646","33100","","19400","49700","","","","","","","","",""
"2013","200314","Dakota College at Bottineau","ND","6","35800","29200","0.655","35000","","19400","49300","","28500","41100","48300","","43300","29500","29400","47500"
"2013","200059","Dickinson State University","ND","10","46800","38100","0.734","41700","","23700","63500","","41400","49800","58600","","51700","42600","36600","65700"
"2013","200059","Dickinson State University","ND","8","46200","41300","0.734","41900","","27400","57800","","","","","","","","",""
"2013","200059","Dickinson State University","ND","6","42200","30900","0.754","38400","","24200","53300","","36800","45200","45200","","42700","41600","36200","51100"
"2013","200086","Fort Berthold Community College","ND","10","27600","22000","0.479","28600","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200086","Fort Berthold Community College","ND","8","30300","26200","0.519","16500","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","200086","Fort Berthold Community College","ND","6","23000","29400","0.382","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200129","Headquarters Academy of Hair Design Inc","ND","10","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200129","Headquarters Academy of Hair Design Inc","ND","8","18000","13500","0.284","17600","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","200129","Headquarters Academy of Hair Design Inc","ND","6","19300","16800","0.353","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200156","Jamestown College","ND","10","47800","48800","0.797","43800","","30100","60600","","45400","52400","49300","","49900","47900","41600","59600"
"2013","200156","Jamestown College","ND","8","43100","27600","0.758","41500","","28600","57500","","","","","","","","",""
"2013","200156","Jamestown College","ND","6","38500","20800","0.78","36800","","27400","49900","","36900","39600","40700","","Suppressed data","Suppressed data","37100","42100"
"2013","200165","Josef's School of Hair Design Inc-Fargo Downtown","ND","10","24200","15600","0.438","21900","","13900","33900","","22300","Suppressed data","Suppressed data","","25100","22600","Suppressed data","Suppressed data"
"2013","200165","Josef's School of Hair Design Inc-Fargo Downtown","ND","8","21200","12600","0.363","19700","","10500","29800","","","","","","","","",""
"2013","200165","Josef's School of Hair Design Inc-Fargo Downtown","ND","6","21600","13000","0.379","22400","","9900","30800","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","456551","Josef's School of Hair Design Inc-Fargo West","ND","10","23300","14400","0.438","24700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","456551","Josef's School of Hair Design Inc-Fargo West","ND","8","22900","15300","0.419","16400","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","456551","Josef's School of Hair Design Inc-Fargo West","ND","6","19900","12200","0.296","22200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200110","Josef's School of Hair Design Inc-Grand Forks","ND","10","23300","14400","0.438","24700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200110","Josef's School of Hair Design Inc-Grand Forks","ND","8","22900","15300","0.419","16400","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","200110","Josef's School of Hair Design Inc-Grand Forks","ND","6","19900","12200","0.296","22200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200387","JZ Trend Academy Paul Mitchell Partner School","ND","10","23100","16200","0.395","21900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200387","JZ Trend Academy Paul Mitchell Partner School","ND","8","23200","16700","0.423","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","200387","JZ Trend Academy Paul Mitchell Partner School","ND","6","Suppressed data","Suppressed data","Suppressed data","18900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200192","Lake Region State College","ND","10","37300","23900","0.688","35800","","22500","52600","","36200","40400","47300","","41600","37900","31500","50500"
"2013","200192","Lake Region State College","ND","8","36400","23700","0.667","33300","","19300","50000","","","","","","","","",""
"2013","200192","Lake Region State College","ND","6","32800","22600","0.622","32100","","19300","45700","","29100","37900","37200","","34100","33700","29400","39600"
"2013","200226","Mayville State University","ND","10","41900","34100","0.76","39300","","26900","53600","","39300","44700","44400","","45400","35400","35900","51900"
"2013","200226","Mayville State University","ND","8","37700","22800","0.712","35400","","24400","48400","","","","","","","","",""
"2013","200226","Mayville State University","ND","6","35000","21900","0.707","34000","","23800","44900","","36300","36900","34000","","34800","38900","31600","40600"
"2013","200244","Medcenter One College of Nursing","ND","10","59500","34300","0.889","53600","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200244","Medcenter One College of Nursing","ND","8","52400","23800","0.934","49800","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","200244","Medcenter One College of Nursing","ND","6","48500","13400","0.926","49100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200253","Minot State University","ND","10","45200","38400","0.724","41200","","25900","57800","","42500","46600","52300","","47400","45800","37700","61300"
"2013","200253","Minot State University","ND","8","42500","31900","0.767","40100","","26000","55400","","","","","","","","",""
"2013","200253","Minot State University","ND","6","37300","24500","0.699","36900","","21200","50000","","34700","38200","41800","","39100","36500","34100","45400"
"2013","200262","Moler Barber College","ND","10","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200262","Moler Barber College","ND","8","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","200262","Moler Barber College","ND","6","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200305","North Dakota State College of Science","ND","10","46300","30700","0.764","43400","","27400","61900","","43300","48900","49900","","49100","41200","33900","54900"
"2013","200305","North Dakota State College of Science","ND","8","43700","27100","0.749","42100","","28200","59600","","","","","","","","",""
"2013","200305","North Dakota State College of Science","ND","6","41700","27100","0.738","37100","","23900","51700","","34500","41700","46000","","42700","35600","32600","46200"
"2013","200332","North Dakota State University-Main Campus","ND","10","53600","37600","0.834","48200","","33600","70100","","51000","54800","57800","","55700","53900","46400","63300"
"2013","200332","North Dakota State University-Main Campus","ND","8","48400","31200","0.832","44900","","32200","64000","","","","","","","","",""
"2013","200332","North Dakota State University-Main Campus","ND","6","44200","31800","0.786","40400","","29200","56200","","40500","44400","47100","","45400","43300","39400","49900"
"2013","200013","Rasmussen College-North Dakota","ND","10","32800","20200","0.627","32600","","20400","45200","","30000","38100","36900","","35100","33900","31600","45900"
"2013","200013","Rasmussen College-North Dakota","ND","8","30900","19600","0.594","30600","","18200","43300","","","","","","","","",""
"2013","200013","Rasmussen College-North Dakota","ND","6","28700","19300","0.553","27500","","15400","39500","","24200","33300","41200","","28200","30300","27700","36100"
"2013","448026","Salon Professional Academy","ND","10","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","448026","Salon Professional Academy","ND","8","Suppressed data","Suppressed data","Suppressed data","20900","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","448026","Salon Professional Academy","ND","6","20400","12400","0.385","23300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200466","Sitting Bull College","ND","10","19900","15200","0.37","19100","","6900","30200","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","23000","18900"
"2013","200466","Sitting Bull College","ND","8","19000","17100","0.361","11900","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","200466","Sitting Bull College","ND","6","18000","15700","0.253","16700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","200484","Trinity Bible College","ND","10","30000","20600","0.544","27000","","12200","44500","","27100","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","19800","41100"
"2013","200484","Trinity Bible College","ND","8","29000","22000","0.483","29500","","15700","43000","","","","","","","","",""
"2013","200484","Trinity Bible College","ND","6","26900","18700","0.453","25000","","14900","35100","","Suppressed data","28600","Suppressed data","","Suppressed data","Suppressed data","20900","31500"
"2013","200527","Turtle Mountain Community College","ND","10","24400","21400","0.397","23200","","9400","36600","","24600","Suppressed data","Suppressed data","","22700","28400","24800","28400"
"2013","200527","Turtle Mountain Community College","ND","8","23400","20100","0.388","23600","","10300","35600","","","","","","","","",""
"2013","200527","Turtle Mountain Community College","ND","6","20800","19100","0.31","17200","","6400","28400","","Suppressed data","Suppressed data","Suppressed data","","21200","19400","17800","23900"
"2013","200554","United Tribes Technical College","ND","10","19000","18200","0.309","17500","","5500","31100","","20200","Suppressed data","Suppressed data","","21700","20800","20900","21200"
"2013","200554","United Tribes Technical College","ND","8","18400","16900","0.309","15200","","4700","29700","","","","","","","","",""
"2013","200554","United Tribes Technical College","ND","6","15700","15000","0.226","11800","","3200","23600","","Suppressed data","Suppressed data","Suppressed data","","17000","15800","16400","15600"
"2013","200217","University of Mary","ND","10","51900","37800","0.824","48000","","33400","66800","","44400","55700","55400","","51900","55000","46900","62700"
"2013","200217","University of Mary","ND","8","46600","28300","0.808","46300","","32800","62500","","","","","","","","",""
"2013","200217","University of Mary","ND","6","44600","24800","0.813","44300","","31600","59500","","43100","47100","48500","","43100","53400","44700","49900"
"2013","200280","University of North Dakota","ND","10","54700","42200","0.842","48700","","33700","70000","","62200","55400","57500","","55200","70900","47600","66400"
"2013","200280","University of North Dakota","ND","8","50500","39000","0.822","46800","","32800","65400","","","","","","","","",""
"2013","200280","University of North Dakota","ND","6","43900","26400","0.791","41700","","28900","57100","","45300","45200","45600","","43500","54700","41500","48700"
"2013","200572","Valley City State University","ND","10","42200","34900","0.724","39300","","26100","52400","","41000","40400","43600","","41900","40800","36000","47200"
"2013","200572","Valley City State University","ND","8","40800","28300","0.776","37700","","28100","51000","","","","","","","","",""
"2013","200572","Valley City State University","ND","6","35500","20500","0.728","36400","","26700","45000","","28300","36900","43200","","38800","32200","32700","41800"
"2013","200341","Williston State College","ND","10","44600","42100","0.645","39800","","19200","60500","","41100","50300","49100","","50000","40900","34200","69700"
"2013","200341","Williston State College","ND","8","43000","34100","0.693","37700","","21700","56100","","","","","","","","",""
"2013","200341","Williston State College","ND","6","35500","26500","0.617","31100","","15600","50300","","31900","35800","43600","","37600","33400","30400","51000"
"2012","200022","Bismarck State College","ND","10","45500","33100","0.744","44800","","29200","70300","","44600","54600","61800","","54700","50600","38700","65900"
"2012","200022","Bismarck State College","ND","8","46100","34000","0.739","42500","","28300","66200","","","","","","","","",""
"2012","200022","Bismarck State College","ND","6","42600","28800","0.72","41300","","26300","63400","","38200","52300","53600","","47300","50700","33300","59400"
"2012","200208","Cankdeska Cikana Community College","ND","10","22200","16100","0.443","16400","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","200208","Cankdeska Cikana Community College","ND","8","19400","16100","0.317","11200","","2600","27900","","","","","","","","",""
"2012","200208","Cankdeska Cikana Community College","ND","6","17200","14900","0.284","14100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","200314","Dakota College at Bottineau","ND","10","36700","28800","0.627","37900","","24000","56800","","41800","42200","45700","","46700","35300","31900","54000"
"2012","200314","Dakota College at Bottineau","ND","8","36200","27600","0.638","33100","","19400","49700","","","","","","","","",""
"2012","200314","Dakota College at Bottineau","ND","6","31500","27200","0.563","35000","","19400","49300","","28500","41100","48300","","43300","29500","29400","47500"
"2012","200059","Dickinson State University","ND","10","45700","35000","0.749","41700","","23700","63500","","41400","49800","58600","","51700","42600","36600","65700"
"2012","200059","Dickinson State University","ND","8","43100","35500","0.702","41900","","27400","57800","","","","","","","","",""
"2012","200059","Dickinson State University","ND","6","40700","30600","0.735","38400","","24200","53300","","36800","45200","45200","","42700","41600","36200","51100"
"2012","200086","Fort Berthold Community College","ND","10","22900","19300","0.38","28600","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","200086","Fort Berthold Community College","ND","8","32500","47100","0.472","16500","","Suppressed data","Suppressed data","","","","","","","","",""
"2012","200086","Fort Berthold Community College","ND","6","20700","25600","0.329","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","200129","Headquarters Academy of Hair Design Inc","ND","10","18400","16600","0.283","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","200129","Headquarters Academy of Hair Design Inc","ND","8","15800","13100","0.24","17600","","Suppressed data","Suppressed data","","","","","","","","",""
