year,unitid,inst_name,state_abbr,years_after_entry,earnings_mean,earnings_sd,earnings_greater_than_25k_pct,earnings_med,earnings_pct10,earnings_pct25,earnings_pct75,earnings_pct90,earnings_lowinc_mean,earnings_midinc_mean,earnings_highinc_mean,earnings_dep_lowinc_mean,earnings_dep_mean,earnings_ind_mean,earnings_female_mean,earnings_male_mean
"2014","238616","Concordia University-Wisconsin","WI","6","40400","23800","","37300","","24700","52500","","31500","42200","43600","","37100","44100","39200","42700"
"2014","482671","DeVry University-Wisconsin","WI","10","50300","37800","","44100","","25600","67500","","41700","52500","63600","","47100","52400","42500","54600"
"2014","482671","DeVry University-Wisconsin","WI","8","43200","32000","","37900","","21600","57600","","","","","","","","",""
"2014","482671","DeVry University-Wisconsin","WI","6","37600","28600","","32600","","18100","50700","","29700","41500","50900","","32100","40000","32900","40700"
"2014","238661","Edgewood College","WI","10","47600","29600","","43300","","28400","61400","","44500","49000","48400","","47700","47300","45000","54900"
"2014","238661","Edgewood College","WI","8","44100","26000","","40400","","28500","56500","","","","","","","","",""
"2014","238661","Edgewood College","WI","6","41500","21800","","39500","","26900","54000","","37500","44100","41800","","39300","47200","40600","43500"
"2014","458991","Globe University La Crosse","WI","10","32400","22900","","30300","","16300","43900","","28700","34900","36200","","33800","31400","28800","44100"
"2014","458991","Globe University La Crosse","WI","8","32300","20500","","30200","","18200","43800","","","","","","","","",""
"2014","458991","Globe University La Crosse","WI","6","28700","20400","","26900","","15600","38000","","23300","33400","34700","","28500","28700","26000","35700"
"2014","466514","Globe University-Appleton","WI","10","32400","22900","","30300","","16300","43900","","28700","34900","36200","","33800","31400","28800","44100"
"2014","466514","Globe University-Appleton","WI","8","32300","20500","","30200","","18200","43800","","","","","","","","",""
"2014","466514","Globe University-Appleton","WI","6","28700","20400","","26900","","15600","38000","","23300","33400","34700","","28500","28700","26000","35700"
"2014","456816","Globe University-Eau Claire","WI","10","32400","22900","","30300","","16300","43900","","28700","34900","36200","","33800","31400","28800","44100"
"2014","456816","Globe University-Eau Claire","WI","8","32300","20500","","30200","","18200","43800","","","","","","","","",""
"2014","456816","Globe University-Eau Claire","WI","6","28700","20400","","26900","","15600","38000","","23300","33400","34700","","28500","28700","26000","35700"
"2014","458733","Globe University-Madison East","WI","10","32400","22900","","30300","","16300","43900","","28700","34900","36200","","33800","31400","28800","44100"
"2014","458733","Globe University-Madison East","WI","8","32300","20500","","30200","","18200","43800","","","","","","","","",""
"2014","458733","Globe University-Madison East","WI","6","28700","20400","","26900","","15600","38000","","23300","33400","34700","","28500","28700","26000","35700"
"2014","458751","Globe UniversityGreen Bay","WI","10","32400","22900","","30300","","16300","43900","","28700","34900","36200","","33800","31400","28800","44100"
"2014","458751","Globe UniversityGreen Bay","WI","8","32300","20500","","30200","","18200","43800","","","","","","","","",""
"2014","458751","Globe UniversityGreen Bay","WI","6","28700","20400","","26900","","15600","38000","","23300","33400","34700","","28500","28700","26000","35700"
"2014","458760","Globe UniversityMadison West","WI","10","32400","22900","","30300","","16300","43900","","28700","34900","36200","","33800","31400","28800","44100"
"2014","458760","Globe UniversityMadison West","WI","8","32300","20500","","30200","","18200","43800","","","","","","","","",""
"2014","458760","Globe UniversityMadison West","WI","6","28700","20400","","26900","","15600","38000","","23300","33400","34700","","28500","28700","26000","35700"
"2014","458779","Globe UniversityWausau","WI","10","32400","22900","","30300","","16300","43900","","28700","34900","36200","","33800","31400","28800","44100"
"2014","458779","Globe UniversityWausau","WI","8","32300","20500","","30200","","18200","43800","","","","","","","","",""
"2014","458779","Globe UniversityWausau","WI","6","28700","20400","","26900","","15600","38000","","23300","33400","34700","","28500","28700","26000","35700"
"2014","459851","Herzing University-Brookfield","WI","10","41600","27900","","37800","","22900","54700","","35000","42500","52600","","44100","40500","34200","48500"
"2014","459851","Herzing University-Brookfield","WI","8","35100","24200","","31600","","18300","46700","","","","","","","","",""
"2014","459851","Herzing University-Brookfield","WI","6","30100","20500","","27900","","15300","41000","","24500","34900","40100","","33200","29400","27400","38900"
"2014","459842","Herzing University-Kenosha","WI","10","41600","27900","","37800","","22900","54700","","35000","42500","52600","","44100","40500","34200","48500"
"2014","459842","Herzing University-Kenosha","WI","8","35100","24200","","31600","","18300","46700","","","","","","","","",""
"2014","459842","Herzing University-Kenosha","WI","6","30100","20500","","27900","","15300","41000","","24500","34900","40100","","33200","29400","27400","38900"
"2014","240392","Herzing University-Madison","WI","10","41600","27900","","37800","","22900","54700","","35000","42500","52600","","44100","40500","34200","48500"
"2014","240392","Herzing University-Madison","WI","8","35100","24200","","31600","","18300","46700","","","","","","","","",""
"2014","240392","Herzing University-Madison","WI","6","30100","20500","","27900","","15300","41000","","24500","34900","40100","","33200","29400","27400","38900"
"2014","479567","ITT Technical Institute-Germantown","WI","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","479567","ITT Technical Institute-Germantown","WI","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","479567","ITT Technical Institute-Germantown","WI","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","440165","ITT Technical Institute-Green Bay","WI","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","440165","ITT Technical Institute-Green Bay","WI","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","440165","ITT Technical Institute-Green Bay","WI","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","238892","ITT Technical Institute-Greenfield","WI","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","238892","ITT Technical Institute-Greenfield","WI","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","238892","ITT Technical Institute-Greenfield","WI","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","451981","ITT Technical InstituteMadison","WI","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","451981","ITT Technical InstituteMadison","WI","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","451981","ITT Technical InstituteMadison","WI","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","238980","Lakeland College","WI","10","45100","27800","","42800","","27300","57300","","36700","47900","50100","","42300","47100","42300","49200"
"2014","238980","Lakeland College","WI","8","41800","26300","","39100","","25700","53400","","","","","","","","",""
"2014","238980","Lakeland College","WI","6","39400","21800","","37400","","24400","50900","","32200","43100","41100","","34800","42800","36700","43000"
"2014","239017","Lawrence University","WI","10","48700","34300","","44100","","27100","60300","","Suppressed data","Suppressed data","48400","","Suppressed data","Suppressed data","42700","55800"
"2014","239017","Lawrence University","WI","8","39500","32800","","35800","","21200","49300","","","","","","","","",""
"2014","239017","Lawrence University","WI","6","32600","22700","","29400","","19600","42100","","Suppressed data","Suppressed data","33500","","Suppressed data","Suppressed data","30700","34900"
"2014","238263","Madison Area Technical College","WI","10","39100","26600","","36500","","22000","52100","","34600","40700","43600","","39900","38100","35400","44000"
"2014","238263","Madison Area Technical College","WI","8","36000","22500","","34100","","21500","47400","","","","","","","","",""
"2014","238263","Madison Area Technical College","WI","6","32200","20000","","30600","","18600","42300","","27900","34900","35700","","31800","32600","30000","34700"
"2014","364168","Madison Media Institute","WI","10","34400","20300","","31600","","20100","46800","","32200","34200","36400","","35700","31000","Suppressed data","Suppressed data"
"2014","364168","Madison Media Institute","WI","8","29900","18300","","27900","","16500","40600","","","","","","","","",""
"2014","364168","Madison Media Institute","WI","6","26200","15800","","24700","","14700","35100","","25200","26300","27000","","26800","24800","Suppressed data","Suppressed data"
"2014","239071","Maranatha Baptist Bible College","WI","10","38700","30600","","33000","","17700","53500","","38100","39200","38300","","Suppressed data","Suppressed data","23900","51300"
"2014","239071","Maranatha Baptist Bible College","WI","8","35900","22700","","32500","","20000","49400","","","","","","","","",""
"2014","239071","Maranatha Baptist Bible College","WI","6","32400","20700","","29700","","20300","42300","","30500","30600","35900","","Suppressed data","Suppressed data","27600","37400"
"2014","239080","Marian University","WI","10","46700","43400","","41700","","28800","59800","","39900","45100","52500","","43200","51100","42900","56500"
"2014","239080","Marian University","WI","8","44200","28300","","41300","","27600","56300","","","","","","","","",""
"2014","239080","Marian University","WI","6","40700","21200","","39900","","27300","52900","","33000","40100","46000","","39200","43600","39500","44100"
"2014","239105","Marquette University","WI","10","70700","52600","","62600","","42100","85900","","85700","68000","67500","","66000","104900","62400","80300"
"2014","239105","Marquette University","WI","8","62400","43700","","57000","","39300","76100","","","","","","","","",""
"2014","239105","Marquette University","WI","6","54000","37800","","50600","","34500","66800","","62300","49000","53500","","51800","75900","50900","57500"
"2014","239169","Medical College of Wisconsin","WI","10","250000","163800","","250000","","173500","250000","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","232900","250000"
"2014","239169","Medical College of Wisconsin","WI","8","250000","137200","","238900","","168800","250000","","","","","","","","",""
"2014","239169","Medical College of Wisconsin","WI","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","383020","Midwest College of Oriental Medicine-Racine","WI","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","383020","Midwest College of Oriental Medicine-Racine","WI","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","383020","Midwest College of Oriental Medicine-Racine","WI","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","239309","Milwaukee Institute of Art & Design","WI","10","37500","25100","","33300","","20600","50700","","27900","40900","39100","","Suppressed data","Suppressed data","34300","40800"
"2014","239309","Milwaukee Institute of Art & Design","WI","8","35200","23100","","31700","","17200","47900","","","","","","","","",""
"2014","239309","Milwaukee Institute of Art & Design","WI","6","28200","15600","","26600","","16800","37300","","31000","25800","28400","","Suppressed data","Suppressed data","28300","28100"
"2014","239318","Milwaukee School of Engineering","WI","10","71100","36900","","71300","","48700","87300","","62100","71900","74500","","71700","68400","61300","73500"
"2014","239318","Milwaukee School of Engineering","WI","8","64600","29000","","65200","","46000","78700","","","","","","","","",""
"2014","239318","Milwaukee School of Engineering","WI","6","58800","24700","","61000","","44000","71700","","51400","57900","61100","","59100","56500","53300","59900"
"2014","239390","Mount Mary College","WI","10","43000","27000","","40000","","24000","58300","","36100","46300","46500","","42300","43900","Suppressed data","Suppressed data"
"2014","239390","Mount Mary College","WI","8","40700","22900","","39000","","25100","54300","","","","","","","","",""
"2014","239390","Mount Mary College","WI","6","37500","19400","","36900","","23300","50100","","36400","35800","40500","","35800","39800","Suppressed data","Suppressed data"
"2014","239512","Northland College","WI","10","35500","20300","","33700","","22700","44600","","30600","34700","39200","","37200","28700","33600","38300"
"2014","239512","Northland College","WI","8","31300","19200","","28500","","17700","41700","","","","","","","","",""
"2014","239512","Northland College","WI","6","27500","17000","","24500","","16000","38000","","Suppressed data","Suppressed data","27100","","Suppressed data","Suppressed data","25800","29400"
"2014","239503","Northland International University","WI","10","32500","21100","","31000","","15200","46600","","Suppressed data","28900","Suppressed data","","Suppressed data","Suppressed data","24100","39400"
"2014","239503","Northland International University","WI","8","28700","18400","","26900","","16800","37100","","","","","","","","",""
"2014","239503","Northland International University","WI","6","24600","15800","","22500","","13400","32400","","Suppressed data","25000","Suppressed data","","Suppressed data","Suppressed data","19300","32900"
"2014","428259","Ottawa University-Milwaukee","WI","10","48100","39600","","41500","","27600","59700","","40900","46800","57800","","43100","49600","44200","56000"
"2014","428259","Ottawa University-Milwaukee","WI","8","44900","29100","","40200","","26600","57500","","","","","","","","",""
"2014","428259","Ottawa University-Milwaukee","WI","6","41600","28800","","36500","","22000","54800","","31100","43500","47600","","33400","44800","38800","46700"
"2014","450571","Rasmussen College-Wisconsin","WI","10","34300","20900","","32600","","20400","45200","","30000","38100","36900","","35100","33900","31600","45900"
"2014","450571","Rasmussen College-Wisconsin","WI","8","32700","21300","","30600","","18200","43300","","","","","","","","",""
"2014","450571","Rasmussen College-Wisconsin","WI","6","29900","21400","","27500","","15400","39500","","24200","33300","41200","","28200","30300","27700","36100"
"2014","239628","Ripon College","WI","10","51300","35200","","45500","","31900","62100","","Suppressed data","Suppressed data","56200","","Suppressed data","Suppressed data","46900","56500"
"2014","239628","Ripon College","WI","8","41700","23600","","39400","","28300","50800","","","","","","","","",""
"2014","239628","Ripon College","WI","6","34400","18900","","32900","","23200","41800","","32400","31100","36800","","Suppressed data","Suppressed data","32200","36400"
"2014","239716","Saint Norbert College","WI","10","51300","30700","","46400","","33500","62500","","51300","47500","53000","","Suppressed data","Suppressed data","44800","59600"
"2014","239716","Saint Norbert College","WI","8","46300","30100","","41600","","31100","54300","","","","","","","","",""
"2014","239716","Saint Norbert College","WI","6","39300","18900","","37900","","27300","49200","","36900","35100","41500","","Suppressed data","Suppressed data","36100","43500"
"2014","239743","Silver Lake College","WI","10","39200","19900","","37600","","27000","49200","","Suppressed data","37300","Suppressed data","","35400","40800","Suppressed data","Suppressed data"
"2014","239743","Silver Lake College","WI","8","41500","27200","","36900","","25300","52600","","","","","","","","",""
"2014","239743","Silver Lake College","WI","6","35900","20000","","35500","","23200","43700","","30700","38000","38400","","31000","39300","Suppressed data","Suppressed data"
"2014","440457","University of Phoenix-Milwaukee Campus","WI","10","54900","43400","","47100","","27500","72500","","39900","54000","76300","","50900","55000","47600","67400"
"2014","440457","University of Phoenix-Milwaukee Campus","WI","8","44200","36300","","37300","","20400","58400","","","","","","","","",""
"2014","440457","University of Phoenix-Milwaukee Campus","WI","6","34200","29400","","28400","","14500","45500","","24300","39700","59000","","29300","34600","30000","42700"
"2014","240055","University of Wisconsin Colleges","WI","10","38900","26300","","36000","","22800","50100","","34300","40700","40800","","39400","37500","33300","46100"
"2014","240055","University of Wisconsin Colleges","WI","8","34200","21500","","32100","","20400","44500","","","","","","","","",""
"2014","240055","University of Wisconsin Colleges","WI","6","31100","18300","","29300","","18700","41200","","27700","31900","33000","","30900","31700","27700","34900"
"2014","240268","University of Wisconsin-Eau Claire","WI","10","50300","29900","","46200","","32600","63100","","46100","49700","52000","","50500","49100","46400","56100"
"2014","240268","University of Wisconsin-Eau Claire","WI","8","45400","24100","","42300","","30900","56900","","","","","","","","",""
"2014","240268","University of Wisconsin-Eau Claire","WI","6","40200","20400","","38500","","26900","50900","","38100","38300","41800","","40100","41300","38400","42900"
"2014","240277","University of Wisconsin-Green Bay","WI","10","44500","26100","","40800","","29300","55700","","40800","45700","45200","","44200","45700","41000","51300"
"2014","240277","University of Wisconsin-Green Bay","WI","8","39500","22200","","36600","","26000","49500","","","","","","","","",""
"2014","240277","University of Wisconsin-Green Bay","WI","6","36500","20200","","34800","","23500","46300","","33500","36500","37700","","35000","41500","35600","38100"
"2014","240329","University of Wisconsin-La Crosse","WI","10","52500","30400","","48000","","34500","65700","","50300","51300","53600","","52800","49900","48600","58200"
"2014","240329","University of Wisconsin-La Crosse","WI","8","47700","24800","","43800","","32800","59600","","","","","","","","",""
"2014","240329","University of Wisconsin-La Crosse","WI","6","40100","21600","","38300","","27300","50100","","35900","38100","42100","","39900","42600","38600","42300"
"2014","240444","University of Wisconsin-Madison","WI","10","68000","56200","","56200","","38400","83700","","72100","64700","68000","","65300","83700","61000","76400"
"2014","240444","University of Wisconsin-Madison","WI","8","58800","47300","","51000","","35100","72900","","","","","","","","",""
"2014","240444","University of Wisconsin-Madison","WI","6","49600","36200","","45000","","30700","63100","","45600","47300","51600","","49800","48100","44600","55000"
"2014","240453","University of Wisconsin-Milwaukee","WI","10","48200","33400","","44200","","29200","61500","","46000","47200","50100","","47600","50500","43400","54000"
"2014","240453","University of Wisconsin-Milwaukee","WI","8","43000","27000","","40300","","27300","55300","","","","","","","","",""
"2014","240453","University of Wisconsin-Milwaukee","WI","6","38500","22000","","36300","","23900","50200","","38000","37900","39100","","37100","43600","36500","40800"
"2014","240365","University of Wisconsin-Oshkosh","WI","10","45600","26700","","42700","","30400","57300","","42700","45600","46800","","45600","45800","42300","50900"
"2014","240365","University of Wisconsin-Oshkosh","WI","8","42500","23500","","39800","","28500","53500","","","","","","","","",""
"2014","240365","University of Wisconsin-Oshkosh","WI","6","37900","19200","","36500","","25700","48200","","35200","37100","39400","","37700","38700","36500","40000"
"2014","240374","University of Wisconsin-Parkside","WI","10","42600","28700","","39900","","23500","55200","","36500","43400","45900","","43100","40800","38200","48700"
"2014","240374","University of Wisconsin-Parkside","WI","8","37200","24000","","34600","","20600","49100","","","","","","","","",""
"2014","240374","University of Wisconsin-Parkside","WI","6","32900","20400","","30000","","18600","43600","","29600","33300","35500","","32200","34800","31400","34400"
"2014","240462","University of Wisconsin-Platteville","WI","10","51200","31200","","47300","","31500","66600","","45900","48600","55300","","50900","53700","39900","58500"
"2014","240462","University of Wisconsin-Platteville","WI","8","46800","31100","","43100","","30600","60700","","","","","","","","",""
"2014","240462","University of Wisconsin-Platteville","WI","6","41300","20300","","39000","","27400","54200","","35700","39800","44200","","41400","39700","34100","45700"
"2014","240471","University of Wisconsin-River Falls","WI","10","44900","27300","","40900","","28500","55600","","43800","43100","46600","","44600","46800","40300","51800"
"2014","240471","University of Wisconsin-River Falls","WI","8","40500","30500","","38000","","26200","50000","","","","","","","","",""
"2014","240471","University of Wisconsin-River Falls","WI","6","36700","18900","","35600","","24700","45700","","35600","35600","37800","","36400","39500","33800","40400"
"2014","240480","University of Wisconsin-Stevens Point","WI","10","43600","31300","","40200","","28500","53200","","40200","44100","44800","","44100","40500","38200","49900"
"2014","240480","University of Wisconsin-Stevens Point","WI","8","38300","20400","","36800","","25800","47800","","","","","","","","",""
"2014","240480","University of Wisconsin-Stevens Point","WI","6","34500","16900","","33600","","23700","43400","","32500","34200","35400","","34500","34300","32100","37200"
"2014","240417","University of Wisconsin-Stout","WI","10","48700","27700","","45100","","31400","63000","","44700","47900","50600","","48700","48700","40000","57400"
"2014","240417","University of Wisconsin-Stout","WI","8","44900","24300","","41600","","30000","56800","","","","","","","","",""
"2014","240417","University of Wisconsin-Stout","WI","6","41000","20900","","39200","","27300","52400","","38300","41400","41600","","40100","46000","35500","46200"
"2014","240426","University of Wisconsin-Superior","WI","10","39800","26300","","36700","","23700","50900","","36000","41500","41900","","39800","39900","35400","46200"
"2014","240426","University of Wisconsin-Superior","WI","8","37700","22200","","35000","","23200","48200","","","","","","","","",""
"2014","240426","University of Wisconsin-Superior","WI","6","33200","19900","","31200","","20900","42500","","30300","34600","34600","","33000","33700","29300","38100"
"2014","240189","University of Wisconsin-Whitewater","WI","10","45800","28200","","42600","","29500","57800","","39700","44200","48900","","46100","43400","40500","51700"
"2014","240189","University of Wisconsin-Whitewater","WI","8","41600","23000","","39500","","27300","52900","","","","","","","","",""
"2014","240189","University of Wisconsin-Whitewater","WI","6","37500","20000","","35900","","25200","47500","","33700","36600","39100","","37400","37600","34500","40400"
"2014","240107","Viterbo University","WI","10","47400","29600","","43200","","28600","62200","","40000","45400","53600","","43900","54900","47700","46700"
"2014","240107","Viterbo University","WI","8","44700","26800","","39700","","27300","58500","","","","","","","","",""
"2014","240107","Viterbo University","WI","6","41300","23800","","38100","","24700","54300","","36300","42200","43300","","38000","48000","41200","41500"
"2014","240338","Wisconsin Lutheran College","WI","10","45300","32500","","41300","","27300","55500","","Suppressed data","Suppressed data","46100","","Suppressed data","Suppressed data","35900","57900"
"2014","240338","Wisconsin Lutheran College","WI","8","40100","22700","","37700","","25800","51200","","","","","","","","",""
"2014","240338","Wisconsin Lutheran College","WI","6","37200","17100","","37100","","25800","45800","","Suppressed data","Suppressed data","37900","","Suppressed data","Suppressed data","36400","38200"
"2013","238193","Alverno College","WI","10","39100","23900","0.705","38800","","24000","54600","","34500","42900","47100","","40300","41500","Suppressed data","Suppressed data"
"2013","238193","Alverno College","WI","8","38100","22600","0.697","40100","","23800","54700","","","","","","","","",""
"2013","238193","Alverno College","WI","6","37700","20700","0.717","36700","","23400","52800","","35100","36500","45400","","37300","40400","Suppressed data","Suppressed data"
"2013","470092","Art Institute of Wisconsin (The)","WI","10","32400","21500","0.594","29400","","16900","42500","","29300","33100","35300","","30800","31900","27100","37200"
"2013","470092","Art Institute of Wisconsin (The)","WI","8","29200","18800","0.561","31900","","18500","46600","","","","","","","","",""
"2013","470092","Art Institute of Wisconsin (The)","WI","6","29100","19800","0.537","25800","","14300","37900","","25200","30200","32000","","26500","29100","26600","29800"
"2013","238324","Bellin College","WI","10","56700","23600","0.905","58600","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","238324","Bellin College","WI","8","58400","31400","0.931","55900","","42400","66400","","","","","","","","",""
"2013","238324","Bellin College","WI","6","50600","17800","0.924","55600","","44000","63200","","Suppressed data","Suppressed data","53700","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","238333","Beloit College","WI","10","45900","37700","0.757","42400","","28000","58300","","Suppressed data","Suppressed data","51600","","Suppressed data","Suppressed data","42200","54800"
"2013","238333","Beloit College","WI","8","35700","24800","0.659","33800","","20700","49100","","","","","","","","",""
"2013","238333","Beloit College","WI","6","31200","18600","0.589","32100","","19300","44800","","Suppressed data","Suppressed data","34300","","Suppressed data","Suppressed data","30600","44400"
"2013","458502","Bryant and Stratton College-Glendale","WI","10","25100","18900","0.456","24100","","12100","36800","","23900","32900","40900","","26300","26800","25400","30500"
"2013","458502","Bryant and Stratton College-Glendale","WI","8","25100","18000","0.453","23600","","12400","36000","","","","","","","","",""
"2013","458502","Bryant and Stratton College-Glendale","WI","6","22700","20400","0.386","21200","","10800","32600","","20500","30800","31700","","22200","24200","23100","25000"
"2013","239929","Bryant and Stratton College-Milwaukee","WI","10","25100","18900","0.456","24100","","12100","36800","","23900","32900","40900","","26300","26800","25400","30500"
"2013","239929","Bryant and Stratton College-Milwaukee","WI","8","25100","18000","0.453","23600","","12400","36000","","","","","","","","",""
"2013","239929","Bryant and Stratton College-Milwaukee","WI","6","22700","20400","0.386","21200","","10800","32600","","20500","30800","31700","","22200","24200","23100","25000"
"2013","451750","Bryant and Stratton College-Wauwatosa","WI","10","25100","18900","0.456","24100","","12100","36800","","23900","32900","40900","","26300","26800","25400","30500"
"2013","451750","Bryant and Stratton College-Wauwatosa","WI","8","25100","18000","0.453","23600","","12400","36000","","","","","","","","",""
"2013","451750","Bryant and Stratton College-Wauwatosa","WI","6","22700","20400","0.386","21200","","10800","32600","","20500","30800","31700","","22200","24200","23100","25000"
"2013","238430","Cardinal Stritch University","WI","10","52500","43800","0.809","48500","","31400","69400","","39200","54900","66800","","49600","56900","50200","67900"
