year,unitid,inst_name,state_abbr,inst_control,institution_level
"2014","466514","Globe University-Appleton","WI","Private for-profit","Four or more years"
"2014","456816","Globe University-Eau Claire","WI","Private for-profit","Four or more years"
"2014","458991","Globe University-La Crosse","WI","Private for-profit","Four or more years"
"2014","458733","Globe University-Madison East","WI","Private for-profit","Four or more years"
"2014","458751","Globe UniversityGreen Bay","WI","Private for-profit","Four or more years"
"2014","458760","Globe UniversityMadison West","WI","Private for-profit","Four or more years"
"2014","458779","Globe UniversityWausau","WI","Private for-profit","Four or more years"
"2014","459851","Herzing University-Brookfield","WI","Private for-profit","Four or more years"
"2014","459842","Herzing University-Kenosha","WI","Private for-profit","Four or more years"
"2014","240392","Herzing University-Madison","WI","Private for-profit","Four or more years"
"2014","479567","ITT Technical Institute-Germantown","WI","Private for-profit","Four or more years"
"2014","440165","ITT Technical Institute-Green Bay","WI","Private for-profit","Four or more years"
"2014","238892","ITT Technical Institute-Greenfield","WI","Private for-profit","Four or more years"
"2014","451981","ITT Technical Institute-Madison","WI","Private for-profit","Four or more years"
"2014","238980","Lakeland College","WI","Private not-for-profit","Four or more years"
"2014","239017","Lawrence University","WI","Private not-for-profit","Four or more years"
"2014","238263","Madison Area Technical College","WI","Public","Four or more years"
"2014","364168","Madison Media Institute","WI","Private for-profit","Four or more years"
"2014","239071","Maranatha Baptist University","WI","Private not-for-profit","Four or more years"
"2014","239080","Marian University","WI","Private not-for-profit","Four or more years"
"2014","239105","Marquette University","WI","Private not-for-profit","Four or more years"
"2014","239169","Medical College of Wisconsin","WI","Private not-for-profit","Four or more years"
"2014","383020","Midwest College of Oriental Medicine-Racine","WI","Private for-profit","Four or more years"
"2014","239309","Milwaukee Institute of Art & Design","WI","Private not-for-profit","Four or more years"
"2014","239318","Milwaukee School of Engineering","WI","Private not-for-profit","Four or more years"
"2014","436021","Montessori Institute of Milwaukee","WI","Private not-for-profit","Four or more years"
"2014","239390","Mount Mary University","WI","Private not-for-profit","Four or more years"
"2014","239424","Nashotah House","WI","Private not-for-profit","Four or more years"
"2014","239512","Northland College","WI","Private not-for-profit","Four or more years"
"2014","239503","Northland International University","WI","Private not-for-profit","Four or more years"
"2014","428259","Ottawa University-Milwaukee","WI","Private not-for-profit","Four or more years"
"2014","450571","Rasmussen College-Wisconsin","WI","Private for-profit","Four or more years"
"2014","239628","Ripon College","WI","Private not-for-profit","Four or more years"
"2014","239637","Sacred Heart School of Theology","WI","Private not-for-profit","Four or more years"
"2014","239716","Saint Norbert College","WI","Private not-for-profit","Four or more years"
"2014","239743","Silver Lake College of the Holy Family","WI","Private not-for-profit","Four or more years"
"2014","470092","The Art Institute of Wisconsin","WI","Private for-profit","Four or more years"
"2014","440457","University of Phoenix-Wisconsin","WI","Private for-profit","Four or more years"
"2014","260381","University of Wisconsin Extension","WI","Public","Four or more years"
"2014","240268","University of Wisconsin-Eau Claire","WI","Public","Four or more years"
"2014","240277","University of Wisconsin-Green Bay","WI","Public","Four or more years"
"2014","240329","University of Wisconsin-La Crosse","WI","Public","Four or more years"
"2014","240444","University of Wisconsin-Madison","WI","Public","Four or more years"
"2014","240453","University of Wisconsin-Milwaukee","WI","Public","Four or more years"
"2014","240365","University of Wisconsin-Oshkosh","WI","Public","Four or more years"
"2014","240374","University of Wisconsin-Parkside","WI","Public","Four or more years"
"2014","240462","University of Wisconsin-Platteville","WI","Public","Four or more years"
"2014","240471","University of Wisconsin-River Falls","WI","Public","Four or more years"
"2014","240480","University of Wisconsin-Stevens Point","WI","Public","Four or more years"
"2014","240417","University of Wisconsin-Stout","WI","Public","Four or more years"
"2014","240426","University of Wisconsin-Superior","WI","Public","Four or more years"
"2014","240435","University of Wisconsin-System Administration","WI","Public","Four or more years"
"2014","240189","University of Wisconsin-Whitewater","WI","Public","Four or more years"
"2014","240107","Viterbo University","WI","Private not-for-profit","Four or more years"
"2014","240338","Wisconsin Lutheran College","WI","Private not-for-profit","Four or more years"
"2014","240213","Wisconsin School of Professional Psychology","WI","Private not-for-profit","Four or more years"
"2013","238193","Alverno College","WI","Private not-for-profit","Four or more years"
"2013","238324","Bellin College","WI","Private not-for-profit","Four or more years"
"2013","238333","Beloit College","WI","Private not-for-profit","Four or more years"
"2013","458502","Bryant & Stratton College-Bayshore","WI","Private for-profit","Four or more years"
"2013","239929","Bryant & Stratton College-Milwaukee","WI","Private for-profit","Four or more years"
"2013","451750","Bryant & Stratton College-Wauwatosa","WI","Private for-profit","Four or more years"
"2013","238430","Cardinal Stritch University","WI","Private not-for-profit","Four or more years"
"2013","238458","Carroll University","WI","Private not-for-profit","Four or more years"
"2013","238476","Carthage College","WI","Private not-for-profit","Four or more years"
"2013","413617","College of Menominee Nation","WI","Private not-for-profit","Four or more years"
"2013","238573","Columbia College of Nursing","WI","Private not-for-profit","Four or more years"
"2013","238616","Concordia University-Wisconsin","WI","Private not-for-profit","Four or more years"
"2013","437361","DeVry University's Keller Graduate School of Management-Wisconsin","WI","Private for-profit","Four or more years"
"2013","482671","DeVry University-Wisconsin","WI","Private for-profit","Four or more years"
"2013","238935","DeVry University-Wisconsin","WI","Private for-profit","Four or more years"
"2013","238661","Edgewood College","WI","Private not-for-profit","Four or more years"
"2013","466514","Globe University-Appleton","WI","Private for-profit","Four or more years"
"2013","456816","Globe University-Eau Claire","WI","Private for-profit","Four or more years"
"2013","458991","Globe University-La Crosse","WI","Private for-profit","Four or more years"
"2013","458733","Globe University-Madison East","WI","Private for-profit","Four or more years"
"2013","458751","Globe UniversityGreen Bay","WI","Private for-profit","Four or more years"
"2013","458760","Globe UniversityMadison West","WI","Private for-profit","Four or more years"
"2013","458779","Globe UniversityWausau","WI","Private for-profit","Four or more years"
"2013","476072","Herzing University","WI","Private for-profit","Four or more years"
"2013","459851","Herzing University-Brookfield","WI","Private for-profit","Four or more years"
"2013","459842","Herzing University-Kenosha","WI","Private for-profit","Four or more years"
"2013","240392","Herzing University-Madison","WI","Private for-profit","Four or more years"
"2013","479567","ITT Technical Institute-Germantown","WI","Private for-profit","Four or more years"
"2013","440165","ITT Technical Institute-Green Bay","WI","Private for-profit","Four or more years"
"2013","238892","ITT Technical Institute-Greenfield","WI","Private for-profit","Four or more years"
"2013","451981","ITT Technical Institute-Madison","WI","Private for-profit","Four or more years"
"2013","238980","Lakeland College","WI","Private not-for-profit","Four or more years"
"2013","239017","Lawrence University","WI","Private not-for-profit","Four or more years"
"2013","238263","Madison Area Technical College","WI","Public","Four or more years"
"2013","364168","Madison Media Institute","WI","Private for-profit","Four or more years"
"2013","239071","Maranatha Baptist University","WI","Private not-for-profit","Four or more years"
"2013","239080","Marian University","WI","Private not-for-profit","Four or more years"
"2013","239105","Marquette University","WI","Private not-for-profit","Four or more years"
"2013","239169","Medical College of Wisconsin","WI","Private not-for-profit","Four or more years"
"2013","383020","Midwest College of Oriental Medicine-Racine","WI","Private for-profit","Four or more years"
"2013","239309","Milwaukee Institute of Art & Design","WI","Private not-for-profit","Four or more years"
"2013","239318","Milwaukee School of Engineering","WI","Private not-for-profit","Four or more years"
"2013","436021","Montessori Institute of Milwaukee","WI","Private not-for-profit","Four or more years"
"2013","239390","Mount Mary University","WI","Private not-for-profit","Four or more years"
"2013","239424","Nashotah House","WI","Private not-for-profit","Four or more years"
"2013","239512","Northland College","WI","Private not-for-profit","Four or more years"
"2013","239503","Northland International University","WI","Private not-for-profit","Four or more years"
"2013","428259","Ottawa University-Milwaukee","WI","Private not-for-profit","Four or more years"
"2013","450571","Rasmussen College-Wisconsin","WI","Private for-profit","Four or more years"
"2013","239628","Ripon College","WI","Private not-for-profit","Four or more years"
"2013","239637","Sacred Heart School of Theology","WI","Private not-for-profit","Four or more years"
"2013","239716","Saint Norbert College","WI","Private not-for-profit","Four or more years"
"2013","239743","Silver Lake College of the Holy Family","WI","Private not-for-profit","Four or more years"
"2013","475875","Strayer University-Wisconsin","WI","Private for-profit","Four or more years"
"2013","470092","The Art Institute of Wisconsin","WI","Private for-profit","Four or more years"
"2013","448558","University of Phoenix-Madison Campus","WI","Private for-profit","Four or more years"
"2013","440457","University of Phoenix-Milwaukee Campus","WI","Private for-profit","Four or more years"
"2013","260381","University of Wisconsin Extension","WI","Public","Four or more years"
"2013","240268","University of Wisconsin-Eau Claire","WI","Public","Four or more years"
"2013","240277","University of Wisconsin-Green Bay","WI","Public","Four or more years"
"2013","240329","University of Wisconsin-La Crosse","WI","Public","Four or more years"
"2013","240444","University of Wisconsin-Madison","WI","Public","Four or more years"
"2013","240453","University of Wisconsin-Milwaukee","WI","Public","Four or more years"
"2013","240365","University of Wisconsin-Oshkosh","WI","Public","Four or more years"
"2013","240374","University of Wisconsin-Parkside","WI","Public","Four or more years"
"2013","240462","University of Wisconsin-Platteville","WI","Public","Four or more years"
"2013","240471","University of Wisconsin-River Falls","WI","Public","Four or more years"
"2013","240480","University of Wisconsin-Stevens Point","WI","Public","Four or more years"
"2013","240417","University of Wisconsin-Stout","WI","Public","Four or more years"
"2013","240426","University of Wisconsin-Superior","WI","Public","Four or more years"
"2013","240435","University of Wisconsin-System Administration","WI","Public","Four or more years"
"2013","240189","University of Wisconsin-Whitewater","WI","Public","Four or more years"
"2013","240107","Viterbo University","WI","Private not-for-profit","Four or more years"
"2013","240338","Wisconsin Lutheran College","WI","Private not-for-profit","Four or more years"
"2013","240213","Wisconsin School of Professional Psychology","WI","Private not-for-profit","Four or more years"
"2012","238193","Alverno College","WI","Private not-for-profit","Four or more years"
"2012","470092","Art Institute of Wisconsin (The)","WI","Private for-profit","Four or more years"
"2012","238324","Bellin College","WI","Private not-for-profit","Four or more years"
"2012","238333","Beloit College","WI","Private not-for-profit","Four or more years"
"2012","458502","Bryant & Stratton College-Bayshore","WI","Private for-profit","Four or more years"
"2012","239929","Bryant & Stratton College-Milwaukee","WI","Private for-profit","Four or more years"
"2012","451750","Bryant & Stratton College-Wauwatosa","WI","Private for-profit","Four or more years"
"2012","238430","Cardinal Stritch University","WI","Private not-for-profit","Four or more years"
"2012","238458","Carroll University","WI","Private not-for-profit","Four or more years"
"2012","238476","Carthage College","WI","Private not-for-profit","Four or more years"
"2012","413617","College of Menominee Nation","WI","Private not-for-profit","Four or more years"
"2012","238573","Columbia College of Nursing","WI","Private not-for-profit","Four or more years"
"2012","238616","Concordia University-Wisconsin","WI","Private not-for-profit","Four or more years"
"2012","437361","DeVry University's Keller Graduate School of Management-Wisconsin","WI","Private for-profit","Four or more years"
"2012","238935","DeVry University-Wisconsin","WI","Private for-profit","Four or more years"
"2012","238661","Edgewood College","WI","Private not-for-profit","Four or more years"
"2012","466514","Globe University-Appleton","WI","Private for-profit","Four or more years"
"2012","456816","Globe University-Eau Claire","WI","Private for-profit","Four or more years"
"2012","458991","Globe University-La Crosse","WI","Private for-profit","Four or more years"
"2012","458733","Globe University-Madison East","WI","Private for-profit","Four or more years"
"2012","458751","Globe UniversityGreen Bay","WI","Private for-profit","Four or more years"
"2012","458760","Globe UniversityMadison West","WI","Private for-profit","Four or more years"
"2012","458779","Globe UniversityWausau","WI","Private for-profit","Four or more years"
"2012","476072","Herzing University","WI","Private for-profit","Four or more years"
"2012","459851","Herzing University-Brookfield","WI","Private for-profit","Four or more years"
"2012","459842","Herzing University-Kenosha","WI","Private for-profit","Four or more years"
"2012","240392","Herzing University-Madison","WI","Private for-profit","Four or more years"
"2012","479567","ITT Technical Institute-Germantown","WI","Private for-profit","Four or more years"
"2012","440165","ITT Technical Institute-Green Bay","WI","Private for-profit","Four or more years"
"2012","238892","ITT Technical Institute-Greenfield","WI","Private for-profit","Four or more years"
"2012","451981","ITT Technical InstituteMadison","WI","Private for-profit","Four or more years"
"2012","238980","Lakeland College","WI","Private not-for-profit","Four or more years"
"2012","239017","Lawrence University","WI","Private not-for-profit","Four or more years"
"2012","238263","Madison Area Technical College","WI","Public","Four or more years"
"2012","364168","Madison Media Institute","WI","Private for-profit","Four or more years"
"2012","239071","Maranatha Baptist Bible College","WI","Private not-for-profit","Four or more years"
"2012","239080","Marian University","WI","Private not-for-profit","Four or more years"
"2012","239105","Marquette University","WI","Private not-for-profit","Four or more years"
"2012","239169","Medical College of Wisconsin","WI","Private not-for-profit","Four or more years"
"2012","383020","Midwest College of Oriental Medicine-Racine","WI","Private for-profit","Four or more years"
"2012","239309","Milwaukee Institute of Art & Design","WI","Private not-for-profit","Four or more years"
"2012","239318","Milwaukee School of Engineering","WI","Private not-for-profit","Four or more years"
"2012","436021","Montessori Institute of Milwaukee","WI","Private not-for-profit","Four or more years"
"2012","239390","Mount Mary College","WI","Private not-for-profit","Four or more years"
"2012","239424","Nashotah House","WI","Private not-for-profit","Four or more years"
"2012","239512","Northland College","WI","Private not-for-profit","Four or more years"
"2012","239503","Northland International University","WI","Private not-for-profit","Four or more years"
"2012","428259","Ottawa University-Milwaukee","WI","Private not-for-profit","Four or more years"
"2012","450571","Rasmussen College-Wisconsin","WI","Private for-profit","Four or more years"
"2012","239628","Ripon College","WI","Private not-for-profit","Four or more years"
"2012","239637","Sacred Heart School of Theology","WI","Private not-for-profit","Four or more years"
"2012","239716","Saint Norbert College","WI","Private not-for-profit","Four or more years"
"2012","239743","Silver Lake College of the Holy Family","WI","Private not-for-profit","Four or more years"
"2012","475875","Strayer University-Wisconsin","WI","Private for-profit","Four or more years"
"2012","448558","University of Phoenix-Madison Campus","WI","Private for-profit","Four or more years"
"2012","440457","University of Phoenix-Milwaukee Campus","WI","Private for-profit","Four or more years"
"2012","260381","University of Wisconsin Extension","WI","Public","Four or more years"
"2012","240268","University of Wisconsin-Eau Claire","WI","Public","Four or more years"
"2012","240277","University of Wisconsin-Green Bay","WI","Public","Four or more years"
"2012","240329","University of Wisconsin-La Crosse","WI","Public","Four or more years"
"2012","240444","University of Wisconsin-Madison","WI","Public","Four or more years"
"2012","240453","University of Wisconsin-Milwaukee","WI","Public","Four or more years"
"2012","240365","University of Wisconsin-Oshkosh","WI","Public","Four or more years"
"2012","240374","University of Wisconsin-Parkside","WI","Public","Four or more years"
"2012","240462","University of Wisconsin-Platteville","WI","Public","Four or more years"
"2012","240471","University of Wisconsin-River Falls","WI","Public","Four or more years"
"2012","240480","University of Wisconsin-Stevens Point","WI","Public","Four or more years"
"2012","240417","University of Wisconsin-Stout","WI","Public","Four or more years"
"2012","240426","University of Wisconsin-Superior","WI","Public","Four or more years"
"2012","240435","University of Wisconsin-System Administration","WI","Public","Four or more years"
"2012","240189","University of Wisconsin-Whitewater","WI","Public","Four or more years"
"2012","240107","Viterbo University","WI","Private not-for-profit","Four or more years"
"2012","240338","Wisconsin Lutheran College","WI","Private not-for-profit","Four or more years"
"2012","240213","Wisconsin School of Professional Psychology","WI","Private not-for-profit","Four or more years"
"2011","238193","Alverno College","WI","Private not-for-profit","Four or more years"
"2011","470092","Art Institute of Wisconsin (The)","WI","Private for-profit","Four or more years"
"2011","238324","Bellin College","WI","Private not-for-profit","Four or more years"
"2011","238333","Beloit College","WI","Private not-for-profit","Four or more years"
"2011","458502","Bryant and Stratton College-Glendale","WI","Private for-profit","Four or more years"
"2011","239929","Bryant and Stratton College-Milwaukee","WI","Private for-profit","Four or more years"
"2011","451750","Bryant and Stratton College-Wauwatosa","WI","Private for-profit","Four or more years"
"2011","238430","Cardinal Stritch University","WI","Private not-for-profit","Four or more years"
"2011","238458","Carroll University","WI","Private not-for-profit","Four or more years"
"2011","238476","Carthage College","WI","Private not-for-profit","Four or more years"
"2011","413617","College of Menominee Nation","WI","Private not-for-profit","Four or more years"
"2011","238573","Columbia College of Nursing","WI","Private not-for-profit","Four or more years"
"2011","238616","Concordia University-Wisconsin","WI","Private not-for-profit","Four or more years"
"2011","437361","DeVry University's Keller Graduate School of Management-Wisconsin","WI","Private for-profit","Four or more years"
"2011","238935","DeVry University-Wisconsin","WI","Private for-profit","Four or more years"
"2011","238661","Edgewood College","WI","Private not-for-profit","Four or more years"
"2011","466514","Globe University-Appleton","WI","Private for-profit","Four or more years"
"2011","456816","Globe University-Eau Claire","WI","Private for-profit","Four or more years"
"2011","458991","Globe University-La Crosse","WI","Private for-profit","Four or more years"
"2011","458733","Globe University-Madison East","WI","Private for-profit","Four or more years"
"2011","458751","Globe UniversityGreen Bay","WI","Private for-profit","Four or more years"
"2011","458760","Globe UniversityMadison West","WI","Private for-profit","Four or more years"
"2011","458779","Globe UniversityWausau","WI","Private for-profit","Four or more years"
"2011","459851","Herzing University-Brookfield","WI","Private for-profit","Four or more years"
"2011","459842","Herzing University-Kenosha","WI","Private for-profit","Four or more years"
