year,unitid,inst_name,state_abbr,inst_control,institution_level
"2016","157447","Northern Kentucky University","KY","Public","Four or more years"
"2016","157632","Saint Catharine College","KY","Private not-for-profit","Four or more years"
"2016","461759","Simmons College of Kentucky","KY","Private not-for-profit","Four or more years"
"2016","157757","Spalding University","KY","Private not-for-profit","Four or more years"
"2016","157766","Spencerian College-Louisville","KY","Private for-profit","Four or more years"
"2016","157270","Sullivan College of Technology and Design","KY","Private for-profit","Four or more years"
"2016","157793","Sullivan University","KY","Private for-profit","Four or more years"
"2016","157748","The Southern Baptist Theological Seminary","KY","Private not-for-profit","Four or more years"
"2016","157809","Thomas More College","KY","Private not-for-profit","Four or more years"
"2016","157818","Transylvania University","KY","Private not-for-profit","Four or more years"
"2016","157863","Union College","KY","Private not-for-profit","Four or more years"
"2016","157085","University of Kentucky","KY","Public","Four or more years"
"2016","157289","University of Louisville","KY","Public","Four or more years"
"2016","445391","University of Phoenix-Kentucky","KY","Private for-profit","Four or more years"
"2016","157535","University of Pikeville","KY","Private not-for-profit","Four or more years"
"2016","156541","University of the Cumberlands","KY","Private not-for-profit","Four or more years"
"2016","157951","Western Kentucky University","KY","Public","Four or more years"
"2015","156189","Alice Lloyd College","KY","Private not-for-profit","Four or more years"
"2015","157021","American National University-Lexington","KY","Private for-profit","Four or more years"
"2015","156222","Asbury Theological Seminary","KY","Private not-for-profit","Four or more years"
"2015","156213","Asbury University","KY","Private not-for-profit","Four or more years"
"2015","247065","Beckfield College-Florence","KY","Private for-profit","Four or more years"
"2015","156286","Bellarmine University","KY","Private not-for-profit","Four or more years"
"2015","156295","Berea College","KY","Private not-for-profit","Four or more years"
"2015","156356","Brescia University","KY","Private not-for-profit","Four or more years"
"2015","157599","Brown Mackie College-Louisville","KY","Private for-profit","Four or more years"
"2015","157696","Brown Mackie College-Northern Kentucky","KY","Private for-profit","Four or more years"
"2015","156365","Campbellsville University","KY","Private not-for-profit","Four or more years"
"2015","156408","Centre College","KY","Private not-for-profit","Four or more years"
"2015","156417","Clear Creek Baptist Bible College","KY","Private not-for-profit","Four or more years"
"2015","447476","Daymar College-Bellevue","KY","Private for-profit","Four or more years"
"2015","363439","Daymar College-Bowling Green","KY","Private for-profit","Four or more years"
"2015","460473","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2015","406219","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2015","458557","Daymar College-Online","KY","Private for-profit","Four or more years"
"2015","157465","Daymar College-Owensboro","KY","Private for-profit","Four or more years"
"2015","156903","Daymar College-Paducah Main","KY","Private for-profit","Four or more years"
"2015","156620","Eastern Kentucky University","KY","Public","Four or more years"
"2015","156727","Frontier Nursing University","KY","Private not-for-profit","Four or more years"
"2015","156471","Galen College of Nursing-Louisville","KY","Private for-profit","Four or more years"
"2015","156745","Georgetown College","KY","Private not-for-profit","Four or more years"
"2015","448488","ITT Technical Institute-Lexington","KY","Private for-profit","Four or more years"
"2015","413857","ITT Technical Institute-Louisville","KY","Private for-profit","Four or more years"
"2015","157100","Kentucky Christian University","KY","Private not-for-profit","Four or more years"
"2015","157030","Kentucky Mountain Bible College","KY","Private not-for-profit","Four or more years"
"2015","157058","Kentucky State University","KY","Public","Four or more years"
"2015","157076","Kentucky Wesleyan College","KY","Private not-for-profit","Four or more years"
"2015","157207","Lexington Theological Seminary","KY","Private not-for-profit","Four or more years"
"2015","157216","Lindsey Wilson College","KY","Private not-for-profit","Four or more years"
"2015","157298","Louisville Presbyterian Theological Seminary","KY","Private not-for-profit","Four or more years"
"2015","157377","Midway University","KY","Private not-for-profit","Four or more years"
"2015","157386","Morehead State University","KY","Public","Four or more years"
"2015","157401","Murray State University","KY","Public","Four or more years"
"2015","157447","Northern Kentucky University","KY","Public","Four or more years"
"2015","157632","Saint Catharine College","KY","Private not-for-profit","Four or more years"
"2015","461759","Simmons College of Kentucky","KY","Private not-for-profit","Four or more years"
"2015","157757","Spalding University","KY","Private not-for-profit","Four or more years"
"2015","157766","Spencerian College-Louisville","KY","Private for-profit","Four or more years"
"2015","157270","Sullivan College of Technology and Design","KY","Private for-profit","Four or more years"
"2015","157793","Sullivan University","KY","Private for-profit","Four or more years"
"2015","157748","The Southern Baptist Theological Seminary","KY","Private not-for-profit","Four or more years"
"2015","157809","Thomas More College","KY","Private not-for-profit","Four or more years"
"2015","157818","Transylvania University","KY","Private not-for-profit","Four or more years"
"2015","157863","Union College","KY","Private not-for-profit","Four or more years"
"2015","157085","University of Kentucky","KY","Public","Four or more years"
"2015","157289","University of Louisville","KY","Public","Four or more years"
"2015","445391","University of Phoenix-Kentucky","KY","Private for-profit","Four or more years"
"2015","157535","University of Pikeville","KY","Private not-for-profit","Four or more years"
"2015","156541","University of the Cumberlands","KY","Private not-for-profit","Four or more years"
"2015","157951","Western Kentucky University","KY","Public","Four or more years"
"2014","156189","Alice Lloyd College","KY","Private not-for-profit","Four or more years"
"2014","156222","Asbury Theological Seminary","KY","Private not-for-profit","Four or more years"
"2014","156213","Asbury University","KY","Private not-for-profit","Four or more years"
"2014","247065","Beckfield College-Florence","KY","Private for-profit","Four or more years"
"2014","156286","Bellarmine University","KY","Private not-for-profit","Four or more years"
"2014","156295","Berea College","KY","Private not-for-profit","Four or more years"
"2014","156356","Brescia University","KY","Private not-for-profit","Four or more years"
"2014","157599","Brown Mackie College-Louisville","KY","Private for-profit","Four or more years"
"2014","157696","Brown Mackie College-Northern Kentucky","KY","Private for-profit","Four or more years"
"2014","156365","Campbellsville University","KY","Private not-for-profit","Four or more years"
"2014","156408","Centre College","KY","Private not-for-profit","Four or more years"
"2014","156417","Clear Creek Baptist Bible College","KY","Private not-for-profit","Four or more years"
"2014","447476","Daymar College-Bellevue","KY","Private for-profit","Four or more years"
"2014","363439","Daymar College-Bowling Green","KY","Private for-profit","Four or more years"
"2014","460473","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2014","406219","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2014","458557","Daymar College-Online","KY","Private for-profit","Four or more years"
"2014","157465","Daymar College-Owensboro","KY","Private for-profit","Four or more years"
"2014","156903","Daymar College-Paducah Main","KY","Private for-profit","Four or more years"
"2014","482495","DeVry University-Kentucky","KY","Private for-profit","Four or more years"
"2014","156620","Eastern Kentucky University","KY","Public","Four or more years"
"2014","156727","Frontier Nursing University","KY","Private not-for-profit","Four or more years"
"2014","156745","Georgetown College","KY","Private not-for-profit","Four or more years"
"2014","448488","ITT Technical Institute-Lexington","KY","Private for-profit","Four or more years"
"2014","413857","ITT Technical Institute-Louisville","KY","Private for-profit","Four or more years"
"2014","157100","Kentucky Christian University","KY","Private not-for-profit","Four or more years"
"2014","157030","Kentucky Mountain Bible College","KY","Private not-for-profit","Four or more years"
"2014","157058","Kentucky State University","KY","Public","Four or more years"
"2014","157076","Kentucky Wesleyan College","KY","Private not-for-profit","Four or more years"
"2014","157207","Lexington Theological Seminary","KY","Private not-for-profit","Four or more years"
"2014","157216","Lindsey Wilson College","KY","Private not-for-profit","Four or more years"
"2014","157298","Louisville Presbyterian Theological Seminary","KY","Private not-for-profit","Four or more years"
"2014","157359","Mid-Continent University","KY","Private not-for-profit","Four or more years"
"2014","157377","Midway College","KY","Private not-for-profit","Four or more years"
"2014","157386","Morehead State University","KY","Public","Four or more years"
"2014","157401","Murray State University","KY","Public","Four or more years"
"2014","157021","National College-Lexington","KY","Private for-profit","Four or more years"
"2014","157447","Northern Kentucky University","KY","Public","Four or more years"
"2014","157632","Saint Catharine College","KY","Private not-for-profit","Four or more years"
"2014","461759","Simmons College of Kentucky","KY","Private not-for-profit","Four or more years"
"2014","157757","Spalding University","KY","Private not-for-profit","Four or more years"
"2014","157766","Spencerian College-Louisville","KY","Private for-profit","Four or more years"
"2014","157270","Sullivan College of Technology and Design","KY","Private for-profit","Four or more years"
"2014","157793","Sullivan University","KY","Private for-profit","Four or more years"
"2014","157748","The Southern Baptist Theological Seminary","KY","Private not-for-profit","Four or more years"
"2014","157809","Thomas More College","KY","Private not-for-profit","Four or more years"
"2014","157818","Transylvania University","KY","Private not-for-profit","Four or more years"
"2014","157863","Union College","KY","Private not-for-profit","Four or more years"
"2014","157085","University of Kentucky","KY","Public","Four or more years"
"2014","157289","University of Louisville","KY","Public","Four or more years"
"2014","445391","University of Phoenix-Kentucky","KY","Private for-profit","Four or more years"
"2014","157535","University of Pikeville","KY","Private not-for-profit","Four or more years"
"2014","156541","University of the Cumberlands","KY","Private not-for-profit","Four or more years"
"2014","157951","Western Kentucky University","KY","Public","Four or more years"
"2013","156189","Alice Lloyd College","KY","Private not-for-profit","Four or more years"
"2013","156222","Asbury Theological Seminary","KY","Private not-for-profit","Four or more years"
"2013","156213","Asbury University","KY","Private not-for-profit","Four or more years"
"2013","247065","Beckfield College-Florence","KY","Private for-profit","Four or more years"
"2013","156286","Bellarmine University","KY","Private not-for-profit","Four or more years"
"2013","156295","Berea College","KY","Private not-for-profit","Four or more years"
"2013","156356","Brescia University","KY","Private not-for-profit","Four or more years"
"2013","157599","Brown Mackie College-Louisville","KY","Private for-profit","Four or more years"
"2013","157696","Brown Mackie College-Northern Kentucky","KY","Private for-profit","Four or more years"
"2013","156365","Campbellsville University","KY","Private not-for-profit","Four or more years"
"2013","156408","Centre College","KY","Private not-for-profit","Four or more years"
"2013","156417","Clear Creek Baptist Bible College","KY","Private not-for-profit","Four or more years"
"2013","447476","Daymar College-Bellevue","KY","Private for-profit","Four or more years"
"2013","363439","Daymar College-Bowling Green","KY","Private for-profit","Four or more years"
"2013","460473","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2013","406219","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2013","458557","Daymar College-Online","KY","Private for-profit","Four or more years"
"2013","157465","Daymar College-Owensboro","KY","Private for-profit","Four or more years"
"2013","156903","Daymar College-Paducah Main","KY","Private for-profit","Four or more years"
"2013","462202","DeVry University's Keller Graduate School of Management-Kentucky","KY","Private for-profit","Four or more years"
"2013","482495","DeVry University-Kentucky","KY","Private for-profit","Four or more years"
"2013","454209","DeVry University-Kentucky","KY","Private for-profit","Four or more years"
"2013","156620","Eastern Kentucky University","KY","Public","Four or more years"
"2013","156727","Frontier Nursing University","KY","Private not-for-profit","Four or more years"
"2013","156745","Georgetown College","KY","Private not-for-profit","Four or more years"
"2013","448488","ITT Technical Institute-Lexington","KY","Private for-profit","Four or more years"
"2013","413857","ITT Technical Institute-Louisville","KY","Private for-profit","Four or more years"
"2013","157100","Kentucky Christian University","KY","Private not-for-profit","Four or more years"
"2013","157030","Kentucky Mountain Bible College","KY","Private not-for-profit","Four or more years"
"2013","157058","Kentucky State University","KY","Public","Four or more years"
"2013","157076","Kentucky Wesleyan College","KY","Private not-for-profit","Four or more years"
"2013","157207","Lexington Theological Seminary","KY","Private not-for-profit","Four or more years"
"2013","157216","Lindsey Wilson College","KY","Private not-for-profit","Four or more years"
"2013","157298","Louisville Presbyterian Theological Seminary","KY","Private not-for-profit","Four or more years"
"2013","157359","Mid-Continent University","KY","Private not-for-profit","Four or more years"
"2013","157377","Midway College","KY","Private not-for-profit","Four or more years"
"2013","157386","Morehead State University","KY","Public","Four or more years"
"2013","157401","Murray State University","KY","Public","Four or more years"
"2013","157021","National College-Lexington","KY","Private for-profit","Four or more years"
"2013","157447","Northern Kentucky University","KY","Public","Four or more years"
"2013","157632","Saint Catharine College","KY","Private not-for-profit","Four or more years"
"2013","461759","Simmons College of Kentucky","KY","Private not-for-profit","Four or more years"
"2013","157757","Spalding University","KY","Private not-for-profit","Four or more years"
"2013","453127","Strayer University-Kentucky","KY","Private for-profit","Four or more years"
"2013","157270","Sullivan College of Technology and Design","KY","Private for-profit","Four or more years"
"2013","157793","Sullivan University","KY","Private for-profit","Four or more years"
"2013","157748","The Southern Baptist Theological Seminary","KY","Private not-for-profit","Four or more years"
"2013","157809","Thomas More College","KY","Private not-for-profit","Four or more years"
"2013","157818","Transylvania University","KY","Private not-for-profit","Four or more years"
"2013","157863","Union College","KY","Private not-for-profit","Four or more years"
"2013","157085","University of Kentucky","KY","Public","Four or more years"
"2013","157289","University of Louisville","KY","Public","Four or more years"
"2013","445391","University of Phoenix-Louisville Campus","KY","Private for-profit","Four or more years"
"2013","157535","University of Pikeville","KY","Private not-for-profit","Four or more years"
"2013","156541","University of the Cumberlands","KY","Private not-for-profit","Four or more years"
"2013","157951","Western Kentucky University","KY","Public","Four or more years"
"2012","156189","Alice Lloyd College","KY","Private not-for-profit","Four or more years"
"2012","156222","Asbury Theological Seminary","KY","Private not-for-profit","Four or more years"
"2012","156213","Asbury University","KY","Private not-for-profit","Four or more years"
"2012","247065","Beckfield College-Florence","KY","Private for-profit","Four or more years"
"2012","156286","Bellarmine University","KY","Private not-for-profit","Four or more years"
"2012","156295","Berea College","KY","Private not-for-profit","Four or more years"
"2012","156356","Brescia University","KY","Private not-for-profit","Four or more years"
"2012","157599","Brown Mackie College-Louisville","KY","Private for-profit","Four or more years"
"2012","157696","Brown Mackie College-Northern Kentucky","KY","Private for-profit","Four or more years"
"2012","156365","Campbellsville University","KY","Private not-for-profit","Four or more years"
"2012","156408","Centre College","KY","Private not-for-profit","Four or more years"
"2012","156417","Clear Creek Baptist Bible College","KY","Private not-for-profit","Four or more years"
"2012","447476","Daymar College-Bellevue","KY","Private for-profit","Four or more years"
"2012","363439","Daymar College-Bowling Green","KY","Private for-profit","Four or more years"
"2012","460473","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2012","406219","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2012","458557","Daymar College-Online","KY","Private for-profit","Four or more years"
"2012","157465","Daymar College-Owensboro","KY","Private for-profit","Four or more years"
"2012","156903","Daymar College-Paducah Main","KY","Private for-profit","Four or more years"
"2012","462202","DeVry University's Keller Graduate School of Management-Kentucky","KY","Private for-profit","Four or more years"
"2012","454209","DeVry University-Kentucky","KY","Private for-profit","Four or more years"
"2012","156620","Eastern Kentucky University","KY","Public","Four or more years"
"2012","156727","Frontier Nursing University","KY","Private not-for-profit","Four or more years"
"2012","156745","Georgetown College","KY","Private not-for-profit","Four or more years"
"2012","448488","ITT Technical Institute-Lexington","KY","Private for-profit","Four or more years"
"2012","413857","ITT Technical Institute-Louisville","KY","Private for-profit","Four or more years"
"2012","157100","Kentucky Christian University","KY","Private not-for-profit","Four or more years"
"2012","157030","Kentucky Mountain Bible College","KY","Private not-for-profit","Four or more years"
"2012","157058","Kentucky State University","KY","Public","Four or more years"
"2012","157076","Kentucky Wesleyan College","KY","Private not-for-profit","Four or more years"
"2012","157207","Lexington Theological Seminary","KY","Private not-for-profit","Four or more years"
"2012","157216","Lindsey Wilson College","KY","Private not-for-profit","Four or more years"
"2012","157298","Louisville Presbyterian Theological Seminary","KY","Private not-for-profit","Four or more years"
"2012","157359","Mid-Continent University","KY","Private not-for-profit","Four or more years"
"2012","157377","Midway College","KY","Private not-for-profit","Four or more years"
"2012","157386","Morehead State University","KY","Public","Four or more years"
"2012","157401","Murray State University","KY","Public","Four or more years"
"2012","157021","National College-Lexington","KY","Private for-profit","Four or more years"
"2012","157447","Northern Kentucky University","KY","Public","Four or more years"
"2012","157632","Saint Catharine College","KY","Private not-for-profit","Four or more years"
"2012","461759","Simmons College of Kentucky","KY","Private not-for-profit","Four or more years"
"2012","157757","Spalding University","KY","Private not-for-profit","Four or more years"
"2012","453127","Strayer University-Kentucky","KY","Private for-profit","Four or more years"
"2012","157270","Sullivan College of Technology and Design","KY","Private for-profit","Four or more years"
"2012","157793","Sullivan University","KY","Private for-profit","Four or more years"
"2012","157748","The Southern Baptist Theological Seminary","KY","Private not-for-profit","Four or more years"
"2012","157809","Thomas More College","KY","Private not-for-profit","Four or more years"
"2012","157818","Transylvania University","KY","Private not-for-profit","Four or more years"
"2012","157863","Union College","KY","Private not-for-profit","Four or more years"
"2012","157085","University of Kentucky","KY","Public","Four or more years"
"2012","157289","University of Louisville","KY","Public","Four or more years"
"2012","445391","University of Phoenix-Louisville Campus","KY","Private for-profit","Four or more years"
"2012","157535","University of Pikeville","KY","Private not-for-profit","Four or more years"
"2012","156541","University of the Cumberlands","KY","Private not-for-profit","Four or more years"
"2012","157951","Western Kentucky University","KY","Public","Four or more years"
"2011","156189","Alice Lloyd College","KY","Private not-for-profit","Four or more years"
"2011","156222","Asbury Theological Seminary","KY","Private not-for-profit","Four or more years"
"2011","156213","Asbury University","KY","Private not-for-profit","Four or more years"
"2011","247065","Beckfield College-Florence","KY","Private for-profit","Four or more years"
"2011","156286","Bellarmine University","KY","Private not-for-profit","Four or more years"
"2011","156295","Berea College","KY","Private not-for-profit","Four or more years"
"2011","156356","Brescia University","KY","Private not-for-profit","Four or more years"
"2011","157599","Brown Mackie College-Louisville","KY","Private for-profit","Four or more years"
"2011","157696","Brown Mackie College-Northern Kentucky","KY","Private for-profit","Four or more years"
"2011","156365","Campbellsville University","KY","Private not-for-profit","Four or more years"
"2011","156408","Centre College","KY","Private not-for-profit","Four or more years"
"2011","156417","Clear Creek Baptist Bible College","KY","Private not-for-profit","Four or more years"
"2011","447476","Daymar College-Bellevue","KY","Private for-profit","Four or more years"
"2011","363439","Daymar College-Bowling Green","KY","Private for-profit","Four or more years"
"2011","460473","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2011","406219","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2011","458557","Daymar College-Online","KY","Private for-profit","Four or more years"
"2011","157465","Daymar College-Owensboro","KY","Private for-profit","Four or more years"
"2011","156903","Daymar College-Paducah Main","KY","Private for-profit","Four or more years"
"2011","462202","DeVry University's Keller Graduate School of Management-Kentucky","KY","Private for-profit","Four or more years"
"2011","454209","DeVry University-Kentucky","KY","Private for-profit","Four or more years"
"2011","156620","Eastern Kentucky University","KY","Public","Four or more years"
"2011","156727","Frontier Nursing University","KY","Private not-for-profit","Four or more years"
"2011","156745","Georgetown College","KY","Private not-for-profit","Four or more years"
"2011","448488","ITT Technical Institute-Lexington","KY","Private for-profit","Four or more years"
"2011","413857","ITT Technical Institute-Louisville","KY","Private for-profit","Four or more years"
"2011","157100","Kentucky Christian University","KY","Private not-for-profit","Four or more years"
"2011","157030","Kentucky Mountain Bible College","KY","Private not-for-profit","Four or more years"
"2011","157058","Kentucky State University","KY","Public","Four or more years"
"2011","157076","Kentucky Wesleyan College","KY","Private not-for-profit","Four or more years"
"2011","157207","Lexington Theological Seminary","KY","Private not-for-profit","Four or more years"
"2011","157216","Lindsey Wilson College","KY","Private not-for-profit","Four or more years"
"2011","157234","Louisville Bible College","KY","Private not-for-profit","Four or more years"
"2011","157298","Louisville Presbyterian Theological Seminary","KY","Private not-for-profit","Four or more years"
"2011","157359","Mid-Continent University","KY","Private not-for-profit","Four or more years"
"2011","157377","Midway College","KY","Private not-for-profit","Four or more years"
"2011","157386","Morehead State University","KY","Public","Four or more years"
"2011","157401","Murray State University","KY","Public","Four or more years"
"2011","157021","National College-Lexington","KY","Private for-profit","Four or more years"
"2011","157447","Northern Kentucky University","KY","Public","Four or more years"
"2011","157632","Saint Catharine College","KY","Private not-for-profit","Four or more years"
"2011","461759","Simmons College of Kentucky","KY","Private not-for-profit","Four or more years"
"2011","157757","Spalding University","KY","Private not-for-profit","Four or more years"
"2011","453127","Strayer University-Kentucky","KY","Private for-profit","Four or more years"
"2011","157270","Sullivan College of Technology and Design","KY","Private for-profit","Four or more years"
"2011","157793","Sullivan University","KY","Private for-profit","Four or more years"
"2011","157748","The Southern Baptist Theological Seminary","KY","Private not-for-profit","Four or more years"
"2011","157809","Thomas More College","KY","Private not-for-profit","Four or more years"
"2011","157818","Transylvania University","KY","Private not-for-profit","Four or more years"
"2011","157863","Union College","KY","Private not-for-profit","Four or more years"
"2011","157085","University of Kentucky","KY","Public","Four or more years"
"2011","157289","University of Louisville","KY","Public","Four or more years"
"2011","445391","University of Phoenix-Louisville Campus","KY","Private for-profit","Four or more years"
"2011","157535","University of Pikeville","KY","Private not-for-profit","Four or more years"
"2011","156541","University of the Cumberlands","KY","Private not-for-profit","Four or more years"
"2011","157951","Western Kentucky University","KY","Public","Four or more years"
"2010","156189","Alice Lloyd College","KY","Private not-for-profit","Four or more years"
"2010","156222","Asbury Theological Seminary","KY","Private not-for-profit","Four or more years"
"2010","156213","Asbury University","KY","Private not-for-profit","Four or more years"
"2010","247065","Beckfield College-Florence","KY","Private for-profit","Four or more years"
"2010","156286","Bellarmine University","KY","Private not-for-profit","Four or more years"
"2010","156295","Berea College","KY","Private not-for-profit","Four or more years"
"2010","156356","Brescia University","KY","Private not-for-profit","Four or more years"
"2010","157599","Brown Mackie College-Louisville","KY","Private for-profit","Four or more years"
"2010","156365","Campbellsville University","KY","Private not-for-profit","Four or more years"
"2010","156408","Centre College","KY","Private not-for-profit","Four or more years"
"2010","156417","Clear Creek Baptist Bible College","KY","Private not-for-profit","Four or more years"
"2010","447476","Daymar College-Bellevue","KY","Private for-profit","Four or more years"
"2010","363439","Daymar College-Bowling Green","KY","Private for-profit","Four or more years"
"2010","460473","Daymar College-Louisville","KY","Private for-profit","Four or more years"
"2010","458557","Daymar College-Online","KY","Private for-profit","Four or more years"
"2010","157465","Daymar College-Owensboro","KY","Private for-profit","Four or more years"
"2010","156903","Daymar College-Paducah Main","KY","Private for-profit","Four or more years"
"2010","454209","DeVry University-Kentucky","KY","Private for-profit","Four or more years"
"2010","156620","Eastern Kentucky University","KY","Public","Four or more years"
"2010","156727","Frontier School of Midwifery and Family Nursing","KY","Private not-for-profit","Four or more years"
"2010","156745","Georgetown College","KY","Private not-for-profit","Four or more years"
"2010","448488","ITT Technical Institute-Lexington","KY","Private for-profit","Four or more years"
"2010","413857","ITT Technical Institute-Louisville","KY","Private for-profit","Four or more years"
"2010","157100","Kentucky Christian University","KY","Private not-for-profit","Four or more years"
"2010","157030","Kentucky Mountain Bible College","KY","Private not-for-profit","Four or more years"
"2010","157058","Kentucky State University","KY","Public","Four or more years"
"2010","157076","Kentucky Wesleyan College","KY","Private not-for-profit","Four or more years"
"2010","157207","Lexington Theological Seminary","KY","Private not-for-profit","Four or more years"
"2010","157216","Lindsey Wilson College","KY","Private not-for-profit","Four or more years"
"2010","157234","Louisville Bible College","KY","Private not-for-profit","Four or more years"
"2010","157298","Louisville Presbyterian Theological Seminary","KY","Private not-for-profit","Four or more years"
"2010","157359","Mid-Continent University","KY","Private not-for-profit","Four or more years"
"2010","157377","Midway College","KY","Private not-for-profit","Four or more years"
"2010","157386","Morehead State University","KY","Public","Four or more years"
"2010","157401","Murray State University","KY","Public","Four or more years"
"2010","157021","National College-Lexington","KY","Private for-profit","Four or more years"
"2010","157447","Northern Kentucky University","KY","Public","Four or more years"
"2010","157535","Pikeville College","KY","Private not-for-profit","Four or more years"
"2010","157632","Saint Catharine College","KY","Private not-for-profit","Four or more years"
"2010","157757","Spalding University","KY","Private not-for-profit","Four or more years"
"2010","453127","Strayer University-Kentucky","KY","Private for-profit","Four or more years"
"2010","157270","Sullivan College of Technology and Design","KY","Private for-profit","Four or more years"
"2010","157793","Sullivan University","KY","Private for-profit","Four or more years"
"2010","157748","The Southern Baptist Theological Seminary","KY","Private not-for-profit","Four or more years"
"2010","157809","Thomas More College","KY","Private not-for-profit","Four or more years"
"2010","157818","Transylvania University","KY","Private not-for-profit","Four or more years"
"2010","157863","Union College","KY","Private not-for-profit","Four or more years"
"2010","157085","University of Kentucky","KY","Public","Four or more years"
"2010","157289","University of Louisville","KY","Public","Four or more years"
"2010","445391","University of Phoenix-Louisville Campus","KY","Private for-profit","Four or more years"
"2010","156541","University of the Cumberlands","KY","Private not-for-profit","Four or more years"
"2010","157951","Western Kentucky University","KY","Public","Four or more years"
