year,unitid,inst_name,state_abbr,years_after_entry,earnings_mean,earnings_sd,earnings_greater_than_25k_pct,earnings_med,earnings_pct10,earnings_pct25,earnings_pct75,earnings_pct90,earnings_lowinc_mean,earnings_midinc_mean,earnings_highinc_mean,earnings_dep_lowinc_mean,earnings_dep_mean,earnings_ind_mean,earnings_female_mean,earnings_male_mean
"2014","154794","Bryan College-Topeka","KS","8","23500","17200","","22100","","11700","32200","","","","","","","","",""
"2014","154794","Bryan College-Topeka","KS","6","20800","14900","","18600","","9500","29400","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154800","Butler Community College","KS","10","36100","27300","","32800","","18800","48000","","31100","39200","42100","","36000","36200","31300","43700"
"2014","154800","Butler Community College","KS","8","33400","28700","","29900","","17400","43900","","","","","","","","",""
"2014","154800","Butler Community College","KS","6","30900","32000","","27100","","15700","41400","","28600","31900","34200","","30200","31800","27500","35600"
"2014","154855","Central Christian College of Kansas","KS","10","34800","22800","","31700","","15000","48400","","Suppressed data","33900","Suppressed data","","Suppressed data","Suppressed data","27400","40500"
"2014","154855","Central Christian College of Kansas","KS","8","36000","21700","","32100","","21900","45400","","","","","","","","",""
"2014","154855","Central Christian College of Kansas","KS","6","30400","20300","","27000","","17100","38500","","Suppressed data","30600","Suppressed data","","Suppressed data","Suppressed data","24100","33800"
"2014","177038","Cleveland Chiropractic College of Overland Park","KS","10","53600","46700","","43800","","20600","65000","","51800","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177038","Cleveland Chiropractic College of Overland Park","KS","8","38900","27700","","34100","","18300","52100","","","","","","","","",""
"2014","177038","Cleveland Chiropractic College of Overland Park","KS","6","41700","35800","","34800","","20200","53500","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154907","Cloud County Community College","KS","10","33600","22300","","30700","","17700","44400","","28400","35800","42600","","35100","31400","29200","41900"
"2014","154907","Cloud County Community College","KS","8","32100","29200","","28400","","17100","41700","","","","","","","","",""
"2014","154907","Cloud County Community College","KS","6","28700","19400","","26100","","15100","38200","","24100","31800","35300","","27800","29900","26000","32800"
"2014","154925","Coffeyville Community College","KS","10","36600","48500","","30400","","17600","45000","","28000","42900","47700","","39300","28300","29200","41300"
"2014","154925","Coffeyville Community College","KS","8","31300","44500","","26300","","13900","40600","","","","","","","","",""
"2014","154925","Coffeyville Community College","KS","6","28800","55300","","22700","","11700","35200","","26200","29300","35600","","29300","26600","22100","33600"
"2014","154934","Colby Community College","KS","10","36400","24300","","32500","","19900","48800","","33300","37500","41100","","36200","36700","33900","40900"
"2014","154934","Colby Community College","KS","8","32900","21900","","30700","","17700","43000","","","","","","","","",""
"2014","154934","Colby Community College","KS","6","31600","19300","","28200","","18100","41700","","28100","32400","36800","","31700","31500","30400","33600"
"2014","154952","Cowley County Community College","KS","10","36300","25000","","32400","","18800","49000","","32400","39100","41200","","37100","35700","31200","44200"
"2014","154952","Cowley County Community College","KS","8","31900","21300","","28100","","16000","44600","","","","","","","","",""
"2014","154952","Cowley County Community College","KS","6","29300","19900","","26500","","15200","39700","","26100","32500","31000","","28100","30500","26800","33700"
"2014","154998","Dodge City Community College","KS","10","37300","28400","","34000","","19100","47700","","33600","Suppressed data","Suppressed data","","38500","34300","32700","41700"
"2014","154998","Dodge City Community College","KS","8","34700","34500","","29500","","19400","43700","","","","","","","","",""
"2014","154998","Dodge City Community College","KS","6","32600","51200","","28700","","15600","40800","","33700","Suppressed data","Suppressed data","","29500","39500","27200","37900"
"2014","155007","Donnelly College","KS","10","28500","21300","","25400","","13700","36600","","26300","Suppressed data","Suppressed data","","30500","27500","25600","35300"
"2014","155007","Donnelly College","KS","8","24100","15900","","21800","","12500","32700","","","","","","","","",""
"2014","155007","Donnelly College","KS","6","24400","17900","","22500","","12500","31400","","22500","Suppressed data","Suppressed data","","25300","24000","22000","30900"
"2014","155025","Emporia State University","KS","10","40300","26400","","37100","","23700","50700","","37700","40100","42700","","40500","39800","35100","47900"
"2014","155025","Emporia State University","KS","8","36300","21800","","34400","","22400","46200","","","","","","","","",""
"2014","155025","Emporia State University","KS","6","33000","19200","","31500","","20900","41900","","30100","32400","36000","","32100","35300","30400","36600"
"2014","155052","Flint Hills Technical College","KS","10","34700","21800","","32700","","19800","45400","","29200","Suppressed data","Suppressed data","","34600","34800","29400","40400"
"2014","155052","Flint Hills Technical College","KS","8","36800","26900","","31000","","20900","45500","","","","","","","","",""
"2014","155052","Flint Hills Technical College","KS","6","34200","22900","","29100","","19700","46200","","31900","34600","39200","","30200","37400","30200","38800"
"2014","155061","Fort Hays State University","KS","10","42700","30000","","38200","","24700","54600","","38200","43600","45800","","43300","41300","35500","51000"
"2014","155061","Fort Hays State University","KS","8","40300","28000","","36300","","23900","50600","","","","","","","","",""
"2014","155061","Fort Hays State University","KS","6","36800","22100","","34000","","22400","46700","","32900","36200","41100","","35000","39200","33200","41400"
"2014","155098","Fort Scott Community College","KS","10","35100","28900","","31800","","16500","46500","","33200","36100","40100","","37700","30000","28200","42600"
"2014","155098","Fort Scott Community College","KS","8","33000","42800","","27300","","15200","43100","","","","","","","","",""
"2014","155098","Fort Scott Community College","KS","6","30600","54000","","25400","","13400","38800","","27700","33500","33000","","31600","28200","23900","36700"
"2014","155089","Friends University","KS","10","46900","32400","","41800","","26000","61300","","33200","48500","57400","","42800","48900","40400","55800"
"2014","155089","Friends University","KS","8","44200","29800","","40000","","25500","57500","","","","","","","","",""
"2014","155089","Friends University","KS","6","42300","28100","","38300","","24300","55300","","31900","42200","51000","","33500","47200","38200","47600"
"2014","155104","Garden City Community College","KS","10","37000","44400","","31500","","17700","46300","","31300","37200","52800","","39300","32700","28400","47000"
"2014","155104","Garden City Community College","KS","8","34300","23100","","31500","","17500","45600","","","","","","","","",""
"2014","155104","Garden City Community College","KS","6","29500","20800","","26200","","15300","38400","","25900","33600","30600","","30900","26500","24100","34700"
"2014","155140","Haskell Indian Nations University","KS","10","27500","29200","","24900","","12200","37800","","27000","Suppressed data","Suppressed data","","26500","29300","26500","28300"
"2014","155140","Haskell Indian Nations University","KS","8","25800","18000","","25500","","12700","35800","","","","","","","","",""
"2014","155140","Haskell Indian Nations University","KS","6","21700","16200","","19500","","8400","30900","","21300","Suppressed data","Suppressed data","","20400","23800","21000","22300"
"2014","478917","Hays Academy of Hair Design","KS","10","18700","16200","","16300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","478917","Hays Academy of Hair Design","KS","8","21800","17400","","19000","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","478917","Hays Academy of Hair Design","KS","6","17700","10800","","15900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","155159","Hays Academy of Hair Design","KS","10","18700","16200","","16300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","155159","Hays Academy of Hair Design","KS","8","21800","17400","","19000","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","155159","Hays Academy of Hair Design","KS","6","17700","10800","","15900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","456320","Heritage College-Wichita","KS","10","26400","22300","","23800","","12300","36400","","23500","30000","31100","","26900","26200","24900","32200"
"2014","456320","Heritage College-Wichita","KS","8","26700","19900","","24700","","12600","36200","","","","","","","","",""
"2014","456320","Heritage College-Wichita","KS","6","23700","16400","","21600","","12000","32000","","20800","27500","28900","","23500","23800","22100","29000"
"2014","155177","Hesston College","KS","10","43800","27800","","41000","","26800","54600","","44600","44400","42600","","40900","52400","39400","48900"
"2014","155177","Hesston College","KS","8","38600","22500","","35900","","23200","51500","","","","","","","","",""
"2014","155177","Hesston College","KS","6","36600","19300","","34300","","23100","47700","","32500","38400","36700","","34500","44700","37400","35500"
"2014","155186","Highland Community College","KS","10","36100","27200","","31800","","18100","49400","","31200","35400","44800","","36700","34500","31000","40900"
"2014","155186","Highland Community College","KS","8","32600","22700","","29300","","19200","42400","","","","","","","","",""
"2014","155186","Highland Community College","KS","6","29800","19300","","28400","","15400","39800","","25600","32000","34500","","29700","30000","27400","32400"
"2014","155195","Hutchinson Community College","KS","10","37500","25800","","33800","","18800","50300","","32000","39100","45600","","38700","35800","33400","42000"
"2014","155195","Hutchinson Community College","KS","8","34800","22700","","32700","","18900","47200","","","","","","","","",""
"2014","155195","Hutchinson Community College","KS","6","31500","20400","","28900","","16600","43600","","26100","34100","36600","","30800","32300","28800","34500"
"2014","155201","Independence Community College","KS","10","31300","23000","","27800","","13900","41300","","28000","Suppressed data","Suppressed data","","32900","27500","26100","36100"
"2014","155201","Independence Community College","KS","8","33500","63600","","26700","","14300","40500","","","","","","","","",""
"2014","155201","Independence Community College","KS","6","26000","17900","","23200","","13300","36300","","22700","Suppressed data","Suppressed data","","26300","25400","23100","28700"
"2014","479646","ITT Technical Institute-Overland Park","KS","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","479646","ITT Technical Institute-Overland Park","KS","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","479646","ITT Technical Institute-Overland Park","KS","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","450234","ITT Technical Institute-Wichita","KS","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","450234","ITT Technical Institute-Wichita","KS","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","450234","ITT Technical Institute-Wichita","KS","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","155210","Johnson County Community College","KS","10","41200","30500","","36600","","22200","53200","","37500","42900","44800","","41400","40900","37000","46800"
"2014","155210","Johnson County Community College","KS","8","36400","24900","","33400","","19700","47800","","","","","","","","",""
"2014","155210","Johnson County Community College","KS","6","32200","20900","","29900","","17300","43100","","28900","34100","35700","","30700","33700","30400","34400"
"2014","155292","Kansas City Kansas Community College","KS","10","34400","23100","","31200","","17400","48200","","29600","38800","44100","","33900","34700","31800","39000"
"2014","155292","Kansas City Kansas Community College","KS","8","32600","22200","","30400","","15800","44400","","","","","","","","",""
"2014","155292","Kansas City Kansas Community College","KS","6","29400","21100","","26900","","13900","39700","","25400","34200","37200","","28500","30100","28000","31800"
"2014","155399","Kansas State University","KS","10","51900","37100","","45600","","31200","66400","","50300","49000","54700","","52100","50900","43700","59300"
"2014","155399","Kansas State University","KS","8","46600","33300","","42100","","28300","59100","","","","","","","","",""
"2014","155399","Kansas State University","KS","6","41400","27000","","38400","","25400","53400","","38900","40100","43400","","41300","42200","36300","46200"
"2014","155414","Kansas Wesleyan University","KS","10","43300","29100","","40300","","27400","54800","","39600","41500","48400","","43700","42200","40700","46800"
"2014","155414","Kansas Wesleyan University","KS","8","38700","25200","","36600","","23500","48300","","","","","","","","",""
"2014","155414","Kansas Wesleyan University","KS","6","36000","21200","","34100","","22000","46700","","35900","33100","39100","","34400","42300","34300","37400"
"2014","155441","LaBaron Hairdressing Academy","KS","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","155441","LaBaron Hairdressing Academy","KS","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","155441","LaBaron Hairdressing Academy","KS","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","155450","Labette Community College","KS","10","36000","24000","","33800","","18100","48400","","33800","37500","40800","","37300","34500","32800","41300"
"2014","155450","Labette Community College","KS","8","33600","20400","","31900","","18000","45200","","","","","","","","",""
"2014","155450","Labette Community College","KS","6","30000","19400","","28300","","15000","41200","","27900","30000","38800","","30300","29700","28300","33000"
"2014","155487","Manhattan Area Technical College","KS","10","44200","26800","","39400","","25300","57400","","41300","44000","51300","","47900","39000","33700","49100"
"2014","155487","Manhattan Area Technical College","KS","8","44200","27100","","40600","","24300","58900","","","","","","","","",""
"2014","155487","Manhattan Area Technical College","KS","6","41900","28200","","39600","","25500","53300","","36200","44800","48300","","43100","40300","36100","46100"
"2014","155496","Manhattan Christian College","KS","10","38800","29500","","35500","","19900","49000","","Suppressed data","37800","Suppressed data","","Suppressed data","Suppressed data","30300","47000"
"2014","155496","Manhattan Christian College","KS","8","35300","25400","","32500","","19800","43200","","","","","","","","",""
"2014","155496","Manhattan Christian College","KS","6","30600","19100","","28200","","15800","41800","","Suppressed data","31500","Suppressed data","","Suppressed data","Suppressed data","25100","34600"
"2014","155511","McPherson College","KS","10","43500","29700","","39300","","24500","56000","","34600","41700","49400","","45000","37000","35100","48700"
"2014","155511","McPherson College","KS","8","37800","22500","","36400","","23900","46700","","","","","","","","",""
"2014","155511","McPherson College","KS","6","37900","21400","","36000","","23600","47100","","34300","37100","40500","","Suppressed data","Suppressed data","33000","41300"
"2014","155520","MidAmerica Nazarene University","KS","10","49600","34600","","42900","","25900","65600","","37400","48300","56800","","42200","61800","42600","56100"
"2014","155520","MidAmerica Nazarene University","KS","8","44700","30800","","40000","","23900","55500","","","","","","","","",""
"2014","155520","MidAmerica Nazarene University","KS","6","45700","29200","","41700","","26100","58300","","42500","42300","50000","","35200","56900","42700","49800"
"2014","442718","National American University-Overland Park","KS","10","39500","28900","","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2014","442718","National American University-Overland Park","KS","8","34900","27800","","30900","","16800","45900","","","","","","","","",""
"2014","442718","National American University-Overland Park","KS","6","31200","22100","","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2014","482361","National American University-Wichita West","KS","10","39500","28900","","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2014","482361","National American University-Wichita West","KS","8","34900","27800","","30900","","16800","45900","","","","","","","","",""
"2014","482361","National American University-Wichita West","KS","6","31200","22100","","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2014","451884","National American University-Wichita","KS","10","39500","28900","","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2014","451884","National American University-Wichita","KS","8","34900","27800","","30900","","16800","45900","","","","","","","","",""
"2014","451884","National American University-Wichita","KS","6","31200","22100","","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2014","155566","Neosho County Community College","KS","10","36700","23600","","35100","","18700","50900","","32500","39700","41100","","36000","37400","35200","40400"
"2014","155566","Neosho County Community College","KS","8","32400","21700","","30200","","17300","44600","","","","","","","","",""
"2014","155566","Neosho County Community College","KS","6","30900","22200","","26900","","14700","44400","","28500","32200","34200","","29200","33100","30900","31100"
"2014","155335","Newman University","KS","10","47900","36100","","44000","","30400","59100","","42400","50100","51000","","47700","48000","44400","54900"
"2014","155335","Newman University","KS","8","42900","30600","","39900","","26200","53400","","","","","","","","",""
"2014","155335","Newman University","KS","6","39500","23600","","38000","","25000","50200","","37400","40600","40800","","40700","38400","37600","44400"
"2014","155593","North Central Kansas Technical College","KS","10","41200","23400","","39600","","25800","53400","","37500","42100","46500","","41000","41800","36700","42600"
"2014","155593","North Central Kansas Technical College","KS","8","40700","22600","","39500","","25500","52500","","","","","","","","",""
"2014","155593","North Central Kansas Technical College","KS","6","35100","19100","","34600","","21800","46900","","32200","35400","41800","","36000","33300","32300","36300"
"2014","155618","Northwest Kansas Technical College","KS","10","39800","27100","","36500","","20200","53700","","34000","Suppressed data","Suppressed data","","43200","30400","20800","45600"
"2014","155618","Northwest Kansas Technical College","KS","8","37100","23000","","35300","","21100","49300","","","","","","","","",""
"2014","155618","Northwest Kansas Technical College","KS","6","33500","22800","","30500","","18800","43800","","28600","Suppressed data","Suppressed data","","34300","31100","Suppressed data","Suppressed data"
"2014","478643","Old Town Barber  College","KS","10","23300","20700","","18200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","478643","Old Town Barber  College","KS","8","17500","14000","","14600","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","478643","Old Town Barber  College","KS","6","16100","13100","","14800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","155353","Old Town Barber College","KS","10","23300","20700","","18200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","155353","Old Town Barber College","KS","8","17500","14000","","14600","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","155353","Old Town Barber College","KS","6","16100","13100","","14800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","155636","Ottawa University-Kansas City","KS","10","48100","39600","","41500","","27600","59700","","40900","46800","57800","","43100","49600","44200","56000"
"2014","155636","Ottawa University-Kansas City","KS","8","44900","29100","","40200","","26600","57500","","","","","","","","",""
"2014","155636","Ottawa University-Kansas City","KS","6","41600","28800","","36500","","22000","54800","","31100","43500","47600","","33400","44800","38800","46700"
"2014","454582","Ottawa University-Online","KS","10","48100","39600","","41500","","27600","59700","","40900","46800","57800","","43100","49600","44200","56000"
"2014","454582","Ottawa University-Online","KS","8","44900","29100","","40200","","26600","57500","","","","","","","","",""
"2014","454582","Ottawa University-Online","KS","6","41600","28800","","36500","","22000","54800","","31100","43500","47600","","33400","44800","38800","46700"
"2014","155627","Ottawa University-Ottawa","KS","10","48100","39600","","41500","","27600","59700","","40900","46800","57800","","43100","49600","44200","56000"
"2014","155627","Ottawa University-Ottawa","KS","8","44900","29100","","40200","","26600","57500","","","","","","","","",""
"2014","155627","Ottawa University-Ottawa","KS","6","41600","28800","","36500","","22000","54800","","31100","43500","47600","","33400","44800","38800","46700"
"2014","408066","Paul Mitchell the School-Wichita","KS","10","24400","26600","","16800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","408066","Paul Mitchell the School-Wichita","KS","8","17400","13300","","15600","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","408066","Paul Mitchell the School-Wichita","KS","6","16800","13200","","15500","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","367097","Pinnacle Career Institute-Lawrence","KS","10","25500","19200","","22900","","12500","34500","","23200","Suppressed data","Suppressed data","","28100","24500","Suppressed data","Suppressed data"
"2014","367097","Pinnacle Career Institute-Lawrence","KS","8","21300","14600","","18800","","8700","32200","","","","","","","","",""
"2014","367097","Pinnacle Career Institute-Lawrence","KS","6","23400","15200","","22200","","11800","32600","","21800","Suppressed data","Suppressed data","","22500","23700","22100","27400"
"2014","155681","Pittsburg State University","KS","10","44400","30100","","39400","","26000","56300","","40700","44300","48400","","45400","41200","37400","51500"
"2014","155681","Pittsburg State University","KS","8","42500","27900","","38100","","25200","55200","","","","","","","","",""
"2014","155681","Pittsburg State University","KS","6","37900","21500","","34900","","23500","48300","","35400","37800","40200","","37700","38700","33400","41600"
"2014","155715","Pratt Community College","KS","10","40600","31000","","35900","","18700","54200","","34700","41400","50000","","43100","34600","31300","50200"
"2014","155715","Pratt Community College","KS","8","39600","26600","","36400","","21200","53300","","","","","","","","",""
"2014","155715","Pratt Community College","KS","6","39300","25800","","35400","","19500","53200","","33000","39900","46500","","37300","42800","35100","43100"
"2014","480657","Rasmussen College-Kansas","KS","10","34300","20900","","32600","","20400","45200","","30000","38100","36900","","35100","33900","31600","45900"
"2014","480657","Rasmussen College-Kansas","KS","8","32700","21300","","30600","","18200","43300","","","","","","","","",""
"2014","480657","Rasmussen College-Kansas","KS","6","29900","21400","","27500","","15400","39500","","24200","33300","41200","","28200","30300","27700","36100"
"2014","449241","Regency Beauty Institute-Olathe","KS","10","25100","18200","","23200","","12600","34500","","22500","25300","28100","","25900","23800","Suppressed data","Suppressed data"
"2014","449241","Regency Beauty Institute-Olathe","KS","8","23200","16000","","20700","","11200","32300","","","","","","","","",""
"2014","449241","Regency Beauty Institute-Olathe","KS","6","21200","15200","","19100","","10300","29400","","18800","23800","24300","","21900","20600","21000","24500"
"2014","450881","Regency Beauty Institute-Topeka","KS","10","25100","18200","","23200","","12600","34500","","22500","25300","28100","","25900","23800","Suppressed data","Suppressed data"
"2014","450881","Regency Beauty Institute-Topeka","KS","8","23200","16000","","20700","","11200","32300","","","","","","","","",""
"2014","450881","Regency Beauty Institute-Topeka","KS","6","21200","15200","","19100","","10300","29400","","18800","23800","24300","","21900","20600","21000","24500"
"2014","155830","Salina Area Technical College","KS","10","36500","22300","","32000","","21000","46100","","31600","Suppressed data","Suppressed data","","36600","36100","Suppressed data","Suppressed data"
"2014","155830","Salina Area Technical College","KS","8","36600","22700","","34700","","22000","46200","","","","","","","","",""
"2014","155830","Salina Area Technical College","KS","6","30200","19100","","27600","","18900","37700","","25300","Suppressed data","Suppressed data","","33000","24400","Suppressed data","Suppressed data"
"2014","155858","Seward County Community College and Area Technical School","KS","10","37400","28800","","32800","","17900","48600","","33600","40400","40200","","39400","34900","31200","50700"
"2014","155858","Seward County Community College and Area Technical School","KS","8","36000","23000","","34100","","19600","49000","","","","","","","","",""
"2014","155858","Seward County Community College and Area Technical School","KS","6","33600","23500","","29700","","17400","45100","","30800","Suppressed data","Suppressed data","","35400","30800","28200","41600"
"2014","155867","Sidneys Hair Dressing College","KS","10","20400","14500","","18300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","155867","Sidneys Hair Dressing College","KS","8","20900","12900","","21900","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","155867","Sidneys Hair Dressing College","KS","6","16600","11300","","14600","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
