year,unitid,inst_name,state_abbr,inst_control,institution_level
"2016","155636","Ottawa University-Kansas City","KS","Private not-for-profit","Four or more years"
"2016","454582","Ottawa University-Online","KS","Private not-for-profit","Four or more years"
"2016","155627","Ottawa University-Ottawa","KS","Private not-for-profit","Four or more years"
"2016","155681","Pittsburg State University","KS","Public","Four or more years"
"2016","480657","Rasmussen College-Kansas","KS","Private for-profit","Four or more years"
"2016","179317","Saint Paul School of Theology","KS","Private not-for-profit","Four or more years"
"2016","155900","Southwestern College","KS","Private not-for-profit","Four or more years"
"2016","155937","Sterling College","KS","Private not-for-profit","Four or more years"
"2016","155973","Tabor College","KS","Private not-for-profit","Four or more years"
"2016","452018","The Art Institutes InternationalKansas City","KS","Private for-profit","Four or more years"
"2016","155317","University of Kansas","KS","Public","Four or more years"
"2016","155812","University of Saint Mary","KS","Private not-for-profit","Four or more years"
"2016","156082","Washburn University","KS","Public","Four or more years"
"2016","156125","Wichita State University","KS","Public","Four or more years"
"2016","406200","Wright Career College","KS","Private not-for-profit","Four or more years"
"2015","154688","Baker University","KS","Private not-for-profit","Four or more years"
"2015","155070","Barclay College","KS","Private not-for-profit","Four or more years"
"2015","154712","Benedictine College","KS","Private not-for-profit","Four or more years"
"2015","154721","Bethany College","KS","Private not-for-profit","Four or more years"
"2015","154749","Bethel College-North Newton","KS","Private not-for-profit","Four or more years"
"2015","154767","Brown Mackie College-Kansas City","KS","Private for-profit","Four or more years"
"2015","154776","Brown Mackie College-Salina","KS","Private for-profit","Four or more years"
"2015","154837","Central Baptist Theological Seminary","KS","Private not-for-profit","Four or more years"
"2015","154855","Central Christian College of Kansas","KS","Private not-for-profit","Four or more years"
"2015","177038","Cleveland University-Kansas City","KS","Private not-for-profit","Four or more years"
"2015","155007","Donnelly College","KS","Private not-for-profit","Four or more years"
"2015","155025","Emporia State University","KS","Public","Four or more years"
"2015","155061","Fort Hays State University","KS","Public","Four or more years"
"2015","155089","Friends University","KS","Private not-for-profit","Four or more years"
"2015","442569","Grantham University","KS","Private for-profit","Four or more years"
"2015","155140","Haskell Indian Nations University","KS","Public","Four or more years"
"2015","155177","Hesston College","KS","Private not-for-profit","Four or more years"
"2015","479646","ITT Technical Institute-Overland Park","KS","Private for-profit","Four or more years"
"2015","450234","ITT Technical Institute-Wichita","KS","Private for-profit","Four or more years"
"2015","155308","Kansas Christian College","KS","Private not-for-profit","Four or more years"
"2015","155399","Kansas State University","KS","Public","Four or more years"
"2015","155414","Kansas Wesleyan University","KS","Private not-for-profit","Four or more years"
"2015","155496","Manhattan Christian College","KS","Private not-for-profit","Four or more years"
"2015","155511","McPherson College","KS","Private not-for-profit","Four or more years"
"2015","155520","MidAmerica Nazarene University","KS","Private not-for-profit","Four or more years"
"2015","442718","National American University-Overland Park","KS","Private for-profit","Four or more years"
"2015","482361","National American University-Wichita West","KS","Private for-profit","Four or more years"
"2015","451884","National American University-Wichita","KS","Private for-profit","Four or more years"
"2015","155335","Newman University","KS","Private not-for-profit","Four or more years"
"2015","155636","Ottawa University-Kansas City","KS","Private not-for-profit","Four or more years"
"2015","454582","Ottawa University-Online","KS","Private not-for-profit","Four or more years"
"2015","155627","Ottawa University-Ottawa","KS","Private not-for-profit","Four or more years"
"2015","155681","Pittsburg State University","KS","Public","Four or more years"
"2015","480657","Rasmussen College-Kansas","KS","Private for-profit","Four or more years"
"2015","179317","Saint Paul School of Theology","KS","Private not-for-profit","Four or more years"
"2015","155900","Southwestern College","KS","Private not-for-profit","Four or more years"
"2015","155937","Sterling College","KS","Private not-for-profit","Four or more years"
"2015","155973","Tabor College","KS","Private not-for-profit","Four or more years"
"2015","452018","The Art Institutes InternationalKansas City","KS","Private for-profit","Four or more years"
"2015","155317","University of Kansas","KS","Public","Four or more years"
"2015","155812","University of Saint Mary","KS","Private not-for-profit","Four or more years"
"2015","156082","Washburn University","KS","Public","Four or more years"
"2015","156125","Wichita State University","KS","Public","Four or more years"
"2015","406200","Wright Career College","KS","Private not-for-profit","Four or more years"
"2014","154688","Baker University","KS","Private not-for-profit","Four or more years"
"2014","155070","Barclay College","KS","Private not-for-profit","Four or more years"
"2014","154712","Benedictine College","KS","Private not-for-profit","Four or more years"
"2014","154721","Bethany College","KS","Private not-for-profit","Four or more years"
"2014","154749","Bethel College-North Newton","KS","Private not-for-profit","Four or more years"
"2014","154767","Brown Mackie College-Kansas City","KS","Private for-profit","Four or more years"
"2014","154776","Brown Mackie College-Salina","KS","Private for-profit","Four or more years"
"2014","154837","Central Baptist Theological Seminary","KS","Private not-for-profit","Four or more years"
"2014","154855","Central Christian College of Kansas","KS","Private not-for-profit","Four or more years"
"2014","177038","Cleveland University-Kansas City","KS","Private not-for-profit","Four or more years"
"2014","155007","Donnelly College","KS","Private not-for-profit","Four or more years"
"2014","155025","Emporia State University","KS","Public","Four or more years"
"2014","155061","Fort Hays State University","KS","Public","Four or more years"
"2014","155089","Friends University","KS","Private not-for-profit","Four or more years"
"2014","442569","Grantham University","KS","Private for-profit","Four or more years"
"2014","155140","Haskell Indian Nations University","KS","Public","Four or more years"
"2014","479646","ITT Technical Institute-Overland Park","KS","Private for-profit","Four or more years"
"2014","450234","ITT Technical Institute-Wichita","KS","Private for-profit","Four or more years"
"2014","155308","Kansas City College & Bible School","KS","Private not-for-profit","Four or more years"
"2014","155399","Kansas State University","KS","Public","Four or more years"
"2014","155414","Kansas Wesleyan University","KS","Private not-for-profit","Four or more years"
"2014","155496","Manhattan Christian College","KS","Private not-for-profit","Four or more years"
"2014","155511","McPherson College","KS","Private not-for-profit","Four or more years"
"2014","155520","MidAmerica Nazarene University","KS","Private not-for-profit","Four or more years"
"2014","442718","National American University-Overland Park","KS","Private for-profit","Four or more years"
"2014","482361","National American University-Wichita West","KS","Private for-profit","Four or more years"
"2014","451884","National American University-Wichita","KS","Private for-profit","Four or more years"
"2014","155335","Newman University","KS","Private not-for-profit","Four or more years"
"2014","155636","Ottawa University-Kansas City","KS","Private not-for-profit","Four or more years"
"2014","454582","Ottawa University-Online","KS","Private not-for-profit","Four or more years"
"2014","155627","Ottawa University-Ottawa","KS","Private not-for-profit","Four or more years"
"2014","155681","Pittsburg State University","KS","Public","Four or more years"
"2014","480657","Rasmussen College-Kansas","KS","Private for-profit","Four or more years"
"2014","179317","Saint Paul School of Theology","KS","Private not-for-profit","Four or more years"
"2014","155900","Southwestern College","KS","Private not-for-profit","Four or more years"
"2014","155937","Sterling College","KS","Private not-for-profit","Four or more years"
"2014","155973","Tabor College","KS","Private not-for-profit","Four or more years"
"2014","452018","The Art Institutes InternationalKansas City","KS","Private for-profit","Four or more years"
"2014","155317","University of Kansas","KS","Public","Four or more years"
"2014","155812","University of Saint Mary","KS","Private not-for-profit","Four or more years"
"2014","156082","Washburn University","KS","Public","Four or more years"
"2014","156125","Wichita State University","KS","Public","Four or more years"
"2014","406200","Wright Career College","KS","Private not-for-profit","Four or more years"
"2013","154688","Baker University","KS","Private not-for-profit","Four or more years"
"2013","155070","Barclay College","KS","Private not-for-profit","Four or more years"
"2013","154712","Benedictine College","KS","Private not-for-profit","Four or more years"
"2013","154721","Bethany College","KS","Private not-for-profit","Four or more years"
"2013","154749","Bethel College-North Newton","KS","Private not-for-profit","Four or more years"
"2013","154767","Brown Mackie College-Kansas City","KS","Private for-profit","Four or more years"
"2013","154776","Brown Mackie College-Salina","KS","Private for-profit","Four or more years"
"2013","154837","Central Baptist Theological Seminary","KS","Private not-for-profit","Four or more years"
"2013","154855","Central Christian College of Kansas","KS","Private not-for-profit","Four or more years"
"2013","177038","Cleveland University-Kansas City","KS","Private not-for-profit","Four or more years"
"2013","155007","Donnelly College","KS","Private not-for-profit","Four or more years"
"2013","155025","Emporia State University","KS","Public","Four or more years"
"2013","155061","Fort Hays State University","KS","Public","Four or more years"
"2013","155089","Friends University","KS","Private not-for-profit","Four or more years"
"2013","155140","Haskell Indian Nations University","KS","Public","Four or more years"
"2013","479646","ITT Technical Institute-Overland Park","KS","Private for-profit","Four or more years"
"2013","450234","ITT Technical Institute-Wichita","KS","Private for-profit","Four or more years"
"2013","155399","Kansas State University","KS","Public","Four or more years"
"2013","155414","Kansas Wesleyan University","KS","Private not-for-profit","Four or more years"
"2013","155496","Manhattan Christian College","KS","Private not-for-profit","Four or more years"
"2013","155511","McPherson College","KS","Private not-for-profit","Four or more years"
"2013","155520","MidAmerica Nazarene University","KS","Private not-for-profit","Four or more years"
"2013","442718","National American University-Overland Park","KS","Private for-profit","Four or more years"
"2013","482361","National American University-Wichita West","KS","Private for-profit","Four or more years"
"2013","451884","National American University-Wichita","KS","Private for-profit","Four or more years"
"2013","155335","Newman University","KS","Private not-for-profit","Four or more years"
"2013","155636","Ottawa University-Kansas City","KS","Private not-for-profit","Four or more years"
"2013","454582","Ottawa University-Online","KS","Private not-for-profit","Four or more years"
"2013","155627","Ottawa University-Ottawa","KS","Private not-for-profit","Four or more years"
"2013","155681","Pittsburg State University","KS","Public","Four or more years"
"2013","480657","Rasmussen College-Kansas","KS","Private for-profit","Four or more years"
"2013","179317","Saint Paul School of Theology","KS","Private not-for-profit","Four or more years"
"2013","155900","Southwestern College","KS","Private not-for-profit","Four or more years"
"2013","155937","Sterling College","KS","Private not-for-profit","Four or more years"
"2013","155973","Tabor College","KS","Private not-for-profit","Four or more years"
"2013","452018","The Art Institutes InternationalKansas City","KS","Private for-profit","Four or more years"
"2013","155317","University of Kansas","KS","Public","Four or more years"
"2013","443465","University of Phoenix-Wichita Campus","KS","Private for-profit","Four or more years"
"2013","155812","University of Saint Mary","KS","Private not-for-profit","Four or more years"
"2013","156082","Washburn University","KS","Public","Four or more years"
"2013","156125","Wichita State University","KS","Public","Four or more years"
"2013","406200","Wright Career College","KS","Private not-for-profit","Four or more years"
"2012","154688","Baker University","KS","Private not-for-profit","Four or more years"
"2012","155070","Barclay College","KS","Private not-for-profit","Four or more years"
"2012","154712","Benedictine College","KS","Private not-for-profit","Four or more years"
"2012","154721","Bethany College","KS","Private not-for-profit","Four or more years"
"2012","154749","Bethel College-North Newton","KS","Private not-for-profit","Four or more years"
"2012","154837","Central Baptist Theological Seminary","KS","Private not-for-profit","Four or more years"
"2012","154855","Central Christian College of Kansas","KS","Private not-for-profit","Four or more years"
"2012","177038","Cleveland Chiropractic College","KS","Private not-for-profit","Four or more years"
"2012","155007","Donnelly College","KS","Private not-for-profit","Four or more years"
"2012","155025","Emporia State University","KS","Public","Four or more years"
"2012","155061","Fort Hays State University","KS","Public","Four or more years"
"2012","155089","Friends University","KS","Private not-for-profit","Four or more years"
"2012","155140","Haskell Indian Nations University","KS","Public","Four or more years"
"2012","479646","ITT Technical Institute-Overland Park","KS","Private for-profit","Four or more years"
"2012","450234","ITT Technical Institute-Wichita","KS","Private for-profit","Four or more years"
"2012","155399","Kansas State University","KS","Public","Four or more years"
"2012","155414","Kansas Wesleyan University","KS","Private not-for-profit","Four or more years"
"2012","155496","Manhattan Christian College","KS","Private not-for-profit","Four or more years"
"2012","155511","McPherson College","KS","Private not-for-profit","Four or more years"
"2012","155520","MidAmerica Nazarene University","KS","Private not-for-profit","Four or more years"
"2012","442718","National American University-Overland Park","KS","Private for-profit","Four or more years"
"2012","451884","National American University-Wichita","KS","Private for-profit","Four or more years"
"2012","155335","Newman University","KS","Private not-for-profit","Four or more years"
"2012","155636","Ottawa University-Kansas City","KS","Private not-for-profit","Four or more years"
"2012","454582","Ottawa University-Online","KS","Private not-for-profit","Four or more years"
"2012","155627","Ottawa University-Ottawa","KS","Private not-for-profit","Four or more years"
"2012","155681","Pittsburg State University","KS","Public","Four or more years"
"2012","155900","Southwestern College","KS","Private not-for-profit","Four or more years"
"2012","155937","Sterling College","KS","Private not-for-profit","Four or more years"
"2012","155973","Tabor College","KS","Private not-for-profit","Four or more years"
"2012","452018","The Art Institutes InternationalKansas City","KS","Private for-profit","Four or more years"
"2012","155317","University of Kansas","KS","Public","Four or more years"
"2012","443465","University of Phoenix-Wichita Campus","KS","Private for-profit","Four or more years"
"2012","155812","University of Saint Mary","KS","Private not-for-profit","Four or more years"
"2012","156082","Washburn University","KS","Public","Four or more years"
"2012","156125","Wichita State University","KS","Public","Four or more years"
"2011","154688","Baker University","KS","Private not-for-profit","Four or more years"
"2011","155070","Barclay College","KS","Private not-for-profit","Four or more years"
"2011","154712","Benedictine College","KS","Private not-for-profit","Four or more years"
"2011","154721","Bethany College","KS","Private not-for-profit","Four or more years"
"2011","154749","Bethel College-North Newton","KS","Private not-for-profit","Four or more years"
"2011","154837","Central Baptist Theological Seminary","KS","Private not-for-profit","Four or more years"
"2011","154855","Central Christian College of Kansas","KS","Private not-for-profit","Four or more years"
"2011","177038","Cleveland Chiropractic College","KS","Private not-for-profit","Four or more years"
"2011","155007","Donnelly College","KS","Private not-for-profit","Four or more years"
"2011","155025","Emporia State University","KS","Public","Four or more years"
"2011","155061","Fort Hays State University","KS","Public","Four or more years"
"2011","155089","Friends University","KS","Private not-for-profit","Four or more years"
"2011","155140","Haskell Indian Nations University","KS","Public","Four or more years"
"2011","450234","ITT Technical Institute-Wichita","KS","Private for-profit","Four or more years"
"2011","155399","Kansas State University","KS","Public","Four or more years"
"2011","155414","Kansas Wesleyan University","KS","Private not-for-profit","Four or more years"
"2011","155496","Manhattan Christian College","KS","Private not-for-profit","Four or more years"
"2011","155511","McPherson College","KS","Private not-for-profit","Four or more years"
"2011","155520","MidAmerica Nazarene University","KS","Private not-for-profit","Four or more years"
"2011","442718","National American University-Overland Park","KS","Private for-profit","Four or more years"
"2011","451884","National American University-Wichita","KS","Private for-profit","Four or more years"
"2011","155335","Newman University","KS","Private not-for-profit","Four or more years"
"2011","155636","Ottawa University-Kansas City","KS","Private not-for-profit","Four or more years"
"2011","454582","Ottawa University-Online","KS","Private not-for-profit","Four or more years"
"2011","155627","Ottawa University-Ottawa","KS","Private not-for-profit","Four or more years"
"2011","155681","Pittsburg State University","KS","Public","Four or more years"
"2011","155900","Southwestern College","KS","Private not-for-profit","Four or more years"
"2011","155937","Sterling College","KS","Private not-for-profit","Four or more years"
"2011","155973","Tabor College","KS","Private not-for-profit","Four or more years"
"2011","452018","The Art Institutes InternationalKansas City","KS","Private for-profit","Four or more years"
"2011","155317","University of Kansas","KS","Public","Four or more years"
"2011","443465","University of Phoenix-Wichita Campus","KS","Private for-profit","Four or more years"
"2011","155812","University of Saint Mary","KS","Private not-for-profit","Four or more years"
"2011","156082","Washburn University","KS","Public","Four or more years"
"2011","156125","Wichita State University","KS","Public","Four or more years"
"2010","154688","Baker University","KS","Private not-for-profit","Four or more years"
"2010","155070","Barclay College","KS","Private not-for-profit","Four or more years"
"2010","154712","Benedictine College","KS","Private not-for-profit","Four or more years"
"2010","154721","Bethany College","KS","Private not-for-profit","Four or more years"
"2010","154749","Bethel College-North Newton","KS","Private not-for-profit","Four or more years"
"2010","154837","Central Baptist Theological Seminary","KS","Private not-for-profit","Four or more years"
"2010","154855","Central Christian College of Kansas","KS","Private not-for-profit","Four or more years"
"2010","177038","Cleveland Chiropractic College of Overland Park","KS","Private not-for-profit","Four or more years"
"2010","155007","Donnelly College","KS","Private not-for-profit","Four or more years"
"2010","155025","Emporia State University","KS","Public","Four or more years"
"2010","155061","Fort Hays State University","KS","Public","Four or more years"
"2010","155089","Friends University","KS","Private not-for-profit","Four or more years"
"2010","155140","Haskell Indian Nations University","KS","Public","Four or more years"
"2010","450234","ITT Technical Institute-Wichita","KS","Private for-profit","Four or more years"
"2010","155399","Kansas State University","KS","Public","Four or more years"
"2010","155414","Kansas Wesleyan University","KS","Private not-for-profit","Four or more years"
"2010","155496","Manhattan Christian College","KS","Private not-for-profit","Four or more years"
"2010","155511","McPherson College","KS","Private not-for-profit","Four or more years"
"2010","155520","MidAmerica Nazarene University","KS","Private not-for-profit","Four or more years"
"2010","442718","National American University-Overland Park","KS","Private for-profit","Four or more years"
"2010","451884","National American University-Wichita","KS","Private for-profit","Four or more years"
"2010","155335","Newman University","KS","Private not-for-profit","Four or more years"
"2010","155636","Ottawa University-Kansas City","KS","Private not-for-profit","Four or more years"
"2010","454582","Ottawa University-Online","KS","Private not-for-profit","Four or more years"
"2010","155627","Ottawa University-Ottawa","KS","Private not-for-profit","Four or more years"
"2010","155681","Pittsburg State University","KS","Public","Four or more years"
"2010","155900","Southwestern College","KS","Private not-for-profit","Four or more years"
"2010","155937","Sterling College","KS","Private not-for-profit","Four or more years"
"2010","155973","Tabor College","KS","Private not-for-profit","Four or more years"
"2010","452018","The Art Institutes InternationalKansas City","KS","Private for-profit","Four or more years"
"2010","155317","University of Kansas","KS","Public","Four or more years"
"2010","443465","University of Phoenix-Wichita Campus","KS","Private for-profit","Four or more years"
"2010","155812","University of Saint Mary","KS","Private not-for-profit","Four or more years"
"2010","156082","Washburn University","KS","Public","Four or more years"
"2010","156125","Wichita State University","KS","Public","Four or more years"
