year,unitid,inst_name,state_abbr,years_after_entry,earnings_mean,earnings_sd,earnings_greater_than_25k_pct,earnings_med,earnings_pct10,earnings_pct25,earnings_pct75,earnings_pct90,earnings_lowinc_mean,earnings_midinc_mean,earnings_highinc_mean,earnings_dep_lowinc_mean,earnings_dep_mean,earnings_ind_mean,earnings_female_mean,earnings_male_mean
"2014","460048","Brown Mackie College-St Louis","MO","8","34900","23500","","31900","","18500","46600","","","","","","","","",""
"2014","460048","Brown Mackie College-St Louis","MO","6","27900","19200","","25800","","14300","37900","","25200","30200","32000","","26500","29100","26600","29800"
"2014","369516","Bryan College-Springfield","MO","10","28400","19900","","24400","","14400","37500","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","22900","35600"
"2014","369516","Bryan College-Springfield","MO","8","20400","17000","","16600","","8400","26300","","","","","","","","",""
"2014","369516","Bryan College-Springfield","MO","6","21600","15100","","19700","","10400","29700","","18800","Suppressed data","Suppressed data","","22900","21200","19300","25100"
"2014","475583","Bryan University","MO","10","28400","19900","","24400","","14400","37500","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","22900","35600"
"2014","475583","Bryan University","MO","8","20400","17000","","16600","","8400","26300","","","","","","","","",""
"2014","475583","Bryan University","MO","6","21600","15100","","19700","","10400","29700","","18800","Suppressed data","Suppressed data","","22900","21200","19300","25100"
"2014","176789","Calvary Bible College and Theological Seminary","MO","10","39200","26800","","36800","","17900","53600","","Suppressed data","38600","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","176789","Calvary Bible College and Theological Seminary","MO","8","37800","30500","","32200","","19900","49200","","","","","","","","",""
"2014","176789","Calvary Bible College and Theological Seminary","MO","6","30900","22500","","26300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","176798","Cape Girardeau Career and Technology Center","MO","10","37100","22900","","38100","","16200","53100","","30300","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","176798","Cape Girardeau Career and Technology Center","MO","8","32600","18100","","33300","","19100","43200","","","","","","","","",""
"2014","176798","Cape Girardeau Career and Technology Center","MO","6","33400","19400","","31800","","20600","44800","","30100","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","417682","Cass Career Center","MO","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","417682","Cass Career Center","MO","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","417682","Cass Career Center","MO","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","176910","Central Christian College of the Bible","MO","10","30600","20300","","29700","","15800","40800","","32300","29700","30000","","Suppressed data","Suppressed data","20600","37600"
"2014","176910","Central Christian College of the Bible","MO","8","28100","21400","","24000","","11600","38600","","","","","","","","",""
"2014","176910","Central Christian College of the Bible","MO","6","25000","16600","","23500","","12900","32900","","23400","25000","27200","","Suppressed data","Suppressed data","18500","29200"
"2014","417725","Central College of Cosmetology","MO","10","21000","16300","","18500","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","417725","Central College of Cosmetology","MO","8","20800","15200","","18700","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","417725","Central College of Cosmetology","MO","6","15500","11000","","14200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","445267","Central Methodist University-College of Graduate & Extended Studies","MO","10","39500","24100","","35400","","26800","48700","","36600","38500","43800","","40100","38600","35200","45900"
"2014","445267","Central Methodist University-College of Graduate & Extended Studies","MO","8","37300","23200","","33700","","24200","45700","","","","","","","","",""
"2014","445267","Central Methodist University-College of Graduate & Extended Studies","MO","6","35000","25600","","30900","","21700","44200","","31600","35500","37800","","33400","37400","34900","35200"
"2014","176947","Central Methodist University-College of Liberal Arts & Sciences","MO","10","39500","24100","","35400","","26800","48700","","36600","38500","43800","","40100","38600","35200","45900"
"2014","176947","Central Methodist University-College of Liberal Arts & Sciences","MO","8","37300","23200","","33700","","24200","45700","","","","","","","","",""
"2014","176947","Central Methodist University-College of Liberal Arts & Sciences","MO","6","35000","25600","","30900","","21700","44200","","31600","35500","37800","","33400","37400","34900","35200"
"2014","466921","Chamberlain College of Nursing-Missouri","MO","10","60400","33500","","58400","","37100","77900","","46100","63700","67200","","47700","63300","Suppressed data","Suppressed data"
"2014","466921","Chamberlain College of Nursing-Missouri","MO","8","72100","40700","","68500","","48000","91400","","","","","","","","",""
"2014","466921","Chamberlain College of Nursing-Missouri","MO","6","69800","34800","","67100","","49100","87100","","56000","65700","77000","","54100","72100","68700","81100"
"2014","176992","Chillicothe Beauty Academy Inc","MO","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","176992","Chillicothe Beauty Academy Inc","MO","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","176992","Chillicothe Beauty Academy Inc","MO","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","178697","College of the Ozarks","MO","10","35300","22400","","32500","","20600","44300","","Suppressed data","34300","Suppressed data","","35200","36400","27600","44900"
"2014","178697","College of the Ozarks","MO","8","33100","21600","","30500","","20200","41200","","","","","","","","",""
"2014","178697","College of the Ozarks","MO","6","28800","16600","","26900","","17800","36900","","Suppressed data","28200","Suppressed data","","28600","30800","25600","32800"
"2014","177056","Columbia Area Vocational Technical School","MO","10","36700","22200","","32100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177056","Columbia Area Vocational Technical School","MO","8","31600","17300","","30900","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","177056","Columbia Area Vocational Technical School","MO","6","29400","13500","","30800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177065","Columbia College","MO","10","43000","29900","","38300","","23100","56600","","36400","46500","49900","","40000","43900","37700","53600"
"2014","177065","Columbia College","MO","8","40000","26600","","36500","","22900","52600","","","","","","","","",""
"2014","177065","Columbia College","MO","6","36300","24600","","33000","","19700","48200","","28800","40100","46700","","31400","37600","32500","44100"
"2014","177083","Conception Seminary College","MO","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177083","Conception Seminary College","MO","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","177083","Conception Seminary College","MO","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","155283","Concorde Career Colleges","MO","10","27700","17500","","26300","","14500","37500","","25600","34000","30500","","28200","27600","27400","32100"
"2014","155283","Concorde Career Colleges","MO","8","25000","17700","","22800","","11400","33700","","","","","","","","",""
"2014","155283","Concorde Career Colleges","MO","6","24000","17400","","22000","","11000","32900","","20700","32900","35900","","24200","23900","23600","27500"
"2014","177092","Concordia Seminary","MO","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177092","Concordia Seminary","MO","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","177092","Concordia Seminary","MO","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177685","Cosmetology Concepts Institute","MO","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177685","Cosmetology Concepts Institute","MO","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","177685","Cosmetology Concepts Institute","MO","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177117","Cottey College","MO","10","34700","22000","","33500","","18900","45100","","Suppressed data","Suppressed data","34900","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177117","Cottey College","MO","8","31000","17600","","28600","","20200","38900","","","","","","","","",""
"2014","177117","Cottey College","MO","6","26300","16000","","25100","","14400","34500","","25100","25200","28800","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","481766","Court Reporting Institute of St Louis","MO","10","36700","26000","","33900","","19800","49200","","30400","39800","50800","","35300","37200","Suppressed data","Suppressed data"
"2014","481766","Court Reporting Institute of St Louis","MO","8","33700","21700","","31700","","17700","47100","","","","","","","","",""
"2014","481766","Court Reporting Institute of St Louis","MO","6","32200","23900","","29700","","16400","43200","","25300","36700","44200","","28600","32800","Suppressed data","Suppressed data"
"2014","176770","Cox College","MO","10","42700","23500","","42100","","25200","58000","","40700","45500","41400","","42200","42900","Suppressed data","Suppressed data"
"2014","176770","Cox College","MO","8","43500","32000","","41700","","24300","55700","","","","","","","","",""
"2014","176770","Cox College","MO","6","41100","23700","","41000","","24800","51200","","36200","44900","43600","","42000","40800","Suppressed data","Suppressed data"
"2014","177135","Crowder College","MO","10","31000","20700","","28200","","16900","40900","","28000","33500","42700","","32700","29400","27200","38100"
"2014","177135","Crowder College","MO","8","28800","20800","","25400","","14300","38300","","","","","","","","",""
"2014","177135","Crowder College","MO","6","26100","18300","","23500","","13000","36100","","23100","29900","30500","","26600","25600","22700","31800"
"2014","177144","Culver-Stockton College","MO","10","40100","23300","","36600","","24200","52200","","35700","40600","42500","","40700","35500","38200","42300"
"2014","177144","Culver-Stockton College","MO","8","35300","20200","","32300","","21300","46100","","","","","","","","",""
"2014","177144","Culver-Stockton College","MO","6","33700","16900","","31800","","22600","42300","","32400","31800","36500","","Suppressed data","Suppressed data","30300","38300"
"2014","482538","DeVry University-Missouri","MO","10","50300","37800","","44100","","25600","67500","","41700","52500","63600","","47100","52400","42500","54600"
"2014","482538","DeVry University-Missouri","MO","8","43200","32000","","37900","","21600","57600","","","","","","","","",""
"2014","482538","DeVry University-Missouri","MO","6","37600","28600","","32600","","18100","50700","","29700","41500","50900","","32100","40000","32900","40700"
"2014","177214","Drury University","MO","10","36200","26300","","32200","","18500","48100","","29800","38100","47100","","40700","32700","32100","42800"
"2014","177214","Drury University","MO","8","32600","22500","","30200","","17400","42500","","","","","","","","",""
"2014","177214","Drury University","MO","6","30400","22000","","27700","","17200","40300","","26300","32100","37800","","31700","29400","27100","35300"
"2014","177250","East Central College","MO","10","32200","23100","","28600","","15900","43300","","30100","33300","38200","","33600","30900","29100","38700"
"2014","177250","East Central College","MO","8","30700","22500","","27800","","15800","39700","","","","","","","","",""
"2014","177250","East Central College","MO","6","26600","17900","","24200","","13700","36300","","24500","28600","29400","","26800","26300","24700","29700"
"2014","446534","Eclipse School of Cosmetology and Barbering","MO","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","446534","Eclipse School of Cosmetology and Barbering","MO","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","446534","Eclipse School of Cosmetology and Barbering","MO","6","15400","11500","","12500","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177287","Elaine Steven Beauty College","MO","10","21400","14500","","18200","","10400","27600","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177287","Elaine Steven Beauty College","MO","8","19300","14200","","16400","","10000","26400","","","","","","","","",""
"2014","177287","Elaine Steven Beauty College","MO","6","16800","12500","","15200","","9000","22200","","Suppressed data","Suppressed data","Suppressed data","","15100","17800","Suppressed data","Suppressed data"
"2014","177339","Evangel University","MO","10","40900","29500","","35800","","23100","51900","","39900","39000","43500","","39200","47800","34600","49200"
"2014","177339","Evangel University","MO","8","36400","27100","","33100","","21600","44700","","","","","","","","",""
"2014","177339","Evangel University","MO","6","32800","22400","","30300","","19900","39800","","27600","33700","35600","","30800","38900","28600","38300"
"2014","447227","Everest College-Earth City","MO","10","30300","21200","","30100","","15100","40800","","28600","32300","35200","","31700","29800","29600","37400"
"2014","447227","Everest College-Earth City","MO","8","24600","16100","","23600","","12300","35100","","","","","","","","",""
"2014","447227","Everest College-Earth City","MO","6","21100","14500","","19100","","10000","30700","","18900","27000","29600","","22400","20800","21200","20600"
"2014","480338","Everest College-Kansas City","MO","10","29500","23400","","26100","","13800","39600","","25900","35300","38800","","29000","29700","26900","35900"
"2014","480338","Everest College-Kansas City","MO","8","24700","19300","","22000","","11500","33300","","","","","","","","",""
"2014","480338","Everest College-Kansas City","MO","6","21000","16500","","18200","","9900","28600","","18500","28000","30700","","19400","21400","19900","24400"
"2014","179070","Everest College-Springfield","MO","10","27500","21400","","23700","","12400","37200","","24700","31700","38000","","30700","25900","24600","35400"
"2014","179070","Everest College-Springfield","MO","8","24600","18300","","21000","","11400","34300","","","","","","","","",""
"2014","179070","Everest College-Springfield","MO","6","24100","21500","","19500","","9500","32300","","20400","30400","45100","","25900","23400","22100","28100"
"2014","177418","Fontbonne University","MO","10","46300","31400","","40800","","26900","59900","","37900","46200","52900","","40400","51400","42100","57600"
"2014","177418","Fontbonne University","MO","8","42300","27800","","38100","","25000","54200","","","","","","","","",""
"2014","177418","Fontbonne University","MO","6","36200","22600","","33100","","22100","44600","","30700","38000","39500","","30900","40500","34500","40500"
"2014","177436","Four Rivers Career Center","MO","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177436","Four Rivers Career Center","MO","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","177436","Four Rivers Career Center","MO","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","409120","Franklin Technology-MSSU","MO","10","28700","17500","","27100","","16200","38700","","26400","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","28900","28400"
"2014","409120","Franklin Technology-MSSU","MO","8","25400","15600","","22800","","13900","35600","","","","","","","","",""
"2014","409120","Franklin Technology-MSSU","MO","6","24000","14000","","21800","","14400","31900","","22200","Suppressed data","Suppressed data","","23000","24300","23800","24400"
"2014","363679","Grabber School of Hair Design","MO","10","25400","19500","","22400","","13100","32000","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","363679","Grabber School of Hair Design","MO","8","21600","16000","","19200","","10700","28500","","","","","","","","",""
"2014","363679","Grabber School of Hair Design","MO","6","21400","10300","","21400","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","176983","Grand River Technical School","MO","10","35400","22300","","33200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","176983","Grand River Technical School","MO","8","32300","21100","","29500","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","176983","Grand River Technical School","MO","6","29900","18800","","25900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","448008","Hair Academy 110","MO","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","448008","Hair Academy 110","MO","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","448008","Hair Academy 110","MO","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177542","Hannibal-Lagrange College","MO","10","38200","26600","","34300","","20400","49700","","37800","37900","38800","","36000","41700","32900","47500"
"2014","177542","Hannibal-Lagrange College","MO","8","32600","19000","","32000","","19700","41400","","","","","","","","",""
"2014","177542","Hannibal-Lagrange College","MO","6","31600","20100","","28800","","18800","39400","","27300","30900","37400","","31500","31900","28600","36300"
"2014","177551","Harris-Stowe State University","MO","10","30900","22000","","26700","","15400","41700","","27500","Suppressed data","Suppressed data","","31500","30400","28000","36600"
"2014","177551","Harris-Stowe State University","MO","8","24900","15000","","23500","","14300","32900","","","","","","","","",""
"2014","177551","Harris-Stowe State University","MO","6","23800","15800","","21800","","12300","32900","","22300","25400","31600","","22700","25900","23000","25000"
"2014","455071","Healing Arts Center","MO","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","455071","Healing Arts Center","MO","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","455071","Healing Arts Center","MO","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","445814","Heritage College-Kansas City","MO","10","26400","22300","","23800","","12300","36400","","23500","30000","31100","","26900","26200","24900","32200"
"2014","445814","Heritage College-Kansas City","MO","8","26700","19900","","24700","","12600","36200","","","","","","","","",""
"2014","445814","Heritage College-Kansas City","MO","6","23700","16400","","21600","","12000","32000","","20800","27500","28900","","23500","23800","22100","29000"
"2014","177579","Hickey College","MO","10","34800","19600","","33600","","21500","46100","","31700","35200","37400","","35300","32700","32500","43200"
"2014","177579","Hickey College","MO","8","30500","16800","","29000","","18900","41800","","","","","","","","",""
"2014","177579","Hickey College","MO","6","27200","14700","","26800","","18000","35400","","25900","26400","29900","","27000","28100","26300","31600"
"2014","178466","Hillyard Technical Center","MO","10","42200","24600","","38700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","178466","Hillyard Technical Center","MO","8","40100","18900","","38500","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","178466","Hillyard Technical Center","MO","6","35000","18000","","34800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","176716","House of Heavilin Beauty College-Blue Springs","MO","10","21100","15200","","18900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","176716","House of Heavilin Beauty College-Blue Springs","MO","8","20000","14200","","19100","","9900","26900","","","","","","","","",""
"2014","176716","House of Heavilin Beauty College-Blue Springs","MO","6","20500","17200","","17900","","6600","28200","","19000","Suppressed data","Suppressed data","","20700","20300","Suppressed data","Suppressed data"
"2014","177588","House of Heavilin Beauty College-Kansas City","MO","10","19000","11200","","17500","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177588","House of Heavilin Beauty College-Kansas City","MO","8","13500","10400","","12900","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","177588","House of Heavilin Beauty College-Kansas City","MO","6","16000","11600","","14000","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","421771","House of Heavilin Beauty College-Raymore","MO","10","19400","12400","","18200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","421771","House of Heavilin Beauty College-Raymore","MO","8","16900","11900","","14500","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","421771","House of Heavilin Beauty College-Raymore","MO","6","18800","11100","","16800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","177603","Independence College of Cosmetology","MO","10","21800","14600","","20600","","10800","28300","","20000","Suppressed data","Suppressed data","","22600","21000","Suppressed data","Suppressed data"
"2014","177603","Independence College of Cosmetology","MO","8","22900","14700","","21000","","12800","32100","","","","","","","","",""
"2014","177603","Independence College of Cosmetology","MO","6","18900","14100","","17400","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","434548","ITT Technical Institute-Arnold","MO","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","434548","ITT Technical Institute-Arnold","MO","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","434548","ITT Technical Institute-Arnold","MO","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","176637","ITT Technical Institute-Earth City","MO","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","176637","ITT Technical Institute-Earth City","MO","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","176637","ITT Technical Institute-Earth City","MO","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","446899","ITT Technical Institute-Kansas City","MO","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","446899","ITT Technical Institute-Kansas City","MO","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","446899","ITT Technical Institute-Kansas City","MO","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","456409","ITT Technical InstituteSpringfield","MO","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
