year,unitid,inst_name,state_abbr,years_after_entry,earnings_mean,earnings_sd,earnings_greater_than_25k_pct,earnings_med,earnings_pct10,earnings_pct25,earnings_pct75,earnings_pct90,earnings_lowinc_mean,earnings_midinc_mean,earnings_highinc_mean,earnings_dep_lowinc_mean,earnings_dep_mean,earnings_ind_mean,earnings_female_mean,earnings_male_mean
"2014","219037","Black Hills Beauty College","SD","8","21700","12900","","20000","","11600","32000","","","","","","","","",""
"2014","219037","Black Hills Beauty College","SD","6","20400","12900","","19900","","9400","28700","","18600","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","219046","Black Hills State University","SD","10","40500","29400","","35900","","23000","52000","","38600","40900","42300","","41800","37700","34200","49200"
"2014","219046","Black Hills State University","SD","8","35900","25500","","32700","","20800","45600","","","","","","","","",""
"2014","219046","Black Hills State University","SD","6","31300","19200","","29900","","19300","41000","","27900","32600","33600","","31500","31000","28100","35900"
"2014","402615","Colorado Technical University-Sioux Falls","SD","10","51300","43200","","42200","","22800","68800","","35600","51300","76700","","39900","52700","39000","63300"
"2014","402615","Colorado Technical University-Sioux Falls","SD","8","39700","35400","","32200","","16400","52600","","","","","","","","",""
"2014","402615","Colorado Technical University-Sioux Falls","SD","6","34100","31000","","27900","","14500","45100","","24300","38400","59000","","29300","34600","28200","44700"
"2014","219082","Dakota State University","SD","10","43100","26700","","38700","","26300","54000","","39200","43700","45800","","44100","40300","34900","50800"
"2014","219082","Dakota State University","SD","8","39700","23700","","36100","","25700","50400","","","","","","","","",""
"2014","219082","Dakota State University","SD","6","35400","19000","","33300","","24100","44800","","31700","34100","39200","","34700","37000","31000","39800"
"2014","219091","Dakota Wesleyan University","SD","10","40900","25500","","37200","","27200","49900","","35600","41900","45900","","42100","37600","37800","44700"
"2014","219091","Dakota Wesleyan University","SD","8","37500","21300","","34400","","23600","49000","","","","","","","","",""
"2014","219091","Dakota Wesleyan University","SD","6","35600","18500","","35000","","23600","44300","","30900","39100","36200","","34700","37700","34400","37000"
"2014","456807","Globe University-Sioux Falls","SD","10","32400","22900","","30300","","16300","43900","","28700","34900","36200","","33800","31400","28800","44100"
"2014","456807","Globe University-Sioux Falls","SD","8","32300","20500","","30200","","18200","43800","","","","","","","","",""
"2014","456807","Globe University-Sioux Falls","SD","6","28700","20400","","26900","","15600","38000","","23300","33400","34700","","28500","28700","26000","35700"
"2014","219125","Headlines Academy Inc","SD","10","21300","16500","","19700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","219125","Headlines Academy Inc","SD","8","20700","14100","","18000","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","219125","Headlines Academy Inc","SD","6","19600","13200","","17600","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","219055","Kilian Community College","SD","10","26200","17300","","24300","","14400","36700","","23100","Suppressed data","Suppressed data","","27600","25700","24600","30400"
"2014","219055","Kilian Community College","SD","8","25200","16400","","24000","","12500","35700","","","","","","","","",""
"2014","219055","Kilian Community College","SD","6","23500","16900","","22300","","11400","30700","","20200","Suppressed data","Suppressed data","","25000","22900","21800","27500"
"2014","219143","Lake Area Technical Institute","SD","10","38900","24300","","36900","","23300","50500","","33500","40900","44300","","40900","33400","29800","47300"
"2014","219143","Lake Area Technical Institute","SD","8","36200","22300","","33400","","21800","46900","","","","","","","","",""
"2014","219143","Lake Area Technical Institute","SD","6","34900","19200","","34100","","21300","46500","","30000","36800","37100","","35700","31900","28200","41100"
"2014","219189","Mitchell Technical Institute","SD","10","45400","29600","","39700","","25700","59200","","37600","46300","57500","","47000","41900","29500","53000"
"2014","219189","Mitchell Technical Institute","SD","8","41500","27600","","36500","","23100","52500","","","","","","","","",""
"2014","219189","Mitchell Technical Institute","SD","6","40300","23600","","37000","","23800","52700","","30800","43000","47500","","42300","33300","27800","45300"
"2014","219198","Mount Marty College","SD","10","39400","30100","","36600","","22400","50600","","33500","40300","45600","","43200","32200","35900","50600"
"2014","219198","Mount Marty College","SD","8","38700","26600","","35900","","22500","48400","","","","","","","","",""
"2014","219198","Mount Marty College","SD","6","34600","22000","","32500","","21100","45400","","26600","38600","37900","","35400","33000","31500","40400"
"2014","440749","National American University-Ellsworth AFB Extension","SD","10","39500","28900","","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2014","440749","National American University-Ellsworth AFB Extension","SD","8","34900","27800","","30900","","16800","45900","","","","","","","","",""
"2014","440749","National American University-Ellsworth AFB Extension","SD","6","31200","22100","","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2014","219204","National American University-Rapid City","SD","10","39500","28900","","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2014","219204","National American University-Rapid City","SD","8","34900","27800","","30900","","16800","45900","","","","","","","","",""
"2014","219204","National American University-Rapid City","SD","6","31200","22100","","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2014","219213","National American University-Sioux Falls","SD","10","39500","28900","","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2014","219213","National American University-Sioux Falls","SD","8","34900","27800","","30900","","16800","45900","","","","","","","","",""
"2014","219213","National American University-Sioux Falls","SD","6","31200","22100","","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2014","219259","Northern State University","SD","10","37300","24000","","35300","","22700","46700","","34300","38200","39400","","38700","32600","32400","43800"
"2014","219259","Northern State University","SD","8","37000","22900","","33900","","23300","45400","","","","","","","","",""
"2014","219259","Northern State University","SD","6","33400","17600","","32100","","22700","43100","","28800","32600","37100","","33900","30900","30600","36900"
"2014","219277","Oglala Lakota College","SD","10","20600","16300","","17700","","6700","30900","","19500","Suppressed data","Suppressed data","","18500","21500","19900","21800"
"2014","219277","Oglala Lakota College","SD","8","19400","16600","","15700","","5600","29200","","","","","","","","",""
"2014","219277","Oglala Lakota College","SD","6","18400","14600","","15600","","6500","26900","","16800","Suppressed data","Suppressed data","","17800","18600","17900","19200"
"2014","219295","Presentation College","SD","10","38100","22400","","34700","","22000","51200","","33200","38700","45700","","41500","35100","36900","46400"
"2014","219295","Presentation College","SD","8","39800","24100","","37300","","21300","55300","","","","","","","","",""
"2014","219295","Presentation College","SD","6","38600","23100","","35600","","22700","52700","","29700","40600","47100","","40500","36700","37200","45700"
"2014","219392","Sanford Medical Center","SD","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","219392","Sanford Medical Center","SD","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","219392","Sanford Medical Center","SD","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","219374","Sinte Gleska University","SD","10","20500","15900","","18400","","7600","29700","","19600","Suppressed data","Suppressed data","","18800","21200","19600","22500"
"2014","219374","Sinte Gleska University","SD","8","18900","15800","","14600","","5200","28900","","","","","","","","",""
"2014","219374","Sinte Gleska University","SD","6","16900","13900","","14200","","5100","26200","","Suppressed data","Suppressed data","Suppressed data","","13000","18500","16300","17800"
"2014","219408","Sisseton Wahpeton College","SD","10","26800","19200","","23600","","11000","38100","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","219408","Sisseton Wahpeton College","SD","8","19200","15400","","17000","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","219408","Sisseton Wahpeton College","SD","6","18700","17700","","13700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","219347","South Dakota School of Mines and Technology","SD","10","62400","46600","","56500","","35800","82600","","52600","66100","66500","","63900","58000","48200","67100"
"2014","219347","South Dakota School of Mines and Technology","SD","8","61100","33600","","60000","","34900","81700","","","","","","","","",""
"2014","219347","South Dakota School of Mines and Technology","SD","6","56400","33000","","53200","","32200","74000","","50500","56500","59400","","57100","53000","48500","58900"
"2014","219356","South Dakota State University","SD","10","50200","32100","","44400","","31200","62600","","48800","48700","52200","","49600","53200","44500","56200"
"2014","219356","South Dakota State University","SD","8","45600","28500","","40600","","28800","56200","","","","","","","","",""
"2014","219356","South Dakota State University","SD","6","41100","25100","","37900","","27000","51400","","36700","40600","43400","","40800","42400","38100","44100"
"2014","219426","Southeast Technical Institute","SD","10","40700","24300","","38200","","25800","52200","","35900","41700","44900","","42600","36900","34500","45500"
"2014","219426","Southeast Technical Institute","SD","8","38100","19600","","36500","","25700","47900","","","","","","","","",""
"2014","219426","Southeast Technical Institute","SD","6","36100","19000","","34200","","23800","46400","","33800","36000","38500","","35800","36700","32200","39000"
"2014","219453","Stewart School","SD","10","24000","20700","","20200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","219453","Stewart School","SD","8","21400","14400","","19700","","11700","28300","","","","","","","","",""
"2014","219453","Stewart School","SD","6","21400","13300","","22200","","9500","29900","","21100","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","219383","University of Sioux Falls","SD","10","44800","30300","","40100","","26900","54700","","39000","47300","45700","","44300","46300","36500","53500"
"2014","219383","University of Sioux Falls","SD","8","41600","22200","","38800","","28300","51400","","","","","","","","",""
"2014","219383","University of Sioux Falls","SD","6","38800","23200","","36100","","26000","48100","","34700","39900","39800","","36400","49100","35500","42900"
"2014","219471","University of South Dakota","SD","10","49500","45400","","42000","","28600","58700","","53800","46600","48700","","45600","55800","44200","58300"
"2014","219471","University of South Dakota","SD","8","44500","37100","","39700","","27600","53500","","","","","","","","",""
"2014","219471","University of South Dakota","SD","6","37100","23000","","35200","","23900","46900","","34700","37300","38700","","36300","38800","35300","40800"
"2014","219480","Western Dakota Technical Institute","SD","10","37900","28100","","33800","","20100","48500","","34100","41700","42800","","42300","33600","27500","47400"
"2014","219480","Western Dakota Technical Institute","SD","8","32900","25000","","30100","","17700","42700","","","","","","","","",""
"2014","219480","Western Dakota Technical Institute","SD","6","31800","22500","","28700","","17400","41800","","27100","33800","40700","","35600","28300","24500","37600"
"2013","219000","Augustana College","SD","10","46800","32700","0.8","43700","","30800","57700","","48900","47600","50900","","49600","48400","44300","58500"
"2013","219000","Augustana College","SD","8","42100","23800","0.807","40300","","28800","52600","","","","","","","","",""
"2013","219000","Augustana College","SD","6","36800","17200","0.77","37700","","27400","49300","","39700","36700","39800","","Suppressed data","Suppressed data","37600","41200"
"2013","219170","Avera McKennan Hospital School of Radiologic Technology","SD","10","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219170","Avera McKennan Hospital School of Radiologic Technology","SD","8","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","219170","Avera McKennan Hospital School of Radiologic Technology","SD","6","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219338","Avera Sacred Heart Hospital","SD","10","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219338","Avera Sacred Heart Hospital","SD","8","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","219338","Avera Sacred Heart Hospital","SD","6","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219037","Black Hills Beauty College","SD","10","19600","13700","0.386","20100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219037","Black Hills Beauty College","SD","8","18400","11700","0.26","20000","","11600","32000","","","","","","","","",""
"2013","219037","Black Hills Beauty College","SD","6","19000","11700","0.311","19900","","9400","28700","","18600","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219046","Black Hills State University","SD","10","38800","27500","0.691","35900","","23000","52000","","38600","40900","42300","","41800","37700","34200","49200"
"2013","219046","Black Hills State University","SD","8","35600","25300","0.656","32700","","20800","45600","","","","","","","","",""
"2013","219046","Black Hills State University","SD","6","31000","18800","0.595","29900","","19300","41000","","27900","32600","33600","","31500","31000","28100","35900"
"2013","402615","Colorado Technical University-Sioux Falls","SD","10","58600","47400","0.779","42200","","22800","68800","","35600","51300","76700","","39900","52700","39000","63300"
"2013","402615","Colorado Technical University-Sioux Falls","SD","8","41400","37700","0.634","32200","","16400","52600","","","","","","","","",""
"2013","402615","Colorado Technical University-Sioux Falls","SD","6","34300","30900","0.549","27900","","14500","45100","","24300","38400","59000","","29300","34600","28200","44700"
"2013","219082","Dakota State University","SD","10","42200","29600","0.777","38700","","26300","54000","","39200","43700","45800","","44100","40300","34900","50800"
"2013","219082","Dakota State University","SD","8","37400","22500","0.741","36100","","25700","50400","","","","","","","","",""
"2013","219082","Dakota State University","SD","6","34200","18100","0.71","33300","","24100","44800","","31700","34100","39200","","34700","37000","31000","39800"
"2013","219091","Dakota Wesleyan University","SD","10","38200","23500","0.721","37200","","27200","49900","","35600","41900","45900","","42100","37600","37800","44700"
"2013","219091","Dakota Wesleyan University","SD","8","36000","19700","0.715","34400","","23600","49000","","","","","","","","",""
"2013","219091","Dakota Wesleyan University","SD","6","34400","18800","0.677","35000","","23600","44300","","30900","39100","36200","","34700","37700","34400","37000"
"2013","456807","Globe University-Sioux Falls","SD","10","30900","20200","0.576","30300","","16300","43900","","28700","34900","36200","","33800","31400","28800","44100"
"2013","456807","Globe University-Sioux Falls","SD","8","30200","21800","0.582","30200","","18200","43800","","","","","","","","",""
"2013","456807","Globe University-Sioux Falls","SD","6","29300","20000","0.555","26900","","15600","38000","","23300","33400","34700","","28500","28700","26000","35700"
"2013","219125","Headlines Academy Inc","SD","10","20600","17000","0.354","19700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219125","Headlines Academy Inc","SD","8","18200","13400","0.325","18000","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","219125","Headlines Academy Inc","SD","6","18100","12200","0.316","17600","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219055","Kilian Community College","SD","10","25800","17700","0.476","24300","","14400","36700","","23100","Suppressed data","Suppressed data","","27600","25700","24600","30400"
"2013","219055","Kilian Community College","SD","8","24000","14900","0.455","24000","","12500","35700","","","","","","","","",""
"2013","219055","Kilian Community College","SD","6","21000","14300","0.374","22300","","11400","30700","","20200","Suppressed data","Suppressed data","","25000","22900","21800","27500"
"2013","219143","Lake Area Technical Institute","SD","10","37800","24300","0.707","36900","","23300","50500","","33500","40900","44300","","40900","33400","29800","47300"
"2013","219143","Lake Area Technical Institute","SD","8","36000","20800","0.698","33400","","21800","46900","","","","","","","","",""
"2013","219143","Lake Area Technical Institute","SD","6","32400","18400","0.652","34100","","21300","46500","","30000","36800","37100","","35700","31900","28200","41100"
"2013","219189","Mitchell Technical Institute","SD","10","42800","29700","0.715","39700","","25700","59200","","37600","46300","57500","","47000","41900","29500","53000"
"2013","219189","Mitchell Technical Institute","SD","8","41500","27800","0.707","36500","","23100","52500","","","","","","","","",""
"2013","219189","Mitchell Technical Institute","SD","6","39900","25500","0.703","37000","","23800","52700","","30800","43000","47500","","42300","33300","27800","45300"
"2013","219198","Mount Marty College","SD","10","38900","31100","0.717","36600","","22400","50600","","33500","40300","45600","","43200","32200","35900","50600"
"2013","219198","Mount Marty College","SD","8","36000","21000","0.72","35900","","22500","48400","","","","","","","","",""
"2013","219198","Mount Marty College","SD","6","34800","26800","0.651","32500","","21100","45400","","26600","38600","37900","","35400","33000","31500","40400"
"2013","440749","National American University-Ellsworth AFB Extension","SD","10","39500","29800","0.66","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2013","440749","National American University-Ellsworth AFB Extension","SD","8","35000","28100","0.608","30900","","16800","45900","","","","","","","","",""
"2013","440749","National American University-Ellsworth AFB Extension","SD","6","30500","21900","0.546","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2013","219204","National American University-Rapid City","SD","10","39500","29800","0.66","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2013","219204","National American University-Rapid City","SD","8","35000","28100","0.608","30900","","16800","45900","","","","","","","","",""
"2013","219204","National American University-Rapid City","SD","6","30500","21900","0.546","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2013","219213","National American University-Sioux Falls","SD","10","39500","29800","0.66","34500","","19100","52400","","29400","42500","56600","","34700","40500","34900","50000"
"2013","219213","National American University-Sioux Falls","SD","8","35000","28100","0.608","30900","","16800","45900","","","","","","","","",""
"2013","219213","National American University-Sioux Falls","SD","6","30500","21900","0.546","28200","","15100","42500","","24400","36100","46000","","27700","31700","29300","37900"
"2013","219259","Northern State University","SD","10","37400","34700","0.696","35300","","22700","46700","","34300","38200","39400","","38700","32600","32400","43800"
"2013","219259","Northern State University","SD","8","33900","19700","0.69","33900","","23300","45400","","","","","","","","",""
"2013","219259","Northern State University","SD","6","33300","18100","0.702","32100","","22700","43100","","28800","32600","37100","","33900","30900","30600","36900"
"2013","219277","Oglala Lakota College","SD","10","22000","17900","0.395","17700","","6700","30900","","19500","Suppressed data","Suppressed data","","18500","21500","19900","21800"
"2013","219277","Oglala Lakota College","SD","8","18000","15000","0.278","15700","","5600","29200","","","","","","","","",""
"2013","219277","Oglala Lakota College","SD","6","17800","14700","0.271","15600","","6500","26900","","16800","Suppressed data","Suppressed data","","17800","18600","17900","19200"
"2013","219295","Presentation College","SD","10","36400","22100","0.683","34700","","22000","51200","","33200","38700","45700","","41500","35100","36900","46400"
"2013","219295","Presentation College","SD","8","37200","22800","0.678","37300","","21300","55300","","","","","","","","",""
"2013","219295","Presentation College","SD","6","35400","21500","0.688","35600","","22700","52700","","29700","40600","47100","","40500","36700","37200","45700"
"2013","219392","Sanford Medical Center","SD","10","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219392","Sanford Medical Center","SD","8","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","219392","Sanford Medical Center","SD","6","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219374","Sinte Gleska University","SD","10","18400","15000","0.294","18400","","7600","29700","","19600","Suppressed data","Suppressed data","","18800","21200","19600","22500"
"2013","219374","Sinte Gleska University","SD","8","18900","14600","0.302","14600","","5200","28900","","","","","","","","",""
"2013","219374","Sinte Gleska University","SD","6","15800","14000","0.243","14200","","5100","26200","","Suppressed data","Suppressed data","Suppressed data","","13000","18500","16300","17800"
"2013","219408","Sisseton Wahpeton College","SD","10","27700","17200","0.544","23600","","11000","38100","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219408","Sisseton Wahpeton College","SD","8","19800","15300","0.35","17000","","Suppressed data","Suppressed data","","","","","","","","",""
"2013","219408","Sisseton Wahpeton College","SD","6","19300","16100","0.321","13700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219347","South Dakota School of Mines and Technology","SD","10","60000","46200","0.837","56500","","35800","82600","","52600","66100","66500","","63900","58000","48200","67100"
"2013","219347","South Dakota School of Mines and Technology","SD","8","56700","35000","0.818","60000","","34900","81700","","","","","","","","",""
"2013","219347","South Dakota School of Mines and Technology","SD","6","54000","29500","0.811","53200","","32200","74000","","50500","56500","59400","","57100","53000","48500","58900"
"2013","219356","South Dakota State University","SD","10","47700","32800","0.808","44400","","31200","62600","","48800","48700","52200","","49600","53200","44500","56200"
"2013","219356","South Dakota State University","SD","8","44300","27800","0.797","40600","","28800","56200","","","","","","","","",""
"2013","219356","South Dakota State University","SD","6","39800","24200","0.765","37900","","27000","51400","","36700","40600","43400","","40800","42400","38100","44100"
"2013","219426","Southeast Technical Institute","SD","10","39300","23400","0.75","38200","","25800","52200","","35900","41700","44900","","42600","36900","34500","45500"
"2013","219426","Southeast Technical Institute","SD","8","36700","19600","0.73","36500","","25700","47900","","","","","","","","",""
"2013","219426","Southeast Technical Institute","SD","6","34500","18400","0.708","34200","","23800","46400","","33800","36000","38500","","35800","36700","32200","39000"
"2013","219453","Stewart School","SD","10","Suppressed data","Suppressed data","Suppressed data","20200","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219453","Stewart School","SD","8","19600","13200","0.286","19700","","11700","28300","","","","","","","","",""
"2013","219453","Stewart School","SD","6","21100","13200","0.35","22200","","9500","29900","","21100","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","219383","University of Sioux Falls","SD","10","43400","28800","0.773","40100","","26900","54700","","39000","47300","45700","","44300","46300","36500","53500"
"2013","219383","University of Sioux Falls","SD","8","39300","26600","0.786","38800","","28300","51400","","","","","","","","",""
"2013","219383","University of Sioux Falls","SD","6","35000","18700","0.704","36100","","26000","48100","","34700","39900","39800","","36400","49100","35500","42900"
"2013","219471","University of South Dakota","SD","10","48200","50000","0.79","42000","","28600","58700","","53800","46600","48700","","45600","55800","44200","58300"
"2013","219471","University of South Dakota","SD","8","41500","30200","0.769","39700","","27600","53500","","","","","","","","",""
"2013","219471","University of South Dakota","SD","6","37900","34400","0.707","35200","","23900","46900","","34700","37300","38700","","36300","38800","35300","40800"
"2013","219480","Western Dakota Technical Institute","SD","10","37000","27200","0.651","33800","","20100","48500","","34100","41700","42800","","42300","33600","27500","47400"
"2013","219480","Western Dakota Technical Institute","SD","8","34200","26800","0.623","30100","","17700","42700","","","","","","","","",""
"2013","219480","Western Dakota Technical Institute","SD","6","29200","19900","0.549","28700","","17400","41800","","27100","33800","40700","","35600","28300","24500","37600"
"2012","219000","Augustana College","SD","10","45400","26300","0.802","43700","","30800","57700","","48900","47600","50900","","49600","48400","44300","58500"
"2012","219000","Augustana College","SD","8","42500","29000","0.811","40300","","28800","52600","","","","","","","","",""
"2012","219000","Augustana College","SD","6","35000","16400","0.757","37700","","27400","49300","","39700","36700","39800","","Suppressed data","Suppressed data","37600","41200"
"2012","219170","Avera McKennan Hospital School of Radiologic Technology","SD","10","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","219170","Avera McKennan Hospital School of Radiologic Technology","SD","8","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2012","219170","Avera McKennan Hospital School of Radiologic Technology","SD","6","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","219338","Avera Sacred Heart Hospital","SD","10","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","219338","Avera Sacred Heart Hospital","SD","8","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2012","219338","Avera Sacred Heart Hospital","SD","6","Suppressed data","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","219037","Black Hills Beauty College","SD","10","22200","30400","0.29","20100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","219037","Black Hills Beauty College","SD","8","15700","9800","0.188","20000","","11600","32000","","","","","","","","",""
"2012","219037","Black Hills Beauty College","SD","6","17900","10900","0.265","19900","","9400","28700","","18600","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2012","219046","Black Hills State University","SD","10","37500","26100","0.679","35900","","23000","52000","","38600","40900","42300","","41800","37700","34200","49200"
"2012","219046","Black Hills State University","SD","8","35500","24600","0.667","32700","","20800","45600","","","","","","","","",""
"2012","219046","Black Hills State University","SD","6","30200","19400","0.576","29900","","19300","41000","","27900","32600","33600","","31500","31000","28100","35900"
