year,unitid,inst_name,state_abbr,inst_control,institution_level
"2016","170639","Lake Superior State University","MI","Public","Four or more years"
"2016","170675","Lawrence Technological University","MI","Private not-for-profit","Four or more years"
"2016","170806","Madonna University","MI","Private not-for-profit","Four or more years"
"2016","480754","Manthano Christian College","MI","Private not-for-profit","Four or more years"
"2016","170842","Marygrove College","MI","Private not-for-profit","Four or more years"
"2016","434414","Michigan Jewish Institute","MI","Private not-for-profit","Four or more years"
"2016","169220","Michigan School of Professional Psychology","MI","Private not-for-profit","Four or more years"
"2016","171100","Michigan State University","MI","Public","Four or more years"
"2016","169628","Michigan State University-College of Law","MI","Private not-for-profit","Four or more years"
"2016","171128","Michigan Technological University","MI","Public","Four or more years"
"2016","171456","Northern Michigan University","MI","Public","Four or more years"
"2016","171483","Northwestern Michigan College","MI","Public","Four or more years"
"2016","171492","Northwood University","MI","Private not-for-profit","Four or more years"
"2016","171571","Oakland University","MI","Public","Four or more years"
"2016","171599","Olivet College","MI","Private not-for-profit","Four or more years"
"2016","170967","Rochester College","MI","Private not-for-profit","Four or more years"
"2016","172033","Sacred Heart Major Seminary","MI","Private not-for-profit","Four or more years"
"2016","172051","Saginaw Valley State University","MI","Public","Four or more years"
"2016","172200","Schoolcraft College","MI","Public","Four or more years"
"2016","172264","Siena Heights University","MI","Private not-for-profit","Four or more years"
"2016","468024","South University-Novi","MI","Private for-profit","Four or more years"
"2016","172334","Spring Arbor University","MI","Private not-for-profit","Four or more years"
"2016","451796","The Art Institute of Michigan","MI","Private for-profit","Four or more years"
"2016","448804","The Robert B Miller College","MI","Private not-for-profit","Four or more years"
"2016","169716","University of Detroit Mercy","MI","Private not-for-profit","Four or more years"
"2016","170976","University of Michigan-Ann Arbor","MI","Public","Four or more years"
"2016","171137","University of Michigan-Dearborn","MI","Public","Four or more years"
"2016","171146","University of Michigan-Flint","MI","Public","Four or more years"
"2016","484695","University of Phoenix-Michigan","MI","Private for-profit","Four or more years"
"2016","172608","Walsh College of Accountancy and Business Administration","MI","Private not-for-profit","Four or more years"
"2016","172644","Wayne State University","MI","Public","Four or more years"
"2016","172699","Western Michigan University","MI","Public","Four or more years"
"2016","172477","Western Michigan University-Thomas M. Cooley Law School","MI","Private not-for-profit","Four or more years"
"2016","172705","Western Theological Seminary","MI","Private not-for-profit","Four or more years"
"2016","247773","Yeshiva Gedolah of Greater Detroit","MI","Private not-for-profit","Four or more years"
"2015","168528","Adrian College","MI","Private not-for-profit","Four or more years"
"2015","168546","Albion College","MI","Private not-for-profit","Four or more years"
"2015","168591","Alma College","MI","Private not-for-profit","Four or more years"
"2015","168740","Andrews University","MI","Private not-for-profit","Four or more years"
"2015","168786","Aquinas College","MI","Private not-for-profit","Four or more years"
"2015","414708","Baker College Center for Graduate Studies","MI","Private not-for-profit","Four or more years"
"2015","444167","Baker College of Allen Park","MI","Private not-for-profit","Four or more years"
"2015","404073","Baker College of Auburn Hills","MI","Private not-for-profit","Four or more years"
"2015","404648","Baker College of Cadillac","MI","Private not-for-profit","Four or more years"
"2015","404082","Baker College of Clinton Township","MI","Private not-for-profit","Four or more years"
"2015","414160","Baker College of Jackson","MI","Private not-for-profit","Four or more years"
"2015","171298","Baker College of Muskegon","MI","Private not-for-profit","Four or more years"
"2015","168838","Baker College of Owosso","MI","Private not-for-profit","Four or more years"
"2015","381617","Baker College of Port Huron","MI","Private not-for-profit","Four or more years"
"2015","168847","Baker College","MI","Private not-for-profit","Four or more years"
"2015","169080","Calvin College","MI","Private not-for-profit","Four or more years"
"2015","169099","Calvin Theological Seminary","MI","Private not-for-profit","Four or more years"
"2015","169248","Central Michigan University","MI","Public","Four or more years"
"2015","486947","Chamberlain College of Nursing-Michigan","MI","Private for-profit","Four or more years"
"2015","169327","Cleary University","MI","Private not-for-profit","Four or more years"
"2015","169442","College for Creative Studies","MI","Private not-for-profit","Four or more years"
"2015","459417","Compass College of Cinematic Arts","MI","Private not-for-profit","Four or more years"
"2015","169363","Concordia University-Ann Arbor","MI","Private not-for-profit","Four or more years"
"2015","170037","Cornerstone University","MI","Private not-for-profit","Four or more years"
"2015","169424","Cranbrook Academy of Art","MI","Private not-for-profit","Four or more years"
"2015","169479","Davenport University","MI","Private not-for-profit","Four or more years"
"2015","482510","DeVry University-Michigan","MI","Private for-profit","Four or more years"
"2015","169798","Eastern Michigan University","MI","Public","Four or more years"
"2015","247162","Ecumenical Theological Seminary","MI","Private not-for-profit","Four or more years"
"2015","169910","Ferris State University","MI","Public","Four or more years"
"2015","172440","Finlandia University","MI","Private not-for-profit","Four or more years"
"2015","170000","Grace Bible College","MI","Private not-for-profit","Four or more years"
"2015","170082","Grand Valley State University","MI","Public","Four or more years"
"2015","170091","Great Lakes Christian College","MI","Private not-for-profit","Four or more years"
"2015","170286","Hillsdale College","MI","Private not-for-profit","Four or more years"
"2015","170301","Hope College","MI","Private not-for-profit","Four or more years"
"2015","445124","International Academy of Design and Technology-Troy","MI","Private for-profit","Four or more years"
"2015","442338","ITT Technical Institute-Canton","MI","Private for-profit","Four or more years"
"2015","459709","ITT Technical Institute-Dearborn","MI","Private for-profit","Four or more years"
"2015","479585","ITT Technical Institute-Southfield","MI","Private for-profit","Four or more years"
"2015","448479","ITT Technical Institute-Swartz Creek","MI","Private for-profit","Four or more years"
"2015","261472","ITT Technical Institute-Troy","MI","Private for-profit","Four or more years"
"2015","170417","ITT Technical Institute-Wyoming","MI","Private for-profit","Four or more years"
"2015","170444","Jackson College","MI","Public","Four or more years"
"2015","170532","Kalamazoo College","MI","Private not-for-profit","Four or more years"
"2015","169983","Kettering University","MI","Private not-for-profit","Four or more years"
"2015","171881","Kuyper College","MI","Private not-for-profit","Four or more years"
"2015","170620","Lake Michigan College","MI","Public","Four or more years"
"2015","170639","Lake Superior State University","MI","Public","Four or more years"
"2015","170675","Lawrence Technological University","MI","Private not-for-profit","Four or more years"
"2015","170806","Madonna University","MI","Private not-for-profit","Four or more years"
"2015","480754","Manthano Christian College","MI","Private not-for-profit","Four or more years"
"2015","170842","Marygrove College","MI","Private not-for-profit","Four or more years"
"2015","434414","Michigan Jewish Institute","MI","Private not-for-profit","Four or more years"
"2015","169220","Michigan School of Professional Psychology","MI","Private not-for-profit","Four or more years"
"2015","171100","Michigan State University","MI","Public","Four or more years"
"2015","169628","Michigan State University-College of Law","MI","Private not-for-profit","Four or more years"
"2015","171128","Michigan Technological University","MI","Public","Four or more years"
"2015","171456","Northern Michigan University","MI","Public","Four or more years"
"2015","171483","Northwestern Michigan College","MI","Public","Four or more years"
"2015","171492","Northwood University-Michigan","MI","Private not-for-profit","Four or more years"
"2015","171571","Oakland University","MI","Public","Four or more years"
"2015","171599","Olivet College","MI","Private not-for-profit","Four or more years"
"2015","170967","Rochester College","MI","Private not-for-profit","Four or more years"
"2015","172033","Sacred Heart Major Seminary","MI","Private not-for-profit","Four or more years"
"2015","172051","Saginaw Valley State University","MI","Public","Four or more years"
"2015","172200","Schoolcraft College","MI","Public","Four or more years"
"2015","172264","Siena Heights University","MI","Private not-for-profit","Four or more years"
"2015","468024","South University-Novi","MI","Private for-profit","Four or more years"
"2015","172334","Spring Arbor University","MI","Private not-for-profit","Four or more years"
"2015","451796","The Art Institute of Michigan","MI","Private for-profit","Four or more years"
"2015","448804","The Robert B Miller College","MI","Private not-for-profit","Four or more years"
"2015","169716","University of Detroit Mercy","MI","Private not-for-profit","Four or more years"
"2015","170976","University of Michigan-Ann Arbor","MI","Public","Four or more years"
"2015","171137","University of Michigan-Dearborn","MI","Public","Four or more years"
"2015","171146","University of Michigan-Flint","MI","Public","Four or more years"
"2015","484695","University of Phoenix-Michigan","MI","Private for-profit","Four or more years"
"2015","172608","Walsh College of Accountancy and Business Administration","MI","Private not-for-profit","Four or more years"
"2015","172644","Wayne State University","MI","Public","Four or more years"
"2015","172699","Western Michigan University","MI","Public","Four or more years"
"2015","172477","Western Michigan University-Thomas M. Cooley Law School","MI","Private not-for-profit","Four or more years"
"2015","172705","Western Theological Seminary","MI","Private not-for-profit","Four or more years"
"2015","247773","Yeshiva Gedolah of Greater Detroit","MI","Private not-for-profit","Four or more years"
"2014","168528","Adrian College","MI","Private not-for-profit","Four or more years"
"2014","168546","Albion College","MI","Private not-for-profit","Four or more years"
"2014","168591","Alma College","MI","Private not-for-profit","Four or more years"
"2014","168740","Andrews University","MI","Private not-for-profit","Four or more years"
"2014","168786","Aquinas College","MI","Private not-for-profit","Four or more years"
"2014","414708","Baker College Center for Graduate Studies","MI","Private not-for-profit","Four or more years"
"2014","444167","Baker College of Allen Park","MI","Private not-for-profit","Four or more years"
"2014","404073","Baker College of Auburn Hills","MI","Private not-for-profit","Four or more years"
"2014","404648","Baker College of Cadillac","MI","Private not-for-profit","Four or more years"
"2014","404082","Baker College of Clinton Township","MI","Private not-for-profit","Four or more years"
"2014","168847","Baker College of Flint","MI","Private not-for-profit","Four or more years"
"2014","414160","Baker College of Jackson","MI","Private not-for-profit","Four or more years"
"2014","171298","Baker College of Muskegon","MI","Private not-for-profit","Four or more years"
"2014","168838","Baker College of Owosso","MI","Private not-for-profit","Four or more years"
"2014","381617","Baker College of Port Huron","MI","Private not-for-profit","Four or more years"
"2014","169080","Calvin College","MI","Private not-for-profit","Four or more years"
"2014","169099","Calvin Theological Seminary","MI","Private not-for-profit","Four or more years"
"2014","169248","Central Michigan University","MI","Public","Four or more years"
"2014","169327","Cleary University","MI","Private not-for-profit","Four or more years"
"2014","169442","College for Creative Studies","MI","Private not-for-profit","Four or more years"
"2014","459417","Compass College of Cinematic Arts","MI","Private not-for-profit","Four or more years"
"2014","169363","Concordia University-Ann Arbor","MI","Private not-for-profit","Four or more years"
"2014","170037","Cornerstone University","MI","Private not-for-profit","Four or more years"
"2014","169424","Cranbrook Academy of Art","MI","Private not-for-profit","Four or more years"
"2014","169479","Davenport University","MI","Private not-for-profit","Four or more years"
"2014","482510","DeVry University-Michigan","MI","Private for-profit","Four or more years"
"2014","169798","Eastern Michigan University","MI","Public","Four or more years"
"2014","247162","Ecumenical Theological Seminary","MI","Private not-for-profit","Four or more years"
"2014","169910","Ferris State University","MI","Public","Four or more years"
"2014","172440","Finlandia University","MI","Private not-for-profit","Four or more years"
"2014","170000","Grace Bible College","MI","Private not-for-profit","Four or more years"
"2014","170082","Grand Valley State University","MI","Public","Four or more years"
"2014","170091","Great Lakes Christian College","MI","Private not-for-profit","Four or more years"
"2014","170286","Hillsdale College","MI","Private not-for-profit","Four or more years"
"2014","170301","Hope College","MI","Private not-for-profit","Four or more years"
"2014","445124","International Academy of Design and Technology-Troy","MI","Private for-profit","Four or more years"
"2014","442338","ITT Technical Institute-Canton","MI","Private for-profit","Four or more years"
"2014","459709","ITT Technical Institute-Dearborn","MI","Private for-profit","Four or more years"
"2014","479576","ITT Technical Institute-Grand Rapids","MI","Private for-profit","Four or more years"
"2014","479585","ITT Technical Institute-Southfield","MI","Private for-profit","Four or more years"
"2014","448479","ITT Technical Institute-Swartz Creek","MI","Private for-profit","Four or more years"
"2014","261472","ITT Technical Institute-Troy","MI","Private for-profit","Four or more years"
"2014","170417","ITT Technical Institute-Wyoming","MI","Private for-profit","Four or more years"
"2014","170444","Jackson College","MI","Public","Four or more years"
"2014","170532","Kalamazoo College","MI","Private not-for-profit","Four or more years"
"2014","169983","Kettering University","MI","Private not-for-profit","Four or more years"
"2014","171881","Kuyper College","MI","Private not-for-profit","Four or more years"
"2014","170620","Lake Michigan College","MI","Public","Four or more years"
"2014","170639","Lake Superior State University","MI","Public","Four or more years"
"2014","170675","Lawrence Technological University","MI","Private not-for-profit","Four or more years"
"2014","170806","Madonna University","MI","Private not-for-profit","Four or more years"
"2014","480754","Manthano Christian College","MI","Private not-for-profit","Four or more years"
"2014","170842","Marygrove College","MI","Private not-for-profit","Four or more years"
"2014","434414","Michigan Jewish Institute","MI","Private not-for-profit","Four or more years"
"2014","169220","Michigan School of Professional Psychology","MI","Private not-for-profit","Four or more years"
"2014","171100","Michigan State University","MI","Public","Four or more years"
"2014","169628","Michigan State University-College of Law","MI","Private not-for-profit","Four or more years"
"2014","171128","Michigan Technological University","MI","Public","Four or more years"
"2014","171456","Northern Michigan University","MI","Public","Four or more years"
"2014","171483","Northwestern Michigan College","MI","Public","Four or more years"
"2014","171492","Northwood University-Michigan","MI","Private not-for-profit","Four or more years"
"2014","171571","Oakland University","MI","Public","Four or more years"
"2014","171599","Olivet College","MI","Private not-for-profit","Four or more years"
"2014","170967","Rochester College","MI","Private not-for-profit","Four or more years"
"2014","172033","Sacred Heart Major Seminary","MI","Private not-for-profit","Four or more years"
"2014","172051","Saginaw Valley State University","MI","Public","Four or more years"
"2014","172264","Siena Heights University","MI","Private not-for-profit","Four or more years"
"2014","468024","South University-Novi","MI","Private for-profit","Four or more years"
"2014","172334","Spring Arbor University","MI","Private not-for-profit","Four or more years"
"2014","451796","The Art Institute of Michigan","MI","Private for-profit","Four or more years"
"2014","448804","The Robert B Miller College","MI","Private not-for-profit","Four or more years"
"2014","169716","University of Detroit Mercy","MI","Private not-for-profit","Four or more years"
"2014","170976","University of Michigan-Ann Arbor","MI","Public","Four or more years"
"2014","171137","University of Michigan-Dearborn","MI","Public","Four or more years"
"2014","171146","University of Michigan-Flint","MI","Public","Four or more years"
"2014","421018","University of Phoenix-Detroit Campus","MI","Private for-profit","Four or more years"
"2014","484695","University of Phoenix-Michigan","MI","Private for-profit","Four or more years"
"2014","438416","University of Phoenix-West Michigan Campus","MI","Private for-profit","Four or more years"
"2014","172608","Walsh College of Accountancy and Business Administration","MI","Private not-for-profit","Four or more years"
"2014","172644","Wayne State University","MI","Public","Four or more years"
"2014","172699","Western Michigan University","MI","Public","Four or more years"
"2014","172477","Western Michigan University-Thomas M. Cooley Law School","MI","Private not-for-profit","Four or more years"
"2014","172705","Western Theological Seminary","MI","Private not-for-profit","Four or more years"
"2014","247773","Yeshiva Gedolah of Greater Detroit","MI","Private not-for-profit","Four or more years"
"2013","168528","Adrian College","MI","Private not-for-profit","Four or more years"
"2013","168546","Albion College","MI","Private not-for-profit","Four or more years"
"2013","168591","Alma College","MI","Private not-for-profit","Four or more years"
"2013","168740","Andrews University","MI","Private not-for-profit","Four or more years"
"2013","168786","Aquinas College","MI","Private not-for-profit","Four or more years"
"2013","414708","Baker College Center for Graduate Studies","MI","Private not-for-profit","Four or more years"
"2013","444167","Baker College of Allen Park","MI","Private not-for-profit","Four or more years"
"2013","404073","Baker College of Auburn Hills","MI","Private not-for-profit","Four or more years"
"2013","404648","Baker College of Cadillac","MI","Private not-for-profit","Four or more years"
"2013","404082","Baker College of Clinton Township","MI","Private not-for-profit","Four or more years"
"2013","168847","Baker College of Flint","MI","Private not-for-profit","Four or more years"
"2013","414160","Baker College of Jackson","MI","Private not-for-profit","Four or more years"
"2013","171298","Baker College of Muskegon","MI","Private not-for-profit","Four or more years"
"2013","168838","Baker College of Owosso","MI","Private not-for-profit","Four or more years"
"2013","381617","Baker College of Port Huron","MI","Private not-for-profit","Four or more years"
"2013","169080","Calvin College","MI","Private not-for-profit","Four or more years"
"2013","169099","Calvin Theological Seminary","MI","Private not-for-profit","Four or more years"
"2013","169248","Central Michigan University","MI","Public","Four or more years"
"2013","169327","Cleary University","MI","Private not-for-profit","Four or more years"
"2013","169442","College for Creative Studies","MI","Private not-for-profit","Four or more years"
"2013","459417","Compass College of Cinematic Arts","MI","Private not-for-profit","Four or more years"
"2013","169363","Concordia University-Ann Arbor","MI","Private not-for-profit","Four or more years"
"2013","170037","Cornerstone University","MI","Private not-for-profit","Four or more years"
"2013","169424","Cranbrook Academy of Art","MI","Private not-for-profit","Four or more years"
"2013","169479","Davenport University","MI","Private not-for-profit","Four or more years"
"2013","462196","DeVry University's Keller Graduate School of Management-Michigan","MI","Private for-profit","Four or more years"
"2013","482510","DeVry University-Michigan","MI","Private for-profit","Four or more years"
"2013","450508","DeVry University-Michigan","MI","Private for-profit","Four or more years"
"2013","169798","Eastern Michigan University","MI","Public","Four or more years"
"2013","247162","Ecumenical Theological Seminary","MI","Private not-for-profit","Four or more years"
"2013","169910","Ferris State University","MI","Public","Four or more years"
"2013","172440","Finlandia University","MI","Private not-for-profit","Four or more years"
"2013","170000","Grace Bible College","MI","Private not-for-profit","Four or more years"
"2013","170082","Grand Valley State University","MI","Public","Four or more years"
"2013","170091","Great Lakes Christian College","MI","Private not-for-profit","Four or more years"
"2013","170301","Hope College","MI","Private not-for-profit","Four or more years"
"2013","445124","International Academy of Design and Technology-Troy","MI","Private for-profit","Four or more years"
"2013","442338","ITT Technical Institute-Canton","MI","Private for-profit","Four or more years"
"2013","459709","ITT Technical Institute-Dearborn","MI","Private for-profit","Four or more years"
"2013","479576","ITT Technical Institute-Grand Rapids","MI","Private for-profit","Four or more years"
"2013","479585","ITT Technical Institute-Southfield","MI","Private for-profit","Four or more years"
"2013","448479","ITT Technical Institute-Swartz Creek","MI","Private for-profit","Four or more years"
"2013","261472","ITT Technical Institute-Troy","MI","Private for-profit","Four or more years"
"2013","170417","ITT Technical Institute-Wyoming","MI","Private for-profit","Four or more years"
"2013","170532","Kalamazoo College","MI","Private not-for-profit","Four or more years"
"2013","169983","Kettering University","MI","Private not-for-profit","Four or more years"
"2013","171881","Kuyper College","MI","Private not-for-profit","Four or more years"
"2013","170639","Lake Superior State University","MI","Public","Four or more years"
"2013","170675","Lawrence Technological University","MI","Private not-for-profit","Four or more years"
"2013","170806","Madonna University","MI","Private not-for-profit","Four or more years"
"2013","480754","Manthano Christian College","MI","Private not-for-profit","Four or more years"
"2013","170842","Marygrove College","MI","Private not-for-profit","Four or more years"
"2013","434414","Michigan Jewish Institute","MI","Private not-for-profit","Four or more years"
"2013","169220","Michigan School of Professional Psychology","MI","Private not-for-profit","Four or more years"
"2013","171100","Michigan State University","MI","Public","Four or more years"
"2013","169628","Michigan State University-College of Law","MI","Private not-for-profit","Four or more years"
"2013","171128","Michigan Technological University","MI","Public","Four or more years"
"2013","171456","Northern Michigan University","MI","Public","Four or more years"
"2013","171483","Northwestern Michigan College","MI","Public","Four or more years"
"2013","171492","Northwood University-Michigan","MI","Private not-for-profit","Four or more years"
"2013","171571","Oakland University","MI","Public","Four or more years"
"2013","171599","Olivet College","MI","Private not-for-profit","Four or more years"
"2013","170967","Rochester College","MI","Private not-for-profit","Four or more years"
"2013","172033","Sacred Heart Major Seminary","MI","Private not-for-profit","Four or more years"
"2013","172051","Saginaw Valley State University","MI","Public","Four or more years"
"2013","172264","Siena Heights University","MI","Private not-for-profit","Four or more years"
"2013","468024","South University-Novi","MI","Private for-profit","Four or more years"
"2013","172334","Spring Arbor University","MI","Private not-for-profit","Four or more years"
"2013","451796","The Art Institute of Michigan","MI","Private for-profit","Four or more years"
"2013","448804","The Robert B Miller College","MI","Private not-for-profit","Four or more years"
"2013","172477","Thomas M Cooley Law Schoo","MI","Private not-for-profit","Four or more years"
"2013","169716","University of Detroit Mercy","MI","Private not-for-profit","Four or more years"
"2013","170976","University of Michigan-Ann Arbor","MI","Public","Four or more years"
"2013","171137","University of Michigan-Dearborn","MI","Public","Four or more years"
"2013","171146","University of Michigan-Flint","MI","Public","Four or more years"
"2013","421018","University of Phoenix-Detroit Campus","MI","Private for-profit","Four or more years"
"2013","438416","University of Phoenix-West Michigan Campus","MI","Private for-profit","Four or more years"
"2013","172608","Walsh College of Accountancy and Business Administration","MI","Private not-for-profit","Four or more years"
"2013","172644","Wayne State University","MI","Public","Four or more years"
"2013","172699","Western Michigan University","MI","Public","Four or more years"
"2013","172705","Western Theological Seminary","MI","Private not-for-profit","Four or more years"
"2013","247773","Yeshiva Gedolah of Greater Detroit","MI","Private not-for-profit","Four or more years"
"2012","168528","Adrian College","MI","Private not-for-profit","Four or more years"
"2012","168546","Albion College","MI","Private not-for-profit","Four or more years"
"2012","168591","Alma College","MI","Private not-for-profit","Four or more years"
"2012","168740","Andrews University","MI","Private not-for-profit","Four or more years"
"2012","168786","Aquinas College","MI","Private not-for-profit","Four or more years"
"2012","414708","Baker College Center for Graduate Studies","MI","Private not-for-profit","Four or more years"
"2012","444167","Baker College of Allen Park","MI","Private not-for-profit","Four or more years"
"2012","404073","Baker College of Auburn Hills","MI","Private not-for-profit","Four or more years"
"2012","404648","Baker College of Cadillac","MI","Private not-for-profit","Four or more years"
"2012","404082","Baker College of Clinton Township","MI","Private not-for-profit","Four or more years"
"2012","168847","Baker College of Flint","MI","Private not-for-profit","Four or more years"
"2012","414160","Baker College of Jackson","MI","Private not-for-profit","Four or more years"
"2012","171298","Baker College of Muskegon","MI","Private not-for-profit","Four or more years"
"2012","168838","Baker College of Owosso","MI","Private not-for-profit","Four or more years"
"2012","381617","Baker College of Port Huron","MI","Private not-for-profit","Four or more years"
"2012","169080","Calvin College","MI","Private not-for-profit","Four or more years"
"2012","169099","Calvin Theological Seminary","MI","Private not-for-profit","Four or more years"
"2012","169248","Central Michigan University","MI","Public","Four or more years"
"2012","169327","Cleary University","MI","Private not-for-profit","Four or more years"
"2012","169442","College for Creative Studies","MI","Private not-for-profit","Four or more years"
"2012","169363","Concordia University-Ann Arbor","MI","Private not-for-profit","Four or more years"
"2012","170037","Cornerstone University","MI","Private not-for-profit","Four or more years"
"2012","169424","Cranbrook Academy of Art","MI","Private not-for-profit","Four or more years"
"2012","169479","Davenport University","MI","Private not-for-profit","Four or more years"
"2012","462196","DeVry University's Keller Graduate School of Management-Michigan","MI","Private for-profit","Four or more years"
"2012","450508","DeVry University-Michigan","MI","Private for-profit","Four or more years"
"2012","169798","Eastern Michigan University","MI","Public","Four or more years"
"2012","247162","Ecumenical Theological Seminary","MI","Private not-for-profit","Four or more years"
"2012","169910","Ferris State University","MI","Public","Four or more years"
"2012","172440","Finlandia University","MI","Private not-for-profit","Four or more years"
"2012","170000","Grace Bible College","MI","Private not-for-profit","Four or more years"
"2012","170082","Grand Valley State University","MI","Public","Four or more years"
"2012","170091","Great Lakes Christian College","MI","Private not-for-profit","Four or more years"
"2012","170301","Hope College","MI","Private not-for-profit","Four or more years"
"2012","445124","International Academy of Design and Technology-Troy","MI","Private for-profit","Four or more years"
"2012","442338","ITT Technical Institute-Canton","MI","Private for-profit","Four or more years"
"2012","479576","ITT Technical Institute-Grand Rapids","MI","Private for-profit","Four or more years"
"2012","479585","ITT Technical Institute-Southfield","MI","Private for-profit","Four or more years"
"2012","448479","ITT Technical Institute-Swartz Creek","MI","Private for-profit","Four or more years"
"2012","261472","ITT Technical Institute-Troy","MI","Private for-profit","Four or more years"
"2012","170417","ITT Technical Institute-Wyoming","MI","Private for-profit","Four or more years"
"2012","459709","ITT Technical InstituteDearborn","MI","Private for-profit","Four or more years"
"2012","170532","Kalamazoo College","MI","Private not-for-profit","Four or more years"
"2012","169983","Kettering University","MI","Private not-for-profit","Four or more years"
"2012","171881","Kuyper College","MI","Private not-for-profit","Four or more years"
"2012","170639","Lake Superior State University","MI","Public","Four or more years"
"2012","170675","Lawrence Technological University","MI","Private not-for-profit","Four or more years"
"2012","170806","Madonna University","MI","Private not-for-profit","Four or more years"
"2012","170842","Marygrove College","MI","Private not-for-profit","Four or more years"
"2012","434414","Michigan Jewish Institute","MI","Private not-for-profit","Four or more years"
"2012","169220","Michigan School of Professional Psychology","MI","Private not-for-profit","Four or more years"
"2012","169628","Michigan State University College of Law","MI","Private not-for-profit","Four or more years"
"2012","171100","Michigan State University","MI","Public","Four or more years"
"2012","171128","Michigan Technological University","MI","Public","Four or more years"
"2012","171456","Northern Michigan University","MI","Public","Four or more years"
"2012","171492","Northwood University-Michigan","MI","Private not-for-profit","Four or more years"
"2012","171571","Oakland University","MI","Public","Four or more years"
"2012","171599","Olivet College","MI","Private not-for-profit","Four or more years"
"2012","170967","Rochester College","MI","Private not-for-profit","Four or more years"
"2012","172033","Sacred Heart Major Seminary","MI","Private not-for-profit","Four or more years"
"2012","172051","Saginaw Valley State University","MI","Public","Four or more years"
"2012","172264","Siena Heights University","MI","Private not-for-profit","Four or more years"
"2012","468024","South University-Novi","MI","Private for-profit","Four or more years"
"2012","172334","Spring Arbor University","MI","Private not-for-profit","Four or more years"
"2012","451796","The Art Institute of Michigan","MI","Private for-profit","Four or more years"
"2012","448804","The Robert B Miller College","MI","Private not-for-profit","Four or more years"
"2012","172477","Thomas M. Cooley Law School","MI","Private not-for-profit","Four or more years"
"2012","169716","University of Detroit Mercy","MI","Private not-for-profit","Four or more years"
"2012","170976","University of Michigan-Ann Arbor","MI","Public","Four or more years"
"2012","171137","University of Michigan-Dearborn","MI","Public","Four or more years"
"2012","171146","University of Michigan-Flint","MI","Public","Four or more years"
"2012","421018","University of Phoenix-Metro Detroit Campus","MI","Private for-profit","Four or more years"
"2012","438416","University of Phoenix-West Michigan Campus","MI","Private for-profit","Four or more years"
"2012","172608","Walsh College of Accountancy and Business Administration","MI","Private not-for-profit","Four or more years"
"2012","172644","Wayne State University","MI","Public","Four or more years"
