year,unitid,inst_name,state_abbr,years_after_entry,earnings_mean,earnings_sd,earnings_greater_than_25k_pct,earnings_med,earnings_pct10,earnings_pct25,earnings_pct75,earnings_pct90,earnings_lowinc_mean,earnings_midinc_mean,earnings_highinc_mean,earnings_dep_lowinc_mean,earnings_dep_mean,earnings_ind_mean,earnings_female_mean,earnings_male_mean
"2014","200873","Allegheny Wesleyan College","OH","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","200873","Allegheny Wesleyan College","OH","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","200873","Allegheny Wesleyan College","OH","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","441636","American Institute of Alternative Medicine","OH","10","29300","20300","","24900","","14000","39300","","26000","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","441636","American Institute of Alternative Medicine","OH","8","27800","25200","","24500","","12500","35400","","","","","","","","",""
"2014","441636","American Institute of Alternative Medicine","OH","6","24400","28600","","18900","","10100","28700","","24900","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","203225","American School of Technology","OH","10","25600","17800","","22900","","12800","34900","","22400","Suppressed data","Suppressed data","","26200","25500","23400","29500"
"2014","203225","American School of Technology","OH","8","24000","17300","","21500","","11100","32900","","","","","","","","",""
"2014","203225","American School of Technology","OH","6","23400","16000","","22300","","10700","33300","","20600","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","20600","26100"
"2014","245892","Antioch University-Midwest","OH","10","41800","30400","","38200","","20100","55700","","39900","41200","46700","","33600","45000","41100","43200"
"2014","245892","Antioch University-Midwest","OH","8","42500","53400","","37200","","18800","53900","","","","","","","","",""
"2014","245892","Antioch University-Midwest","OH","6","38800","32000","","33500","","19800","49200","","31600","40200","56300","","24400","41100","37800","41900"
"2014","201016","Antonelli College-Cincinnati","OH","10","23400","17100","","20300","","10800","32900","","21500","27200","29900","","23900","23200","22400","27600"
"2014","201016","Antonelli College-Cincinnati","OH","8","22200","15000","","20200","","11700","29900","","","","","","","","",""
"2014","201016","Antonelli College-Cincinnati","OH","6","20000","14600","","17700","","10100","27300","","18100","26400","26000","","18700","20400","18900","24100"
"2014","201034","Apollo Career Center","OH","10","28900","17000","","28200","","15500","38700","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201034","Apollo Career Center","OH","8","29500","13800","","30000","","20800","38000","","","","","","","","",""
"2014","201034","Apollo Career Center","OH","6","30300","17900","","29100","","18300","40900","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201061","Art Academy of Cincinnati","OH","10","30100","25000","","25800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201061","Art Academy of Cincinnati","OH","8","25500","14200","","25200","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","201061","Art Academy of Cincinnati","OH","6","25700","26200","","22400","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201098","Ashland County-West Holmes Career Center","OH","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201098","Ashland County-West Holmes Career Center","OH","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","201098","Ashland County-West Holmes Career Center","OH","6","21300","12400","","21300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201104","Ashland University","OH","10","42900","30900","","40400","","28600","52600","","38300","43300","45600","","43300","42200","40300","47800"
"2014","201104","Ashland University","OH","8","40000","22900","","37700","","26800","49800","","","","","","","","",""
"2014","201104","Ashland University","OH","6","36000","20100","","34300","","24300","44200","","33300","33900","38900","","34900","38500","33700","39400"
"2014","201131","Ashtabula County Joint Vocational School","OH","10","31600","21700","","29900","","12400","46600","","29400","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201131","Ashtabula County Joint Vocational School","OH","8","31600","19100","","30400","","16200","43000","","","","","","","","",""
"2014","201131","Ashtabula County Joint Vocational School","OH","6","25700","19100","","21600","","11000","36600","","21800","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","439455","ATS Institute of Technology","OH","10","36100","23300","","34900","","18800","49200","","34600","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","36800","33800"
"2014","439455","ATS Institute of Technology","OH","8","39100","23200","","38500","","21700","53300","","","","","","","","",""
"2014","439455","ATS Institute of Technology","OH","6","38500","25300","","36900","","19100","53100","","33900","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","38500","38300"
"2014","201159","Auburn Career Center","OH","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201159","Auburn Career Center","OH","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","201159","Auburn Career Center","OH","6","33400","22800","","32400","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201177","Aultman College of Nursing and Health Sciences","OH","10","57900","26500","","60500","","41100","70500","","Suppressed data","56900","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201177","Aultman College of Nursing and Health Sciences","OH","8","57100","21900","","55200","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","201177","Aultman College of Nursing and Health Sciences","OH","6","50700","23700","","54700","","36000","62600","","Suppressed data","54300","Suppressed data","","47200","52500","Suppressed data","Suppressed data"
"2014","451468","Aveda Fredric's Institute","OH","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","451468","Aveda Fredric's Institute","OH","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","451468","Aveda Fredric's Institute","OH","6","29500","16300","","27100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","455275","Aveda Institute-Columbus","OH","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","455275","Aveda Institute-Columbus","OH","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","455275","Aveda Institute-Columbus","OH","6","25400","20900","","21000","","11800","34400","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201195","Baldwin-Wallace College","OH","10","49200","28600","","44400","","31500","62000","","44300","48900","51200","","49400","48100","44300","55800"
"2014","201195","Baldwin-Wallace College","OH","8","44600","29700","","40500","","26900","57000","","","","","","","","",""
"2014","201195","Baldwin-Wallace College","OH","6","39100","26200","","35800","","24000","48500","","38200","39700","39100","","37400","47000","36600","42200"
"2014","452373","Beckfield College-Tri-County","OH","10","30100","21800","","26400","","13800","42200","","25000","34300","38500","","33400","29100","28300","35700"
"2014","452373","Beckfield College-Tri-County","OH","8","33800","22700","","31300","","16100","46900","","","","","","","","",""
"2014","452373","Beckfield College-Tri-County","OH","6","31500","21400","","29000","","16200","42500","","26400","36200","41100","","29100","32200","30600","34500"
"2014","201283","Belmont Technical College","OH","10","35400","27700","","29600","","15200","47300","","30800","38000","47500","","38200","32400","26200","46700"
"2014","201283","Belmont Technical College","OH","8","32300","25500","","26200","","14900","43200","","","","","","","","",""
"2014","201283","Belmont Technical College","OH","6","30000","24300","","23700","","13400","40000","","25900","33200","38100","","31000","29100","23100","39900"
"2014","201371","Bluffton University","OH","10","41700","26400","","39000","","25200","51900","","36500","43100","42800","","39300","50800","33200","50500"
"2014","201371","Bluffton University","OH","8","40600","25900","","37600","","26200","49700","","","","","","","","",""
"2014","201371","Bluffton University","OH","6","35500","19200","","33700","","24000","41800","","31200","37000","36000","","32600","46800","30700","40400"
"2014","201432","Bowling Green State University-Firelands","OH","10","45300","34300","","40500","","27700","56400","","39500","44600","48000","","45900","41400","40000","52000"
"2014","201432","Bowling Green State University-Firelands","OH","8","39300","23300","","36400","","24000","50700","","","","","","","","",""
"2014","201432","Bowling Green State University-Firelands","OH","6","33500","19900","","31500","","20300","43300","","29400","33800","35600","","33700","32700","31400","36000"
"2014","201441","Bowling Green State University-Main Campus","OH","10","45300","34300","","40500","","27700","56400","","39500","44600","48000","","45900","41400","40000","52000"
"2014","201441","Bowling Green State University-Main Campus","OH","8","39300","23300","","36400","","24000","50700","","","","","","","","",""
"2014","201441","Bowling Green State University-Main Campus","OH","6","33500","19900","","31500","","20300","43300","","29400","33800","35600","","33700","32700","31400","36000"
"2014","202161","Bradford School","OH","10","26500","15600","","26200","","15200","35600","","23900","28700","28100","","26400","27000","24300","33500"
"2014","202161","Bradford School","OH","8","26800","16700","","26400","","15500","35300","","","","","","","","",""
"2014","202161","Bradford School","OH","6","25700","14700","","25400","","16000","33800","","22900","28300","27400","","25500","26000","24400","27700"
"2014","441645","Brown Aveda Institute-Mentor","OH","10","28400","20800","","24800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","441645","Brown Aveda Institute-Mentor","OH","8","24000","19600","","22600","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","441645","Brown Aveda Institute-Mentor","OH","6","23600","14400","","21200","","13900","32300","","22900","23900","24500","","24600","22100","Suppressed data","Suppressed data"
"2014","450395","Brown Aveda Institute-Rocky River","OH","10","28400","20800","","24800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","450395","Brown Aveda Institute-Rocky River","OH","8","24000","19600","","22600","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","450395","Brown Aveda Institute-Rocky River","OH","6","23600","14400","","21200","","13900","32300","","22900","23900","24500","","24600","22100","Suppressed data","Suppressed data"
"2014","205647","Brown Mackie College-Akron","OH","10","31400","20300","","29400","","16900","42500","","29300","33100","35300","","30800","31900","27100","37200"
"2014","205647","Brown Mackie College-Akron","OH","8","34900","23500","","31900","","18500","46600","","","","","","","","",""
"2014","205647","Brown Mackie College-Akron","OH","6","27900","19200","","25800","","14300","37900","","25200","30200","32000","","26500","29100","26600","29800"
"2014","205610","Brown Mackie College-Cincinnati","OH","10","31400","20300","","29400","","16900","42500","","29300","33100","35300","","30800","31900","27100","37200"
"2014","205610","Brown Mackie College-Cincinnati","OH","8","34900","23500","","31900","","18500","46600","","","","","","","","",""
"2014","205610","Brown Mackie College-Cincinnati","OH","6","27900","19200","","25800","","14300","37900","","25200","30200","32000","","26500","29100","26600","29800"
"2014","375489","Brown Mackie College-Findlay","OH","10","31400","20300","","29400","","16900","42500","","29300","33100","35300","","30800","31900","27100","37200"
"2014","375489","Brown Mackie College-Findlay","OH","8","34900","23500","","31900","","18500","46600","","","","","","","","",""
"2014","375489","Brown Mackie College-Findlay","OH","6","27900","19200","","25800","","14300","37900","","25200","30200","32000","","26500","29100","26600","29800"
"2014","204316","Brown Mackie College-North Canton","OH","10","31400","20300","","29400","","16900","42500","","29300","33100","35300","","30800","31900","27100","37200"
"2014","204316","Brown Mackie College-North Canton","OH","8","34900","23500","","31900","","18500","46600","","","","","","","","",""
"2014","204316","Brown Mackie College-North Canton","OH","6","27900","19200","","25800","","14300","37900","","25200","30200","32000","","26500","29100","26600","29800"
"2014","475699","Bryant & Stratton College-Akron","OH","10","26600","20200","","24100","","12100","36800","","23900","32900","40900","","26300","26800","25400","30500"
"2014","475699","Bryant & Stratton College-Akron","OH","8","26400","22300","","23600","","12400","36000","","","","","","","","",""
"2014","475699","Bryant & Stratton College-Akron","OH","6","23600","17600","","21200","","10800","32600","","20500","30800","31700","","22200","24200","23100","25000"
"2014","202684","Bryant & Stratton College-Cleveland","OH","10","26600","20200","","24100","","12100","36800","","23900","32900","40900","","26300","26800","25400","30500"
"2014","202684","Bryant & Stratton College-Cleveland","OH","8","26400","22300","","23600","","12400","36000","","","","","","","","",""
"2014","202684","Bryant & Stratton College-Cleveland","OH","6","23600","17600","","21200","","10800","32600","","20500","30800","31700","","22200","24200","23100","25000"
"2014","369905","Bryant and Stratton College-Eastlake","OH","10","26600","20200","","24100","","12100","36800","","23900","32900","40900","","26300","26800","25400","30500"
"2014","369905","Bryant and Stratton College-Eastlake","OH","8","26400","22300","","23600","","12400","36000","","","","","","","","",""
"2014","369905","Bryant and Stratton College-Eastlake","OH","6","23600","17600","","21200","","10800","32600","","20500","30800","31700","","22200","24200","23100","25000"
"2014","201469","Bryant and Stratton College-Parma","OH","10","26600","20200","","24100","","12100","36800","","23900","32900","40900","","26300","26800","25400","30500"
"2014","201469","Bryant and Stratton College-Parma","OH","8","26400","22300","","23600","","12400","36000","","","","","","","","",""
"2014","201469","Bryant and Stratton College-Parma","OH","6","23600","17600","","21200","","10800","32600","","20500","30800","31700","","22200","24200","23100","25000"
"2014","383312","Buckeye Joint Vocational School","OH","10","33100","22100","","28800","","18900","43600","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","383312","Buckeye Joint Vocational School","OH","8","26100","18400","","23500","","12800","35300","","","","","","","","",""
"2014","383312","Buckeye Joint Vocational School","OH","6","23600","17900","","20700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201496","Butler Tech-D Russel Lee Career Center","OH","10","36700","22100","","35300","","22600","48600","","32900","39400","44400","","Suppressed data","Suppressed data","33900","43200"
"2014","201496","Butler Tech-D Russel Lee Career Center","OH","8","39200","22200","","38700","","24100","51300","","","","","","","","",""
"2014","201496","Butler Tech-D Russel Lee Career Center","OH","6","37600","19200","","36900","","24600","49200","","34500","41000","39300","","37600","37600","32400","41900"
"2014","201539","Canton City Schools Adult Community Education","OH","10","28100","16500","","25800","","15200","40400","","26800","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201539","Canton City Schools Adult Community Education","OH","8","29800","18100","","30200","","18000","39100","","","","","","","","",""
"2014","201539","Canton City Schools Adult Community Education","OH","6","29100","15000","","28500","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201548","Capital University","OH","10","48400","41700","","44000","","28800","60400","","44300","47800","50800","","46900","52600","45700","53100"
"2014","201548","Capital University","OH","8","42400","24400","","39700","","27000","54800","","","","","","","","",""
"2014","201548","Capital University","OH","6","36400","20600","","34900","","22900","46400","","33900","36900","37300","","35300","40200","36400","36300"
"2014","418205","Career and Technology Education Centers of Licking County","OH","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","418205","Career and Technology Education Centers of Licking County","OH","8","28200","17200","","26700","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","418205","Career and Technology Education Centers of Licking County","OH","6","27000","17200","","24000","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201618","Carousel Beauty College-Dayton","OH","10","19200","13300","","17500","","10200","24900","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201618","Carousel Beauty College-Dayton","OH","8","19800","13800","","17300","","9600","25700","","","","","","","","",""
"2014","201618","Carousel Beauty College-Dayton","OH","6","17100","10500","","15900","","10600","23300","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","416980","Carousel Beauty College-Kettering","OH","10","19200","13300","","17500","","10200","24900","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","416980","Carousel Beauty College-Kettering","OH","8","19800","13800","","17300","","9600","25700","","","","","","","","",""
"2014","416980","Carousel Beauty College-Kettering","OH","6","17100","10500","","15900","","10600","23300","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201609","Carousel Beauty College-Middletown","OH","10","18200","14800","","15900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201609","Carousel Beauty College-Middletown","OH","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","201609","Carousel Beauty College-Middletown","OH","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","416971","Carousel Beauty College-Springfield","OH","10","19200","13300","","17500","","10200","24900","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","416971","Carousel Beauty College-Springfield","OH","8","19800","13800","","17300","","9600","25700","","","","","","","","",""
"2014","416971","Carousel Beauty College-Springfield","OH","6","17100","10500","","15900","","10600","23300","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","203438","Casal Aveda Institute","OH","10","19300","15500","","15400","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","203438","Casal Aveda Institute","OH","8","22000","17300","","18400","","9400","32900","","","","","","","","",""
"2014","203438","Casal Aveda Institute","OH","6","20600","13700","","19000","","10300","28300","","18900","Suppressed data","Suppressed data","","21100","19900","Suppressed data","Suppressed data"
"2014","201645","Case Western Reserve University","OH","10","89300","70300","","74600","","48600","109600","","93100","96000","80700","","79100","102600","78000","99400"
"2014","201645","Case Western Reserve University","OH","8","79300","62500","","66400","","44300","96000","","","","","","","","",""
"2014","201645","Case Western Reserve University","OH","6","69900","53300","","59600","","40100","84000","","80200","62300","63000","","55300","87900","63400","76000"
"2014","201654","Cedarville University","OH","10","46800","32300","","41300","","25100","61900","","48000","45100","47400","","Suppressed data","Suppressed data","37700","56400"
"2014","201654","Cedarville University","OH","8","44300","28300","","39100","","24900","60200","","","","","","","","",""
"2014","201654","Cedarville University","OH","6","38200","22600","","35200","","23500","50500","","38100","36500","39100","","Suppressed data","Suppressed data","33400","43400"
"2014","201672","Central Ohio Technical College","OH","10","35400","24100","","32300","","18200","49100","","30500","37600","42600","","36500","34800","33400","40500"
"2014","201672","Central Ohio Technical College","OH","8","33300","22700","","30300","","16300","47700","","","","","","","","",""
"2014","201672","Central Ohio Technical College","OH","6","29000","20100","","25700","","14000","41800","","24200","34900","34300","","28100","29500","27600","32000"
"2014","201681","Central School of Practical Nursing","OH","10","40000","21300","","37600","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201681","Central School of Practical Nursing","OH","8","37200","16600","","38800","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","201681","Central School of Practical Nursing","OH","6","39100","35000","","34800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201690","Central State University","OH","10","28600","19600","","26100","","15100","38100","","26100","30500","33500","","28500","29000","28500","28700"
"2014","201690","Central State University","OH","8","25100","16100","","24000","","12900","34500","","","","","","","","",""
"2014","201690","Central State University","OH","6","23000","14500","","21900","","12300","31100","","22400","23700","24000","","23000","23400","22400","23500"
"2014","454236","Chamberlain College of NursingColumbus Campus","OH","10","60400","33500","","58400","","37100","77900","","46100","63700","67200","","47700","63300","Suppressed data","Suppressed data"
"2014","454236","Chamberlain College of NursingColumbus Campus","OH","8","72100","40700","","68500","","48000","91400","","","","","","","","",""
"2014","454236","Chamberlain College of NursingColumbus Campus","OH","6","69800","34800","","67100","","49100","87100","","56000","65700","77000","","54100","72100","68700","81100"
"2014","201751","Chatfield College","OH","10","26000","19600","","22700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201751","Chatfield College","OH","8","21700","15600","","19300","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","201751","Chatfield College","OH","6","21200","23100","","16500","","8000","26000","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201803","Choffin Career  and Technical Center","OH","10","32500","21200","","28900","","17500","41000","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201803","Choffin Career  and Technical Center","OH","8","29500","16400","","27900","","18100","36700","","","","","","","","",""
"2014","201803","Choffin Career  and Technical Center","OH","6","27500","14700","","25900","","16700","37100","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","455284","Cincinnati Academy A Paul Mitchell Partner School","OH","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","455284","Cincinnati Academy A Paul Mitchell Partner School","OH","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","455284","Cincinnati Academy A Paul Mitchell Partner School","OH","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201858","Cincinnati Christian University","OH","10","36800","31400","","32700","","18800","46800","","36000","41400","31700","","34700","40900","27500","43500"
"2014","201858","Cincinnati Christian University","OH","8","32300","21200","","29700","","18200","41200","","","","","","","","",""
"2014","201858","Cincinnati Christian University","OH","6","31100","20500","","28500","","17100","39400","","30900","32600","30000","","27200","38900","25400","35700"
"2014","201867","Cincinnati College of Mortuary Science","OH","10","43500","24100","","46500","","25700","59900","","42100","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","34000","52500"
"2014","201867","Cincinnati College of Mortuary Science","OH","8","40200","22300","","41500","","22700","53600","","","","","","","","",""
"2014","201867","Cincinnati College of Mortuary Science","OH","6","38400","26400","","37000","","24400","48200","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","201928","Cincinnati State Technical and Community College","OH","10","35300","26200","","31200","","17800","47500","","30400","38500","44000","","36900","34300","32100","40000"
"2014","201928","Cincinnati State Technical and Community College","OH","8","31500","21300","","28700","","15700","43600","","","","","","","","",""
"2014","201928","Cincinnati State Technical and Community College","OH","6","29100","21000","","26300","","14600","39100","","24100","34400","35600","","29100","29100","26400","32400"
"2014","201973","Clark State Community College","OH","10","32100","23100","","28800","","15100","44300","","27800","36100","43600","","32100","32100","29000","38000"
"2014","201973","Clark State Community College","OH","8","29700","20100","","27500","","14300","41700","","","","","","","","",""
"2014","201973","Clark State Community College","OH","6","27200","18800","","24300","","13400","38000","","22800","32700","34100","","27000","27300","25300","30800"
"2014","411754","Cleveland Clinic Health System-School of Diagnostic Imaging","OH","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","411754","Cleveland Clinic Health System-School of Diagnostic Imaging","OH","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","411754","Cleveland Clinic Health System-School of Diagnostic Imaging","OH","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","202046","Cleveland Institute of Art","OH","10","41600","28800","","36600","","21900","57700","","Suppressed data","Suppressed data","46500","","Suppressed data","Suppressed data","34600","48100"
"2014","202046","Cleveland Institute of Art","OH","8","37900","23900","","35200","","18900","51100","","","","","","","","",""
