year,unitid,inst_name,state_abbr,years_after_entry,earnings_mean,earnings_sd,earnings_greater_than_25k_pct,earnings_med,earnings_pct10,earnings_pct25,earnings_pct75,earnings_pct90,earnings_lowinc_mean,earnings_midinc_mean,earnings_highinc_mean,earnings_dep_lowinc_mean,earnings_dep_mean,earnings_ind_mean,earnings_female_mean,earnings_male_mean
"2014","153463","American Hair Academy","IA","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153463","American Hair Academy","IA","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","153463","American Hair Academy","IA","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","152992","Briar Cliff University","IA","10","44400","26700","","41900","","27700","56800","","39500","42600","49200","","44600","43800","41300","49100"
"2014","152992","Briar Cliff University","IA","8","43700","47600","","39000","","27700","51600","","","","","","","","",""
"2014","152992","Briar Cliff University","IA","6","37000","20600","","35200","","23500","47400","","31500","37700","40100","","35500","41600","35700","38600"
"2014","373085","Brown Mackie College-Quad Cities","IA","10","31400","20300","","29400","","16900","42500","","29300","33100","35300","","30800","31900","27100","37200"
"2014","373085","Brown Mackie College-Quad Cities","IA","8","34900","23500","","31900","","18500","46600","","","","","","","","",""
"2014","373085","Brown Mackie College-Quad Cities","IA","6","27900","19200","","25800","","14300","37900","","25200","30200","32000","","26500","29100","26600","29800"
"2014","153001","Buena Vista University","IA","10","42600","25500","","40000","","26900","53500","","36800","43300","47300","","44600","39800","37700","51800"
"2014","153001","Buena Vista University","IA","8","40300","21400","","38300","","27300","51000","","","","","","","","",""
"2014","153001","Buena Vista University","IA","6","36000","19800","","34500","","24100","45500","","30800","36900","41300","","36200","35800","31700","43700"
"2014","153083","Capri College-Cedar Rapids","IA","10","24800","19100","","21200","","11200","34100","","23700","25600","25400","","25600","23600","Suppressed data","Suppressed data"
"2014","153083","Capri College-Cedar Rapids","IA","8","24200","14500","","23700","","12500","32600","","","","","","","","",""
"2014","153083","Capri College-Cedar Rapids","IA","6","22300","12200","","22400","","13300","30300","","20700","25300","21000","","24200","19300","Suppressed data","Suppressed data"
"2014","154448","Capri College-Davenport","IA","10","23000","16800","","18800","","10600","33100","","22800","Suppressed data","Suppressed data","","22100","23900","Suppressed data","Suppressed data"
"2014","154448","Capri College-Davenport","IA","8","21300","13000","","20300","","10700","28200","","","","","","","","",""
"2014","154448","Capri College-Davenport","IA","6","21000","16400","","19400","","10100","27900","","18300","Suppressed data","Suppressed data","","22200","19700","Suppressed data","Suppressed data"
"2014","153074","Capri College-Dubuque","IA","10","23700","15400","","22000","","11600","33600","","Suppressed data","22900","Suppressed data","","24000","23200","Suppressed data","Suppressed data"
"2014","153074","Capri College-Dubuque","IA","8","22600","14500","","21500","","13000","31000","","","","","","","","",""
"2014","153074","Capri College-Dubuque","IA","6","20700","11900","","20200","","11200","28700","","21200","Suppressed data","Suppressed data","","20500","20900","Suppressed data","Suppressed data"
"2014","451194","Carlson College of Massage Therapy","IA","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","451194","Carlson College of Massage Therapy","IA","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","451194","Carlson College of Massage Therapy","IA","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153108","Central College","IA","10","48400","27400","","44700","","33100","59600","","46200","46200","50000","","Suppressed data","Suppressed data","42100","54700"
"2014","153108","Central College","IA","8","41300","21100","","39200","","28400","51000","","","","","","","","",""
"2014","153108","Central College","IA","6","37300","18100","","36600","","25800","46000","","32500","37800","37900","","Suppressed data","Suppressed data","33200","41300"
"2014","153126","Clarke University","IA","10","44800","23200","","41300","","29900","57300","","39900","45300","47000","","43500","49300","42700","51400"
"2014","153126","Clarke University","IA","8","43200","25000","","39900","","26300","55700","","","","","","","","",""
"2014","153126","Clarke University","IA","6","39700","22500","","37200","","26300","50500","","34700","38900","43500","","38300","43600","38800","41900"
"2014","153144","Coe College","IA","10","50000","29300","","46200","","33500","60300","","46400","53500","48900","","Suppressed data","Suppressed data","45400","55100"
"2014","153144","Coe College","IA","8","44200","22700","","42400","","29800","55600","","","","","","","","",""
"2014","153144","Coe College","IA","6","38700","21500","","37600","","23800","49700","","35200","37000","40400","","Suppressed data","Suppressed data","36700","40900"
"2014","154545","College of Hair Design","IA","10","20100","13400","","19100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154545","College of Hair Design","IA","8","21000","15800","","17500","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","154545","College of Hair Design","IA","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153162","Cornell College","IA","10","45400","29200","","43000","","26000","57700","","46900","45100","45400","","Suppressed data","Suppressed data","40600","51800"
"2014","153162","Cornell College","IA","8","39400","21200","","37600","","25300","49900","","","","","","","","",""
"2014","153162","Cornell College","IA","6","34500","21400","","32600","","19700","44400","","Suppressed data","Suppressed data","35400","","Suppressed data","Suppressed data","31600","37100"
"2014","153214","Des Moines Area Community College","IA","10","36800","24100","","34300","","19700","49800","","30400","40000","43100","","39500","33300","31900","43100"
"2014","153214","Des Moines Area Community College","IA","8","34100","22100","","32300","","18700","45800","","","","","","","","",""
"2014","153214","Des Moines Area Community College","IA","6","31100","21000","","29300","","16900","41900","","26400","34400","35400","","32300","29700","28000","34900"
"2014","154156","Des Moines University-Osteopathic Medical Center","IA","10","176700","123300","","152000","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154156","Des Moines University-Osteopathic Medical Center","IA","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","154156","Des Moines University-Osteopathic Medical Center","IA","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153241","Divine Word College","IA","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153241","Divine Word College","IA","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","153241","Divine Word College","IA","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153250","Dordt College","IA","10","45300","30900","","41700","","23800","61500","","37400","44300","48300","","Suppressed data","Suppressed data","32100","57600"
"2014","153250","Dordt College","IA","8","41900","25100","","38800","","25800","54400","","","","","","","","",""
"2014","153250","Dordt College","IA","6","37900","18500","","35900","","25100","48900","","36600","35600","40100","","Suppressed data","Suppressed data","32200","42400"
"2014","153269","Drake University","IA","10","68700","45100","","58300","","39000","90400","","60900","65900","71700","","69200","63900","66300","72200"
"2014","153269","Drake University","IA","8","61200","42700","","50400","","34400","78000","","","","","","","","",""
"2014","153269","Drake University","IA","6","54300","34300","","46800","","32500","66500","","48800","49800","57300","","53900","58300","53800","55200"
"2014","154466","E Q School of Hair Design","IA","10","20300","14300","","15800","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154466","E Q School of Hair Design","IA","8","16000","13900","","12500","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","154466","E Q School of Hair Design","IA","6","17000","11100","","17700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153311","Eastern Iowa Community College District","IA","10","33600","24500","","29400","","15900","45900","","29300","37400","39400","","36700","31400","29700","40200"
"2014","153311","Eastern Iowa Community College District","IA","8","31400","22500","","27700","","15700","42700","","","","","","","","",""
"2014","153311","Eastern Iowa Community College District","IA","6","28800","19600","","26200","","15000","39200","","25000","31400","35000","","28800","28800","26000","33100"
"2014","153296","Ellsworth Community College","IA","10","35500","22900","","33400","","19800","48000","","30600","35800","41300","","37300","30600","29600","39600"
"2014","153296","Ellsworth Community College","IA","8","32200","22000","","30200","","17100","43500","","","","","","","","",""
"2014","153296","Ellsworth Community College","IA","6","28700","18700","","27600","","15000","39100","","23700","30000","34500","","29900","25300","27400","29600"
"2014","153302","Emmaus Bible College","IA","10","36800","28500","","34400","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153302","Emmaus Bible College","IA","8","29000","24100","","25800","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","153302","Emmaus Bible College","IA","6","28900","19200","","26700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153320","Faith Baptist Bible College and Theological Seminary","IA","10","38700","26700","","35400","","19700","51600","","Suppressed data","40300","Suppressed data","","Suppressed data","Suppressed data","22400","51100"
"2014","153320","Faith Baptist Bible College and Theological Seminary","IA","8","33900","21300","","30300","","20500","44100","","","","","","","","",""
"2014","153320","Faith Baptist Bible College and Theological Seminary","IA","6","32000","19700","","30300","","18200","42500","","Suppressed data","29800","Suppressed data","","Suppressed data","Suppressed data","24100","40000"
"2014","381486","Faust Institute of Cosmetology-Spirit Lake","IA","10","19200","13200","","17000","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","381486","Faust Institute of Cosmetology-Spirit Lake","IA","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","381486","Faust Institute of Cosmetology-Spirit Lake","IA","6","19400","12000","","17300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153339","Faust Institute of Cosmetology-Storm Lake","IA","10","19200","13200","","17000","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153339","Faust Institute of Cosmetology-Storm Lake","IA","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","153339","Faust Institute of Cosmetology-Storm Lake","IA","6","19400","12000","","17300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153366","Graceland University-Lamoni","IA","10","40200","26300","","36200","","23400","52300","","35100","39500","45800","","40700","39300","36900","45100"
"2014","153366","Graceland University-Lamoni","IA","8","40400","29500","","36300","","23300","49600","","","","","","","","",""
"2014","153366","Graceland University-Lamoni","IA","6","41400","34300","","33400","","22700","52300","","32200","41400","47700","","34100","52100","43100","38300"
"2014","153375","Grand View University","IA","10","45200","25400","","43200","","29700","57300","","40700","44000","49500","","44000","47400","42900","50500"
"2014","153375","Grand View University","IA","8","40900","22700","","40000","","26700","52300","","","","","","","","",""
"2014","153375","Grand View University","IA","6","39800","24700","","37600","","25100","49300","","34900","41500","41500","","38600","42100","38200","42100"
"2014","153384","Grinnell College","IA","10","61000","53700","","49100","","32800","77200","","Suppressed data","Suppressed data","63000","","Suppressed data","Suppressed data","55000","67200"
"2014","153384","Grinnell College","IA","8","45800","32800","","40900","","26600","57500","","","","","","","","",""
"2014","153384","Grinnell College","IA","6","36700","26100","","32800","","17900","49600","","Suppressed data","Suppressed data","38800","","Suppressed data","Suppressed data","33300","41400"
"2014","153427","Hamilton Technical College","IA","10","39100","26200","","34000","","21300","53800","","33000","45200","48400","","43500","36900","27100","50400"
"2014","153427","Hamilton Technical College","IA","8","33600","22600","","28800","","17800","46300","","","","","","","","",""
"2014","153427","Hamilton Technical College","IA","6","28100","20300","","24500","","13700","36100","","25200","Suppressed data","Suppressed data","","32900","26300","20700","38000"
"2014","153445","Hawkeye Community College","IA","10","38400","27800","","36100","","21300","50900","","32900","41600","42200","","40500","34500","32400","44500"
"2014","153445","Hawkeye Community College","IA","8","34900","21500","","32900","","20900","46200","","","","","","","","",""
"2014","153445","Hawkeye Community College","IA","6","32400","18900","","31200","","19300","43400","","27500","33400","37200","","33400","29800","27900","36500"
"2014","153472","Indian Hills Community College","IA","10","34800","25200","","32100","","17700","47200","","29000","38400","41800","","37700","30400","28900","40600"
"2014","153472","Indian Hills Community College","IA","8","33000","20000","","31900","","17800","45600","","","","","","","","",""
"2014","153472","Indian Hills Community College","IA","6","29600","23800","","27700","","15000","40900","","25100","32400","34700","","31400","27400","26300","33200"
"2014","153524","Iowa Central Community College","IA","10","38400","24300","","36500","","22700","50400","","32400","39600","45500","","39900","35100","31800","44200"
"2014","153524","Iowa Central Community College","IA","8","35100","21600","","33100","","19800","46400","","","","","","","","",""
"2014","153524","Iowa Central Community College","IA","6","31600","19700","","29600","","18100","42500","","26500","33100","38000","","33100","29300","26600","36000"
"2014","153542","Iowa Health-Des Moines School of Radiologic Technology","IA","10","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153542","Iowa Health-Des Moines School of Radiologic Technology","IA","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","153542","Iowa Health-Des Moines School of Radiologic Technology","IA","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153533","Iowa Lakes Community College","IA","10","36200","22700","","34000","","21600","47000","","31500","37200","41800","","37300","33800","30000","42500"
"2014","153533","Iowa Lakes Community College","IA","8","34100","19900","","33100","","20000","45100","","","","","","","","",""
"2014","153533","Iowa Lakes Community College","IA","6","32200","19600","","30100","","18400","42300","","28300","34300","35600","","32800","31200","27200","36700"
"2014","153597","Iowa School of Beauty-Des Moines","IA","10","23800","16900","","21800","","11200","33500","","24100","Suppressed data","Suppressed data","","23400","24100","Suppressed data","Suppressed data"
"2014","153597","Iowa School of Beauty-Des Moines","IA","8","22100","14300","","19500","","12100","32600","","","","","","","","",""
"2014","153597","Iowa School of Beauty-Des Moines","IA","6","17400","12200","","15500","","8000","26100","","15000","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153171","Iowa School of Beauty-Marshalltown","IA","10","19200","16100","","15700","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153171","Iowa School of Beauty-Marshalltown","IA","8","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","153171","Iowa School of Beauty-Marshalltown","IA","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154165","Iowa School of Beauty-Ottumwa","IA","10","16500","11900","","14500","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154165","Iowa School of Beauty-Ottumwa","IA","8","16600","12900","","18000","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","154165","Iowa School of Beauty-Ottumwa","IA","6","17500","11700","","16500","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154457","Iowa School of Beauty-Sioux City","IA","10","19300","13400","","17100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154457","Iowa School of Beauty-Sioux City","IA","8","17900","13600","","15100","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","154457","Iowa School of Beauty-Sioux City","IA","6","Suppressed data","Suppressed data","","Suppressed data","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153603","Iowa State University","IA","10","56000","34000","","50700","","35100","72500","","53500","54900","57600","","55900","56800","46600","63400"
"2014","153603","Iowa State University","IA","8","49300","30400","","45300","","31900","63100","","","","","","","","",""
"2014","153603","Iowa State University","IA","6","44000","26100","","41200","","28700","56300","","40700","43700","45300","","44100","43300","37900","48800"
"2014","153621","Iowa Wesleyan College","IA","10","39900","22000","","39500","","24900","51800","","36400","39200","44500","","39800","39900","38000","42300"
"2014","153621","Iowa Wesleyan College","IA","8","35900","22700","","33800","","23100","45500","","","","","","","","",""
"2014","153621","Iowa Wesleyan College","IA","6","32700","18800","","31900","","19300","42700","","28700","31800","38400","","32400","33400","33200","32200"
"2014","153630","Iowa Western Community College","IA","10","35500","24100","","33100","","20100","46800","","30800","38700","38800","","36600","33800","32200","40300"
"2014","153630","Iowa Western Community College","IA","8","33500","23600","","31100","","19400","44100","","","","","","","","",""
"2014","153630","Iowa Western Community College","IA","6","29200","17000","","27900","","17300","39400","","26400","29800","33300","","28900","30000","27400","31400"
"2014","459620","ITT Technical InstituteCedar Rapids","IA","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","459620","ITT Technical InstituteCedar Rapids","IA","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","459620","ITT Technical InstituteCedar Rapids","IA","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","451954","ITT Technical InstituteClive","IA","10","44000","32700","","39400","","22500","58100","","38400","48100","50600","","42200","45100","34100","46600"
"2014","451954","ITT Technical InstituteClive","IA","8","37900","27000","","33500","","18400","51000","","","","","","","","",""
"2014","451954","ITT Technical InstituteClive","IA","6","34800","25200","","31400","","16800","48000","","28700","40900","44700","","32600","35600","27700","38300"
"2014","260910","Kaplan University-Cedar Falls Campus","IA","10","40100","33500","","33900","","17800","53600","","29700","44400","58700","","35600","40600","35400","53100"
"2014","260910","Kaplan University-Cedar Falls Campus","IA","8","34600","29800","","28800","","14700","46200","","","","","","","","",""
"2014","260910","Kaplan University-Cedar Falls Campus","IA","6","29100","24500","","24600","","12400","39100","","22500","35500","50700","","26200","29400","26300","37200"
"2014","153418","Kaplan University-Cedar Rapids Campus","IA","10","40100","33500","","33900","","17800","53600","","29700","44400","58700","","35600","40600","35400","53100"
"2014","153418","Kaplan University-Cedar Rapids Campus","IA","8","34600","29800","","28800","","14700","46200","","","","","","","","",""
"2014","153418","Kaplan University-Cedar Rapids Campus","IA","6","29100","24500","","24600","","12400","39100","","22500","35500","50700","","26200","29400","26300","37200"
"2014","260901","Kaplan University-Davenport Campus","IA","10","40100","33500","","33900","","17800","53600","","29700","44400","58700","","35600","40600","35400","53100"
"2014","260901","Kaplan University-Davenport Campus","IA","8","34600","29800","","28800","","14700","46200","","","","","","","","",""
"2014","260901","Kaplan University-Davenport Campus","IA","6","29100","24500","","24600","","12400","39100","","22500","35500","50700","","26200","29400","26300","37200"
"2014","367024","Kaplan University-Des Moines Campus","IA","10","40100","33500","","33900","","17800","53600","","29700","44400","58700","","35600","40600","35400","53100"
"2014","367024","Kaplan University-Des Moines Campus","IA","8","34600","29800","","28800","","14700","46200","","","","","","","","",""
"2014","367024","Kaplan University-Des Moines Campus","IA","6","29100","24500","","24600","","12400","39100","","22500","35500","50700","","26200","29400","26300","37200"
"2014","153409","Kaplan University-Mason City Campus","IA","10","40100","33500","","33900","","17800","53600","","29700","44400","58700","","35600","40600","35400","53100"
"2014","153409","Kaplan University-Mason City Campus","IA","8","34600","29800","","28800","","14700","46200","","","","","","","","",""
"2014","153409","Kaplan University-Mason City Campus","IA","6","29100","24500","","24600","","12400","39100","","22500","35500","50700","","26200","29400","26300","37200"
"2014","153737","Kirkwood Community College","IA","10","38000","25300","","35800","","21400","50100","","32200","39400","43700","","40400","33300","32600","43900"
"2014","153737","Kirkwood Community College","IA","8","35100","27000","","32600","","20400","45600","","","","","","","","",""
"2014","153737","Kirkwood Community College","IA","6","31100","19700","","29500","","17500","41500","","25900","33800","34900","","32100","29000","27100","35100"
"2014","153773","La James College of Hairstyling and Cosmetology","IA","10","21200","13600","","20800","","10600","29300","","19800","Suppressed data","Suppressed data","","23700","18400","Suppressed data","Suppressed data"
"2014","153773","La James College of Hairstyling and Cosmetology","IA","8","21000","13900","","18000","","11100","28000","","","","","","","","",""
"2014","153773","La James College of Hairstyling and Cosmetology","IA","6","20200","11600","","19300","","11400","27500","","18300","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153746","La James International College-Cedar Falls","IA","10","24800","18500","","22600","","11000","33200","","25500","Suppressed data","Suppressed data","","24800","24900","Suppressed data","Suppressed data"
"2014","153746","La James International College-Cedar Falls","IA","8","22800","13000","","22800","","13400","32700","","","","","","","","",""
"2014","153746","La James International College-Cedar Falls","IA","6","22200","12800","","20600","","12500","29800","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154332","La James International College-Davenport","IA","10","23400","14400","","20100","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","154332","La James International College-Davenport","IA","8","20200","15500","","16900","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","154332","La James International College-Davenport","IA","6","18900","12000","","17900","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153782","La James International College-Ft Dodge","IA","10","21300","16400","","18300","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153782","La James International College-Ft Dodge","IA","8","21700","16900","","19200","","9900","27500","","","","","","","","",""
"2014","153782","La James International College-Ft Dodge","IA","6","20300","14100","","18800","","9600","27100","","18500","Suppressed data","Suppressed data","","20600","20000","Suppressed data","Suppressed data"
"2014","154341","La James International College-Iowa City","IA","10","27600","19000","","26900","","12200","37000","","23300","Suppressed data","Suppressed data","","31000","22800","Suppressed data","Suppressed data"
"2014","154341","La James International College-Iowa City","IA","8","26800","18000","","24700","","13500","36700","","","","","","","","",""
"2014","154341","La James International College-Iowa City","IA","6","23400","17600","","20200","","9400","31300","","22800","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153764","La James International College-Johnston","IA","10","28000","20900","","25200","","12000","38600","","25800","30400","27700","","27600","28400","Suppressed data","Suppressed data"
"2014","153764","La James International College-Johnston","IA","8","26200","17500","","24900","","13800","34800","","","","","","","","",""
"2014","153764","La James International College-Johnston","IA","6","23500","14000","","21700","","12700","31800","","23700","23000","23700","","22600","24800","Suppressed data","Suppressed data"
"2014","153825","Loras College","IA","10","50200","29200","","44600","","32900","62000","","44500","49500","52100","","Suppressed data","Suppressed data","42400","57200"
"2014","153825","Loras College","IA","8","46400","28000","","41900","","30400","55700","","","","","","","","",""
"2014","153825","Loras College","IA","6","38200","16900","","37300","","29000","46000","","35800","36000","40000","","Suppressed data","Suppressed data","35900","40400"
"2014","153834","Luther College","IA","10","53200","35900","","47400","","32600","64800","","48200","49400","55400","","Suppressed data","Suppressed data","46700","61700"
"2014","153834","Luther College","IA","8","43500","25300","","40400","","28200","54900","","","","","","","","",""
"2014","153834","Luther College","IA","6","38400","21200","","36800","","24200","48800","","28300","37300","40000","","Suppressed data","Suppressed data","37500","39800"
"2014","153861","Maharishi University of Management","IA","10","30400","26500","","21400","","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2014","153861","Maharishi University of Management","IA","8","25000","21600","","21700","","Suppressed data","Suppressed data","","","","","","","","",""
"2014","153861","Maharishi University of Management","IA","6","22900","17800","","17400","","9100","33800","","Suppressed data","Suppressed data","Suppressed data","","24600","21200","Suppressed data","Suppressed data"
"2014","153922","Marshalltown Community College","IA","10","32800","21600","","31500","","18200","44400","","26700","34900","42400","","37000","28500","29400","37800"
"2014","153922","Marshalltown Community College","IA","8","32000","20000","","29600","","16500","43300","","","","","","","","",""
"2014","153922","Marshalltown Community College","IA","6","27400","17000","","25700","","14800","38200","","23100","30100","31900","","27700","27000","24600","31200"
"2014","153977","Mercy College of Health Sciences","IA","10","48000","27200","","47000","","30600","60200","","46400","46800","51000","","48200","47900","Suppressed data","Suppressed data"
